lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-682,LA4002,nelder_mead,0.23077756736068114,37.52108359746631,9.703220773488308,12.521083597466308,37.52108359746631,20.0,25.0,4.242113828659058
36-682,LA4002,powell,0.2173305997871145,37.514133913118734,9.709996058398465,12.514133913118735,37.514133913118734,20.0,25.0,4.27863335609436
36-682,LA4002,grid_search,0.21603780977770756,47.2,9.7,22.2,47.2,20.0,25.0,3.5800788402557373
36-682,LA4002,dual_annealing,0.2103045415307521,37.61604819777511,9.791099101845111,12.616048197775106,37.61604819777511,20.0,25.0,73.37270092964172
36-682,LA4002,differential_evolution,0.2031804755275544,37.52684999618682,9.705118805748807,12.526849996186819,37.52684999618682,20.0,25.0,22.689188241958618
