lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-682,48-024,dual_annealing,0.22711172943632668,37.57978388532977,9.736208038572961,12.579783885329768,37.57978388532977,20.0,25.0,86.65974140167236
36-682,48-024,nelder_mead,0.2267113935101845,37.535532727492665,9.70980900430874,12.535532727492662,37.535532727492665,20.0,25.0,3.3883278369903564
36-682,48-024,powell,0.22189847016005995,37.51241217417505,9.706124968130718,12.512412174175045,37.51241217417505,20.0,25.0,4.187168121337891
36-682,48-024,grid_search,0.21778828236831818,47.2,9.7,22.2,47.2,20.0,25.0,3.691584825515747
36-682,48-024,differential_evolution,0.20840043060360836,37.55322213058702,9.707881061169127,12.553222130587017,37.55322213058702,20.0,25.0,25.938132524490356
