lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-282,LA4725,powell,0.24942622737945935,110.61975161088215,27.295497261261957,35.319787168357415,110.61975161088215,50.0,75.3,SfccfF,0.7317554950714111
84-282,LA4725,dual_annealing,0.24470097651206385,109.95737018800278,27.342528503236416,34.842547905601066,109.95737018800278,50.0,75.3,SfccfF,7.861596345901489
84-282,LA4725,nelder_mead,0.24408293555235422,110.10114065804797,27.305110741070514,34.813290098755076,110.10114065804797,50.0,75.3,SfccfF,0.7993307113647461
84-282,LA4725,grid_search,0.24347451549638888,135.01382206853282,27.0,60.00625,135.01382206853282,50.0,75.3,SfccfF,0.5593664646148682
84-282,LA4725,differential_evolution,0.23897915040588802,110.10465785125992,27.321555541032055,34.89743320822785,110.10465785125992,50.0,75.3,SfccfF,2.9413628578186035
