lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4022,LA4725,powell,0.22396352972146688,115.63138739191186,34.74013299487876,40.34097734815235,115.63138739191186,60.0,75.3,SfccfF,0.45539355278015137
LA4022,LA4725,dual_annealing,0.21609272622520234,115.64294008641329,34.812451779611564,40.60234135317046,115.64294008641329,60.0,75.3,SfccfF,9.859323501586914
LA4022,LA4725,differential_evolution,0.20969723748221544,117.1228465583487,34.76143913628012,42.005954687578566,117.1228465583487,60.0,75.3,SfccfF,2.0746114253997803
LA4022,LA4725,grid_search,0.19694939081486454,125.86880605639129,34.875,51.6625,125.86880605639129,60.0,75.3,SfccfF,0.4940788745880127
LA4022,LA4725,nelder_mead,0.08700996152273673,106.15892148182562,51.13037926951203,56.731350546186434,106.15892148182562,60.0,75.3,SfccfF,0.3392751216888428
