lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
49-962,LA4148,dual_annealing,0.21128659223330443,82.0908088466073,27.084717044801998,31.890808846607296,82.0908088466073,50.0,50.2,SfccfF,9.007871150970459
49-962,LA4148,grid_search,0.20871963566787222,91.4668876384643,27.0,41.71666666666667,91.4668876384643,50.0,50.2,SfccfF,0.5155439376831055
49-962,LA4148,powell,0.2082147128302521,81.82278573535314,27.115249041652934,31.673303637641368,81.82278573535314,50.0,50.2,SfccfF,0.4804551601409912
49-962,LA4148,differential_evolution,0.20278990708074648,81.65542480618964,27.22333045289478,31.737359140907017,81.65542480618964,50.0,50.2,SfccfF,1.9210426807403564
49-962,LA4148,nelder_mead,0.1976011187733408,82.86083796994757,27.062079883693244,32.663762274407475,82.86083796994757,50.0,50.2,SfccfF,0.5041334629058838
