lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
48-670,LA4725,dual_annealing,0.20374085105785864,115.26373723727559,35.20961267604552,40.21004256342705,115.26373723727559,60.0,75.3,SfccfF,9.917723178863525
48-670,LA4725,nelder_mead,0.20350384123159668,115.43986343775906,35.134892154835924,40.140498357129275,115.43986343775906,60.0,75.3,SfccfF,0.592911958694458
48-670,LA4725,differential_evolution,0.20349919194104038,115.48222995513164,35.13774250740663,40.195638851164034,115.48222995513164,60.0,75.3,SfccfF,2.3992466926574707
48-670,LA4725,powell,0.1995315665904359,115.54972655734268,35.133102543205,40.25164899607669,115.54972655734268,60.0,75.3,SfccfF,0.5740909576416016
48-670,LA4725,grid_search,0.18350033186122552,138.55702353872985,34.875,63.94375,138.55702353872985,60.0,75.3,SfccfF,0.49970173835754395
