lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-282,84-284,powell,0.22485495432263936,127.49358704774868,28.119061860694952,37.49390925247796,127.49358704774868,50.0,90.0,SfccfF,0.6234843730926514
84-282,84-284,differential_evolution,0.22195467396279414,125.8606103879588,28.15627549755628,36.00843382510183,125.8606103879588,50.0,90.0,SfccfF,2.3335764408111572
84-282,84-284,nelder_mead,0.22073866295351605,125.5461971171589,28.16148751116601,35.70957906917366,125.5461971171589,50.0,90.0,SfccfF,0.7391271591186523
84-282,84-284,dual_annealing,0.21463293705454342,127.59883372646013,28.13948470023725,37.742130810753,127.59883372646013,50.0,90.0,SfccfF,9.675916910171509
84-282,84-284,grid_search,0.2122637622733558,221.75197020781516,27.0,132.0,221.75197020781516,50.0,90.0,SfccfF,0.5865426063537598
