lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4148,84-284,powell,0.22102882008333102,125.28374048048192,29.030964561247888,35.346062882789745,125.28374048048192,50.2,90.0,SfccfF,0.7528083324432373
LA4148,84-284,nelder_mead,0.2199120350211371,125.31298079274752,29.02326572201595,35.32548954627171,125.31298079274752,50.2,90.0,SfccfF,0.6701064109802246
LA4148,84-284,differential_evolution,0.21889620111436536,125.62047939354186,29.018923701601867,35.623302254579755,125.62047939354186,50.2,90.0,SfccfF,2.772766590118408
LA4148,84-284,dual_annealing,0.2162974300642459,125.58884377138747,29.038178880372442,35.71844676088782,125.58884377138747,50.2,90.0,SfccfF,7.953009843826294
LA4148,84-284,grid_search,0.2102813716924861,217.7619654256776,29.012500000000003,132.0,217.7619654256776,50.2,90.0,SfccfF,0.5858516693115234
