lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
84-283,84-284,nelder_mead,0.21522042692803647,131.8229075081937,35.33534166590809,41.83535174231498,131.8229075081937,60.0,90.0,SfccfF,0.7624554634094238
84-283,84-284,dual_annealing,0.21328903049459338,131.4377061568564,35.44582029547703,41.945877863288224,131.4377061568564,60.0,90.0,SfccfF,9.380329608917236
84-283,84-284,differential_evolution,0.21219659611472289,132.07041431049254,35.335221967643506,42.09776405731523,132.07041431049254,60.0,90.0,SfccfF,2.6719014644622803
84-283,84-284,powell,0.20950271920091582,131.83055422650054,35.34752384892569,41.90118951636388,131.83055422650054,60.0,90.0,SfccfF,0.42309045791625977
84-283,84-284,grid_search,0.20258576649359492,174.15581529854333,34.875,84.80000000000001,174.15581529854333,60.0,90.0,SfccfF,0.5452413558959961
