lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
49-959,36-689,nelder_mead,0.384,29.555847882165352,14.053578483877349,20.555847882165345,55.55584788216535,30.0,35.0,SfccfF,0.1797628402709961
49-959,36-689,powell,0.3675,29.476881803387073,13.961225635864952,20.47688180338707,55.47688180338707,30.0,35.0,SfccfF,0.204409122467041
49-959,36-689,dual_annealing,0.3645,29.45192682733328,13.95152021840217,20.451926827333285,55.45192682733328,30.0,35.0,SfccfF,1.8243157863616943
49-959,36-689,differential_evolution,0.3595,29.51835133614017,13.962896858966888,20.51835133614017,55.51835133614017,30.0,35.0,SfccfF,0.4091336727142334
49-959,36-689,grid_search,0.353,30.454166666666666,14.1125,21.454166666666666,56.454166666666666,30.0,35.0,SfccfF,1.3052587509155271
49-959,36-689,bayesian,0.2345,53.24146713522501,14.74319867264451,44.24146713522501,79.24146713522501,30.0,35.0,SfccfF,18.673421144485477
