lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
36-686,49-960,differential_evolution,0.467,53.248356865150605,12.181069021760413,18.248356865150605,53.248356865150605,27.0,35.0,SfccfF,0.5541055202484131
36-686,49-960,dual_annealing,0.4665,54.39827068165178,12.147773632538446,19.23186093136414,54.39827068165178,27.0,35.0,SfccfF,2.932943105697632
36-686,49-960,nelder_mead,0.464,53.21405221441568,12.212997751389647,18.21405221441568,53.21405221441568,27.0,35.0,SfccfF,0.5192930698394775
36-686,49-960,powell,0.455,53.88993737568291,12.16773276558921,18.32757232166328,53.88993737568291,27.0,35.0,SfccfF,0.24552702903747559
36-686,49-960,bayesian,0.3275,74.75885124612158,12.49067818361088,39.75885124612158,74.75885124612158,27.0,35.0,SfccfF,15.615170240402222
36-686,49-960,grid_search,0.284,85.53333333333333,12.266666666666666,50.53333333333333,85.53333333333333,27.0,35.0,SfccfF,0.37683725357055664
