lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-687,84-284,36.0,90.0,27.240247383747793,33.28340691965629,84.17224776651813,84.17224776651813,0.16523312831374729,SfccfF,optimized
36-687,84-283,36.0,60.0,27.021475335694625,32.64534740928157,70.92515193221051,70.92515193221051,0.15570377246972628,SfccfF,optimized
36-688,LA4148,54.0,50.2,29.872413325758284,33.992986323885006,83.7245398835552,83.7245398835552,0.15034630262181387,SfccfF,optimized
36-688,49-961,54.0,40.0,27.45168811713974,31.664361774516266,71.60861883622974,71.60861883622974,0.14611921553102644,SfccfF,optimized
36-688,49-962,54.0,50.0,29.369965549069512,35.393557478176376,85.07840425312854,85.07840425312854,0.1405950270259445,SfccfF,optimized
36-688,36-690,54.0,40.0,28.301183022755772,32.421598528070135,72.34888068414864,72.34888068414864,0.1403094019775722,SfccfF,optimized
36-688,LA4306,54.0,40.1,28.269558420752915,32.394117156881364,72.38080085378084,72.38080085378084,0.14027076094479662,SfccfF,optimized
36-688,48-274,54.0,50.0,29.700543842249395,33.705931702391766,83.55767446425106,83.55767446425106,0.13964232862960668,SfccfF,optimized
36-688,84-282,54.0,50.0,29.856561053640988,33.910707095769396,83.88369638994142,83.88369638994142,0.13851391573391786,SfccfF,optimized
36-688,LA4022,54.0,60.0,30.90259380677613,35.38897113863544,95.0657910473461,95.0657910473461,0.1376533117027995,SfccfF,optimized
36-688,48-273,54.0,38.0,27.758544672410785,31.867266411764135,69.8296767286481,69.8296767286481,0.13456244683294524,SfccfF,optimized
36-688,84-283,54.0,60.0,30.98126042159663,35.00290615344325,94.85310335619721,94.85310335619721,0.13140500539932384,SfccfF,optimized
36-688,49-963,54.0,60.0,30.774174003966248,34.922793099891265,94.41562391022346,94.41562391022346,0.12800174936382713,SfccfF,optimized
36-688,48-670,54.0,60.0,30.830274369970198,35.56321125301773,95.22701681469061,95.22701681469061,0.1260341169200094,SfccfF,optimized
36-688,36-688,54.0,54.0,29.90158073314531,33.91124324638503,87.72042217730429,87.72042217730429,0.12516397230551357,SfccfF,optimized
36-688,48-275,54.0,75.0,32.12709939135564,36.31721803887318,111.10824483426254,111.10824483426254,0.12287822106794474,SfccfF,optimized
36-687,84-282,36.0,50.0,27.270047838369237,32.32400075388894,65.61034213495245,65.61034213495245,0.12108637071031553,SfccfF,optimized
36-688,49-960,54.0,35.0,27.10647476330209,31.335720471441476,65.4234536921885,65.4234536921885,0.120942003714391,SfccfF,optimized
36-688,36-687,54.0,36.0,27.009813813523454,31.98358552035978,67.21128047888816,67.21128047888816,0.12064135568736759,SfccfF,optimized
36-688,49-964,54.0,80.0,32.346250465681834,36.39465061980633,116.21903127808403,116.21903127808403,0.1178948484380774,SfccfF,optimized
36-688,36-689,54.0,35.0,27.467126629116898,32.31742013405649,67.27944728654111,67.27944728654111,0.11354281947030519,SfccfF,optimized
36-688,LA4725,54.0,75.3,32.07692322460416,36.150263135172,111.44733995342018,111.44733995342018,0.11339174126362345,SfccfF,optimized
36-688,84-284,54.0,90.0,33.074668416009274,37.46965769615488,127.23381443988882,127.23381443988882,0.11166627427780662,SfccfF,optimized
36-688,LA4052,54.0,35.1,27.425867057788928,31.45520925796407,66.52758698367923,66.52758698367923,0.11043090409203284,SfccfF,optimized
36-688,49-959,54.0,30.0,27.007477759709516,31.010561437821572,59.49824330547794,59.49824330547794,0.08690313563955201,SfccfF,optimized
36-688,LA4021,54.0,30.0,27.370053850456724,31.53297963622603,61.52430830682968,61.52430830682968,0.07887849361957094,SfccfF,optimized
36-688,36-686,54.0,27.0,27.022541785538554,31.226803165210825,56.13103567621267,56.13103567621267,0.07148800144710829,SfccfF,optimized
36-688,21-199,54.0,16.0,27.022641318360755,31.193966813747252,47.52276175049779,47.52276175049779,0.022771695688637975,SfccfF,optimized
36-688,72-507,54.0,16.0,27.623598283051084,31.954507654288925,48.227311431896126,48.227311431896126,0.02172758412522248,SfccfF,optimized
36-687,21-199,36.0,16.0,27.00438034415017,32.08195624642811,46.84858383810578,46.84858383810578,0.01828388552168855,SfccfF,optimized
36-688,19-518,54.0,16.0,27.13529622080383,31.23800900979061,47.57297338212572,47.57297338212572,0.016000742609589374,SfccfF,optimized
36-688,72-487,54.0,16.0,27.5811163636138,32.781572767162636,49.049828463373615,49.049828463373615,0.014743628689112229,SfccfF,optimized
36-688,23-813,54.0,8.3,28.135089575981045,36.49711266340316,47.83559207658651,47.83559207658651,0.010209981806485413,SfccfF,optimized
36-688,22-842,54.0,8.3,27.083209092746955,35.36221773417321,46.73649138062023,46.73649138062023,0.007974476441749931,SfccfF,optimized
36-688,84-882,54.0,12.0,27.060553294814877,31.07137259540653,39.07136374178993,39.07136374178993,0.006608673246918682,SfccfF,optimized
36-688,15-532,54.0,12.0,27.13356508102289,31.257254788036704,39.2572146260158,39.2572146260158,0.0043359695701808395,SfccfF,optimized
