lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
72-508,19-518,23.5,16.0,27.357408509107167,42.1960438273734,58.1960438273734,32.1960438273734,0.008385,SfccfF,focal_length
72-507,LA4194,16.0,20.1,27.20865180585203,43.062266638448925,53.37669916535214,27.376699165352143,0.0077399999999999,SfccfF,optimized
72-507,LA4001,16.0,15.0,27.046136223325508,42.76124191419771,52.44971886292698,26.44971886292698,0.006665,SfccfF,optimized
72-507,89-412,16.0,15.0,27.248918149456223,43.321038827123104,52.17358167432681,26.17358167432681,0.006235,SfccfF,optimized
72-507,LA4280,16.0,10.0,27.26606843029416,43.21865912732632,49.67764650067146,23.677646500671457,0.004515,SfccfF,optimized
72-507,84-277,16.0,25.0,27.04064693994134,42.71502515203014,55.54392230323158,29.543922303231582,0.0043,SfccfF,optimized
72-507,LA4936,16.0,30.1,27.772978631710004,43.55740166659064,58.750677717268815,32.750677717268815,0.004085,SfccfF,optimized
72-507,84-882,16.0,12.0,27.00060550624333,42.69047889880447,51.52329897426491,25.52329897426491,0.0038699999999999,SfccfF,optimized
72-507,LA4249,16.0,10.0,27.138948784553097,42.82654914288318,49.28553651622832,23.28553651622832,0.003655,SfccfF,optimized
72-507,LA4917,16.0,15.1,27.327942938158063,43.03787032846462,51.94944299933492,25.94944299933492,0.003655,SfccfF,optimized
72-508,15-532,23.5,12.0,27.02291458230968,41.922025410835786,50.75484549769424,24.75484549769424,0.00344,SfccfF,optimized
72-507,LA4039,16.0,9.0,27.00942464348864,42.73077636019729,48.53414435090319,22.53414435090319,0.00301,SfccfF,optimized
72-507,89-411,16.0,10.0,27.06347696441949,43.30764771792583,49.76663509127097,23.76663509127097,0.00301,SfccfF,optimized
72-508,19-512,23.5,8.0,27.030497331768675,41.86967559670335,49.86967559670335,23.869675596703352,0.002365,SfccfF,focal_length
72-507,LA4003,16.0,35.0,27.03593276342139,42.74252330809716,60.51207812868067,34.51207812868067,0.002365,SfccfF,optimized
72-508,19-510,23.5,5.6,27.304407650320403,42.66921322146674,48.26921322146674,22.269213221466742,0.00172,SfccfF,focal_length
72-507,89-414,16.0,25.0,27.054802500304767,42.89678716201021,59.044244667640754,33.044244667640754,0.001075,SfccfF,optimized
72-507,LA4647,16.0,20.1,27.270702685830567,43.16767877456634,57.96264966951655,31.96264966951655,0.00086,SfccfF,optimized
72-507,84-278,16.0,30.0,27.51830212943274,43.22673310072712,65.30878048807833,39.30878048807833,0.00043,SfccfF,optimized
72-507,LA4021,16.0,30.0,27.167493427768925,42.90085789965303,72.90085789965303,46.90085789965303,0.00043,SfccfF,focal_length
72-507,LA4966,16.0,30.1,27.08202079288112,43.44253709204993,73.54253709204994,47.54253709204994,0.000215,SfccfF,focal_length
72-507,LA4130,16.0,40.1,27.264155338132653,43.15349258381149,83.2534925838115,57.25349258381149,0.000215,SfccfF,focal_length
72-507,LA4464,16.0,60.2,27.37896388989323,43.14433407602085,87.45563168983882,61.455631689838825,0.000215,SfccfF,optimized
72-507,LA4765,16.0,50.2,27.45163778459223,43.19190820767097,93.39190820767098,67.39190820767098,0.000215,SfccfF,focal_length
72-507,LA4022,16.0,60.0,27.10942103254565,43.21344704554539,103.2134470455454,77.2134470455454,0.000215,SfccfF,focal_length
72-507,LA4042,16.0,60.0,27.069919051830432,44.312544461854046,104.31254446185405,78.31254446185405,0.000215,SfccfF,focal_length
72-507,84-281,16.0,75.0,27.383967761572197,43.17682629915362,118.17682629915362,92.17682629915362,0.000215,SfccfF,focal_length
72-507,89-413,16.0,20.0,27.406705305502463,43.24591421253411,63.24591421253411,37.24591421253411,0.0,SfccfF,focal_length
