lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
LA4647,LA4002,bayesian,0.22611924393659516,43.35689902383304,9.7,18.35689902383304,43.35689902383304,20.1,25.0,32.899194955825806
LA4647,LA4002,differential_evolution,0.2240570763167995,39.566095564384206,9.764122864333563,14.566095564384206,39.566095564384206,20.1,25.0,69.75944137573242
LA4647,LA4002,grid_search,0.22328366935580007,47.2,9.7,22.2,47.2,20.1,25.0,16.82816767692566
LA4647,LA4002,nelder_mead,0.21920937651373654,39.50257093425628,9.702127065050625,14.502570934256283,39.50257093425628,20.1,25.0,14.620122194290161
LA4647,LA4002,dual_annealing,0.2129851821412847,39.52154856933433,9.72142047027035,14.521548569334328,39.52154856933433,20.1,25.0,395.5271828174591
LA4647,LA4002,powell,0.20946322293979686,39.50453775771779,9.702099256622107,14.504537757717792,39.50453775771779,20.1,25.0,14.597604274749756
