lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
48-024,48-024,nelder_mead,0.2288028179450024,41.51453178559481,12.094297429064003,16.51453178559481,41.51453178559481,25.0,25.0,22.052496433258057
48-024,48-024,differential_evolution,0.21371404641124478,41.646844517215676,12.109849396925792,16.646844517215676,41.646844517215676,25.0,25.0,74.11736679077148
48-024,48-024,dual_annealing,0.20893484305955853,41.54338318951871,12.123118505066444,16.54338318951871,41.54338318951871,25.0,25.0,355.9563207626343
48-024,48-024,powell,0.17992425899280157,58.93246897213602,11.291062806481266,33.93246897213602,58.93246897213602,25.0,25.0,12.015143156051636
48-024,48-024,grid_search,0.17912514126876158,56.0,11.4375,31.0,56.0,25.0,25.0,12.11729645729065
48-024,48-024,bayesian,0.16776559544324246,59.811763171456874,12.218858880012418,34.811763171456874,59.811763171456874,25.0,25.0,31.596177577972412
