lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,LA4647,nelder_mead,0.22704875130713373,33.47485117646304,9.867182116433924,13.37485117646304,33.47485117646304,22.0,20.1,11.30204963684082
36-681,LA4647,grid_search,0.21700272258684067,38.65625,9.7,18.55625,38.65625,22.0,20.1,11.177399635314941
36-681,LA4647,dual_annealing,0.2116841934024272,33.42978239108455,9.829668323935508,13.32978239108455,33.42978239108455,22.0,20.1,234.1343274116516
36-681,LA4647,powell,0.20667816285570537,33.479752814623964,9.878640393958216,13.379752814623963,33.479752814623964,22.0,20.1,7.641979694366455
36-681,LA4647,bayesian,0.2015003699697822,38.55744500970708,9.7,18.45744500970708,38.55744500970708,22.0,20.1,29.96497941017151
36-681,LA4647,differential_evolution,0.1947037256548847,34.532030971908206,10.054798194589289,14.432030971908205,34.532030971908206,22.0,20.1,58.88941478729248
