z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
9.7,22.2,47.2,0.23003350092559902,LA4647,36-683,20.1,25.0,47.2
9.7,20.7,42.7,0.22642703374908132,LA4647,36-681,20.1,22.0,42.7
9.7,22.2,47.2,0.22155448919208362,LA4647,LA4002,20.1,25.0,47.2
9.7,13.725,40.725,0.21929584274247116,36-682,45-695,20.0,27.0,40.725
10.670833333333333,22.2,47.2,0.2168061288302419,36-681,36-683,22.0,25.0,47.2
9.7,13.433333333333334,38.43333333333334,0.2160682918928581,36-682,LA4002,20.0,25.0,38.43333333333334
10.670833333333333,16.191666666666666,38.19166666666666,0.20107172568313195,36-681,36-681,22.0,22.0,38.19166666666666
9.7,59.86666666666667,89.96666666666667,0.1946900774140445,36-681,LA4936,22.0,30.1,89.96666666666667
13.175,18.5,43.5,0.18215501945873888,LA4002,48-024,25.0,25.0,43.5
