lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
LA4647,36-681,grid_search,0.22642703374908132,42.7,9.7,20.7,42.7,20.1,22.0,2.5390431880950928
LA4647,36-681,powell,0.21579581831292852,35.774873780491404,9.711836901553992,13.774873780491404,35.774873780491404,20.1,22.0,2.293053388595581
LA4647,36-681,bayesian,0.2129049164888901,35.54043010686473,9.7,13.54043010686473,35.54043010686473,20.1,22.0,78.50241494178772
LA4647,36-681,differential_evolution,0.2081461143611794,35.771103252547825,9.720136435271806,13.771103252547825,35.771103252547825,20.1,22.0,17.702207326889038
LA4647,36-681,dual_annealing,0.1959855953169733,35.74637909306272,9.759966555666407,13.74637909306272,35.74637909306272,20.1,22.0,65.41058731079102
LA4647,36-681,nelder_mead,0.007164265724461348,31.824769572683607,9.72028579839862,9.824769572683607,31.824769572683607,20.1,22.0,1.831299066543579
