lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,36-683,differential_evolution,0.2495,39.66408698201131,10.504889024973636,14.664086982011312,39.66408698201131,22.0,25.0,35.67223858833313
36-681,36-683,bayesian,0.249,53.724545507121135,10.237354503464987,28.72454550712114,53.724545507121135,22.0,25.0,27.435060739517212
36-681,36-683,nelder_mead,0.241,39.11323032477866,10.494722072277135,14.11323032477866,39.11323032477866,22.0,25.0,6.318310737609863
36-681,36-683,powell,0.24,39.02056106408331,10.48991328517142,14.020561064083312,39.02056106408331,22.0,25.0,8.978660345077515
36-681,36-683,dual_annealing,0.2385,39.0690124166912,10.568666552947995,14.069012416691203,39.0690124166912,22.0,25.0,89.56504011154175
36-681,36-683,grid_search,0.235,47.2,10.670833333333333,22.2,47.2,22.0,25.0,6.867128133773804
