lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-682,LA4002,nelder_mead,0.2665,38.24314097345051,9.742535123703087,13.243140973450508,38.24314097345051,20.0,25.0,8.968573808670044
36-682,LA4002,differential_evolution,0.2515,38.27458431465844,9.710591451966655,13.27458431465844,38.27458431465844,20.0,25.0,36.7273211479187
36-682,LA4002,grid_search,0.25,38.43333333333334,9.7,13.433333333333334,38.43333333333334,20.0,25.0,6.662743806838989
36-682,LA4002,bayesian,0.246,46.3721606305044,9.7,21.372160630504403,46.3721606305044,20.0,25.0,278.5177743434906
36-682,LA4002,dual_annealing,0.2445,38.62005667220501,9.741891641109927,13.620056672205012,38.62005667220501,20.0,25.0,108.57137894630432
36-682,LA4002,powell,0.2325,38.22912492458915,9.72757075844751,13.22912492458915,38.22912492458915,20.0,25.0,5.175182580947876
