lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-686,84-278,dual_annealing,0.2415,53.184067464041654,13.6675574441472,23.184067464041654,53.184067464041654,27.0,30.0,272.5569043159485
36-686,84-278,differential_evolution,0.228,50.67935288006407,13.814934816820832,20.679352880064073,50.67935288006407,27.0,30.0,52.10225057601929
36-686,84-278,nelder_mead,0.2255,50.43164333335941,13.75434124852914,20.43164333335941,50.43164333335941,27.0,30.0,15.451447010040283
36-686,84-278,grid_search,0.22,59.83333333333333,13.55,29.833333333333332,59.83333333333333,27.0,30.0,9.980578899383545
36-686,84-278,powell,0.218,49.77855238436903,13.776073617361858,19.77855238436903,49.77855238436903,27.0,30.0,15.313660860061646
36-686,84-278,bayesian,0.1995,69.68524782458303,14.100297991995777,39.68524782458304,69.68524782458303,27.0,30.0,53.373716592788696
