lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
49-959+LA4052,SfccfF,0.3652,13.95721330806257,20.457825937940115,55.55782593794012,0.2894,-1.0,1.0,0.2894,0.18080000000000002,1.0,1.0,0.18080000000000002,5000,41,1.0,argon
