lens_pair,orientation,baseline_coupling,z_l1_opt_mm,z_l2_opt_mm,z_fiber_mm,L1_max_drop,L1_worst_displacement_mm,L1_tolerance_1pct_mm,L1_sensitivity_per_mm,L2_max_drop,L2_worst_displacement_mm,L2_tolerance_1pct_mm,L2_sensitivity_per_mm,n_rays,n_samples,z_range_mm,medium
LA4021+49-960,SfccfF,0.3958,10.781623679341225,21.86398936553452,56.86398936553452,0.3266,-1.0,1.0,0.3266,0.21039999999999998,1.0,1.0,0.21039999999999998,5000,41,1.0,argon
