displacement_mm,coupling,coupling_drop
-1.0,0.3634,0.045999999999999985
-0.95,0.3708,0.03859999999999997
-0.9,0.374,0.03539999999999999
-0.85,0.3798,0.02959999999999996
-0.8,0.3836,0.02579999999999999
-0.75,0.3894,0.019999999999999962
-0.7,0.394,0.01539999999999997
-0.6499999999999999,0.401,0.008399999999999963
-0.6,0.4066,0.002799999999999969
-0.55,0.411,-0.0015999999999999903
-0.5,0.412,-0.002599999999999991
-0.44999999999999996,0.4118,-0.0024000000000000132
-0.3999999999999999,0.4112,-0.0018000000000000238
-0.35,0.411,-0.0015999999999999903
-0.29999999999999993,0.4104,-0.0010000000000000009
-0.25,0.4098,-0.00040000000000001146
-0.19999999999999996,0.4096,-0.00020000000000003348
-0.1499999999999999,0.4094,0.0
-0.09999999999999998,0.4094,0.0
-0.04999999999999993,0.4094,0.0
0.0,0.4094,0.0
0.050000000000000044,0.3726,0.0368
0.10000000000000009,0.3532,0.05619999999999997
0.15000000000000013,0.342,0.06739999999999996
0.20000000000000018,0.3312,0.07819999999999999
0.25,0.32,0.08939999999999998
0.30000000000000004,0.3108,0.09859999999999997
0.3500000000000001,0.3006,0.10880000000000001
0.40000000000000013,0.2936,0.11579999999999996
0.4500000000000002,0.2876,0.12179999999999996
0.5,0.2794,0.13
0.55,0.2712,0.1382
0.6000000000000001,0.2668,0.1426
0.6500000000000001,0.2596,0.1498
0.7000000000000002,0.2524,0.15699999999999997
0.75,0.247,0.1624
0.8,0.243,0.1664
0.8500000000000001,0.2358,0.17359999999999998
0.9000000000000001,0.2286,0.1808
0.9500000000000002,0.2212,0.18819999999999998
1.0,0.2164,0.19299999999999998
