displacement_mm,coupling,coupling_drop
-1.0,0.0942,0.3346
-0.95,0.1034,0.3254
-0.9,0.1128,0.316
-0.85,0.1266,0.3022
-0.8,0.1352,0.2936
-0.75,0.1464,0.2824
-0.7,0.1566,0.2722
-0.6499999999999999,0.1666,0.2622
-0.6,0.179,0.24980000000000002
-0.55,0.1898,0.23900000000000002
-0.5,0.2,0.2288
-0.44999999999999996,0.2108,0.21800000000000003
-0.3999999999999999,0.222,0.2068
-0.35,0.2366,0.1922
-0.29999999999999993,0.2514,0.1774
-0.25,0.2702,0.15860000000000002
-0.19999999999999996,0.2862,0.1426
-0.1499999999999999,0.3038,0.125
-0.09999999999999998,0.327,0.1018
-0.04999999999999993,0.3556,0.07319999999999999
0.0,0.4288,0.0
0.050000000000000044,0.4242,0.004599999999999993
0.10000000000000009,0.4192,0.009599999999999997
0.15000000000000013,0.4144,0.014400000000000024
0.20000000000000018,0.4098,0.019000000000000017
0.25,0.4054,0.023400000000000032
0.30000000000000004,0.4014,0.027400000000000035
0.3500000000000001,0.3988,0.030000000000000027
0.40000000000000013,0.3964,0.03240000000000004
0.4500000000000002,0.3936,0.03520000000000001
0.5,0.3906,0.03820000000000001
0.55,0.3866,0.042200000000000015
0.6000000000000001,0.3824,0.0464
0.6500000000000001,0.3786,0.05020000000000002
0.7000000000000002,0.3704,0.05840000000000001
0.75,0.3592,0.0696
0.8,0.347,0.08180000000000004
0.8500000000000001,0.331,0.0978
0.9000000000000001,0.32,0.10880000000000001
0.9500000000000002,0.3072,0.12160000000000004
1.0,0.2954,0.13340000000000002
