displacement_mm,coupling,coupling_drop
-1.0,0.4002,0.028600000000000014
-0.95,0.4066,0.022199999999999998
-0.9,0.4106,0.018199999999999994
-0.85,0.4142,0.014600000000000002
-0.8,0.4214,0.007400000000000018
-0.75,0.4244,0.004400000000000015
-0.7,0.4292,-0.00040000000000001146
-0.6499999999999999,0.4314,-0.002599999999999991
-0.6,0.4314,-0.002599999999999991
-0.55,0.431,-0.0021999999999999797
-0.5,0.4306,-0.0017999999999999683
-0.44999999999999996,0.4306,-0.0017999999999999683
-0.3999999999999999,0.4304,-0.0015999999999999903
-0.35,0.43,-0.0011999999999999789
-0.29999999999999993,0.4298,-0.0010000000000000009
-0.25,0.4296,-0.0007999999999999674
-0.19999999999999996,0.4294,-0.0005999999999999894
-0.1499999999999999,0.4294,-0.0005999999999999894
-0.09999999999999998,0.4292,-0.00040000000000001146
-0.04999999999999993,0.4288,0.0
0.0,0.4288,0.0
0.050000000000000044,0.392,0.0368
0.10000000000000009,0.3724,0.056400000000000006
0.15000000000000013,0.3562,0.0726
0.20000000000000018,0.346,0.08280000000000004
0.25,0.3368,0.09200000000000003
0.30000000000000004,0.3256,0.10320000000000001
0.3500000000000001,0.318,0.11080000000000001
0.40000000000000013,0.3096,0.11920000000000003
0.4500000000000002,0.3006,0.12820000000000004
0.5,0.2934,0.13540000000000002
0.55,0.285,0.14380000000000004
0.6000000000000001,0.2784,0.15040000000000003
0.6500000000000001,0.2726,0.1562
0.7000000000000002,0.2672,0.16160000000000002
0.75,0.2622,0.16660000000000003
0.8,0.2562,0.17260000000000003
0.8500000000000001,0.2502,0.17860000000000004
0.9000000000000001,0.243,0.18580000000000002
0.9500000000000002,0.237,0.19180000000000003
1.0,0.2298,0.199
