displacement_mm,coupling,coupling_drop
-1.0,0.1156,0.36460000000000004
-0.95,0.1272,0.353
-0.9,0.1382,0.342
-0.85,0.148,0.33220000000000005
-0.8,0.159,0.32120000000000004
-0.75,0.171,0.30920000000000003
-0.7,0.1824,0.2978
-0.6499999999999999,0.1988,0.2814
-0.6,0.2082,0.272
-0.55,0.2252,0.255
-0.5,0.2352,0.24500000000000002
-0.44999999999999996,0.2488,0.23140000000000002
-0.3999999999999999,0.2666,0.2136
-0.35,0.2794,0.20080000000000003
-0.29999999999999993,0.2934,0.18680000000000002
-0.25,0.3088,0.1714
-0.19999999999999996,0.3288,0.15140000000000003
-0.1499999999999999,0.3518,0.12840000000000001
-0.09999999999999998,0.3798,0.10039999999999999
-0.04999999999999993,0.413,0.06720000000000004
0.0,0.4802,0.0
0.050000000000000044,0.4756,0.004599999999999993
0.10000000000000009,0.4702,0.010000000000000009
0.15000000000000013,0.4672,0.013000000000000012
0.20000000000000018,0.4608,0.01940000000000003
0.25,0.4574,0.022800000000000042
0.30000000000000004,0.4534,0.02679999999999999
0.3500000000000001,0.4482,0.03200000000000003
0.40000000000000013,0.4356,0.04460000000000003
0.4500000000000002,0.4274,0.052800000000000014
0.5,0.415,0.06520000000000004
0.55,0.4072,0.07300000000000001
0.6000000000000001,0.3958,0.08440000000000003
0.6500000000000001,0.3864,0.0938
0.7000000000000002,0.3744,0.1058
0.75,0.3572,0.123
0.8,0.3402,0.14
0.8500000000000001,0.3278,0.15240000000000004
0.9000000000000001,0.313,0.16720000000000002
0.9500000000000002,0.2972,0.183
1.0,0.283,0.19720000000000004
