displacement_mm,coupling,coupling_drop
-1.0,0.359,0.03160000000000002
-0.95,0.364,0.026600000000000013
-0.9,0.3686,0.02200000000000002
-0.85,0.3746,0.016000000000000014
-0.8,0.379,0.0116
-0.75,0.3838,0.006800000000000028
-0.7,0.3896,0.0010000000000000009
-0.6499999999999999,0.3938,-0.0031999999999999806
-0.6,0.3936,-0.0030000000000000027
-0.55,0.3934,-0.0028000000000000247
-0.5,0.393,-0.0024000000000000132
-0.44999999999999996,0.3928,-0.0021999999999999797
-0.3999999999999999,0.3928,-0.0021999999999999797
-0.35,0.3928,-0.0021999999999999797
-0.29999999999999993,0.3926,-0.0020000000000000018
-0.25,0.3926,-0.0020000000000000018
-0.19999999999999996,0.3922,-0.0015999999999999903
-0.1499999999999999,0.3918,-0.0011999999999999789
-0.09999999999999998,0.3916,-0.0010000000000000009
-0.04999999999999993,0.3912,-0.0005999999999999894
0.0,0.3906,0.0
0.050000000000000044,0.3506,0.03999999999999998
0.10000000000000009,0.3344,0.05620000000000003
0.15000000000000013,0.3204,0.07019999999999998
0.20000000000000018,0.3068,0.08379999999999999
0.25,0.2956,0.09500000000000003
0.30000000000000004,0.285,0.10560000000000003
0.3500000000000001,0.279,0.11159999999999998
0.40000000000000013,0.2706,0.12
0.4500000000000002,0.263,0.1276
0.5,0.2552,0.13540000000000002
0.55,0.251,0.1396
0.6000000000000001,0.2436,0.147
0.6500000000000001,0.2366,0.154
0.7000000000000002,0.2326,0.158
0.75,0.226,0.1646
0.8,0.22,0.1706
0.8500000000000001,0.215,0.1756
0.9000000000000001,0.2094,0.1812
0.9500000000000002,0.2022,0.1884
1.0,0.1958,0.1948
