lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
84-282,LA4078,differential_evolution,150.0,0.005,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,160.0,0.0135,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,170.0,0.041,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,180.0,0.1615,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,190.0,0.4055,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,200.0,0.65,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,210.0,0.342,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,220.0,0.2565,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,230.0,0.0885,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,240.0,0.0165,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,250.0,0.015,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,260.0,0.0125,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,270.0,0.0115,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,280.0,0.0115,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,290.0,0.0095,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,differential_evolution,300.0,0.0095,84.90163307526328,28.121525524310087,35.66780102069562,110.90163307526328,SfccfF,argon
84-282,LA4078,dual_annealing,150.0,0.0015,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,160.0,0.0105,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,170.0,0.0305,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,180.0,0.15,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,190.0,0.405,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,200.0,0.642,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,210.0,0.3245,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,220.0,0.265,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,230.0,0.093,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,240.0,0.013,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,250.0,0.011,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,260.0,0.0095,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,270.0,0.009,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,280.0,0.0075,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,290.0,0.007,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,dual_annealing,300.0,0.007,84.72069987564664,28.16721359440553,35.66721416070898,110.72069987564664,SfccfF,argon
84-282,LA4078,nelder_mead,150.0,0.003,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,160.0,0.01,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,170.0,0.033,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,180.0,0.1635,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,190.0,0.3985,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,200.0,0.636,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,210.0,0.332,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,220.0,0.2645,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,230.0,0.092,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,240.0,0.014,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,250.0,0.01,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,260.0,0.009,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,270.0,0.007,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,280.0,0.007,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,290.0,0.0065,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,nelder_mead,300.0,0.006,84.87398866698469,28.11904202518421,35.62350006457626,110.87398866698469,SfccfF,argon
84-282,LA4078,powell,150.0,0.002,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
84-282,LA4078,powell,160.0,0.011,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
84-282,LA4078,powell,170.0,0.034,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
84-282,LA4078,powell,180.0,0.169,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
84-282,LA4078,powell,190.0,0.403,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
84-282,LA4078,powell,200.0,0.6415,84.85827646860486,28.134327655511743,35.635642171872135,110.85827646860486,SfccfF,argon
