lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
36-686,49-960,differential_evolution,150.0,9.85824437000541e-07,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,160.0,1.0747617576659542e-06,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,170.0,7.970840590293451e-07,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,180.0,6.494578705609163e-07,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,190.0,5.88021044922612e-07,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,200.0,0.0894403489762526,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,210.0,0.0394503090448857,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,220.0,0.0306952841642673,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,230.0,0.0252224248525562,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,240.0,0.0211846926455889,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,250.0,0.0199997631812281,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,260.0,0.0189997964469465,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,270.0,0.0179998255229539,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,280.0,0.0169998509074332,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,290.0,0.0159998730390833,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,differential_evolution,300.0,0.0149998923082514,26.477599071503533,27.00891910193258,34.31491262241018,52.47759907150353,SfccfF,air
36-686,49-960,dual_annealing,150.0,1.3967403726324245e-06,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,160.0,1.234442306862795e-06,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,170.0,9.512605198714186e-07,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,180.0,7.974904581022397e-07,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,190.0,7.178380108193597e-07,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,200.0,0.0875399965943165,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,210.0,0.0445126880829987,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,220.0,0.0368699996920853,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,230.0,0.0281472710994794,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,240.0,0.0246395419775674,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
36-686,49-960,dual_annealing,250.0,0.0229997322858266,25.668661771579913,27.45497177483514,33.45510289148913,51.66866177157991,SfccfF,air
