lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
LA4022,67-223,differential_evolution,150.0,0.002,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,160.0,0.006,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,170.0,0.0315,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,180.0,0.1295,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,190.0,0.3505,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,200.0,0.5785,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,210.0,0.126,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,220.0,0.02,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,230.0,0.0145,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,240.0,0.0125,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,250.0,0.009,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,260.0,0.006,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,270.0,0.0045,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,280.0,0.0035,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,290.0,0.0035,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,differential_evolution,300.0,0.003,116.58257030461517,35.68815025284903,41.582570304615174,116.58257030461517,SfccfF,argon
LA4022,67-223,dual_annealing,150.0,0.003,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,160.0,0.007,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,170.0,0.026,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,180.0,0.1265,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,190.0,0.3645,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,200.0,0.5835,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,210.0,0.0985,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,220.0,0.017,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,230.0,0.011,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,240.0,0.008,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,250.0,0.0075,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,260.0,0.0065,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,270.0,0.006,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,280.0,0.0055,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,290.0,0.0055,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,dual_annealing,300.0,0.005,116.28721613086803,35.68693924452171,41.28721613086803,116.28721613086803,SfccfF,argon
LA4022,67-223,nelder_mead,150.0,0.003,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,160.0,0.008,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,170.0,0.031,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,180.0,0.085,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,190.0,0.182,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,200.0,0.2295,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,210.0,0.1485,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,220.0,0.029,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
LA4022,67-223,nelder_mead,230.0,0.0205,110.56842502286676,51.13964780343943,56.74006878614817,110.56842502286676,SfccfF,argon
