lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
LA4647,36-683,differential_evolution,150.0,0.00033753389948154827,35.7,9.70331908386852,10.7,35.7,air
LA4647,36-683,differential_evolution,160.0,0.0003777231354651358,35.7,9.787832365435756,10.7,35.7,air
LA4647,36-683,differential_evolution,170.0,0.00021834659084946927,35.7,9.703318298178662,10.7,35.7,air
LA4647,36-683,differential_evolution,180.0,0.00017431996875708015,35.7,10.346842655754577,10.7,35.7,air
LA4647,36-683,differential_evolution,190.0,0.00018527931956188398,35.7,10.387509272504126,10.7,35.7,air
LA4647,36-683,differential_evolution,200.0,0.22135295093459512,38.71391056728495,9.702347256353388,13.713910567284948,38.71391056728495,air
LA4647,36-683,differential_evolution,210.0,0.23425534588267335,38.74931123605648,9.700246954455983,13.749311236056478,38.74931123605648,air
LA4647,36-683,differential_evolution,220.0,0.23028019469209657,38.83399245369975,9.700685614201555,13.83399245369975,38.83399245369975,air
LA4647,36-683,differential_evolution,230.0,0.23069473791953016,38.75209096002709,9.703480618607035,13.75209096002709,38.75209096002709,air
LA4647,36-683,differential_evolution,240.0,0.25865408219878383,38.74055669941529,9.702010213365655,13.740556699415293,38.74055669941529,air
LA4647,36-683,differential_evolution,250.0,0.23449791845547735,38.73560193855637,9.709921535949626,13.735601938556371,38.73560193855637,air
LA4647,36-683,differential_evolution,260.0,0.24599799152035196,38.88651802310766,9.701560355020767,13.886518023107662,38.88651802310766,air
LA4647,36-683,differential_evolution,270.0,0.23349832505584597,38.75048218492374,9.701790350405474,13.75048218492374,38.75048218492374,air
LA4647,36-683,differential_evolution,280.0,0.24399839064812573,38.745890886274246,9.706527018080457,13.745890886274246,38.745890886274246,air
LA4647,36-683,differential_evolution,290.0,0.2349986042422892,38.709059930383106,9.716758496250264,13.709059930383106,38.709059930383106,air
LA4647,36-683,differential_evolution,300.0,0.2294987607094957,38.744681663286386,9.706985155108548,13.744681663286386,38.744681663286386,air
LA4647,36-683,dual_annealing,150.0,0.0003742857194552037,35.7,9.913010613273205,10.7,35.7,air
LA4647,36-683,dual_annealing,160.0,0.00032958859550716817,35.7,10.35109877957058,10.7,35.7,air
LA4647,36-683,dual_annealing,170.0,0.0003410360957017056,35.7,9.708948900321797,10.7,35.7,air
LA4647,36-683,dual_annealing,180.0,0.00022128405450722263,35.7,10.005887475085204,10.7,35.7,air
LA4647,36-683,dual_annealing,190.0,0.00010922509651793561,35.7,9.709246700028256,10.7,35.7,air
LA4647,36-683,dual_annealing,200.0,0.226707414231087,38.75518871088006,9.713966154651992,13.755188710880066,38.75518871088006,air
LA4647,36-683,dual_annealing,210.0,0.219421642184167,38.73271454726082,9.708975593891584,13.732714547260821,38.73271454726082,air
LA4647,36-683,dual_annealing,220.0,0.22617385956012198,38.72464328228023,9.704516199234227,13.724643282280232,38.72464328228023,air
LA4647,36-683,dual_annealing,230.0,0.23408932625347467,38.73991398582645,9.706266045197587,13.739913985826446,38.73991398582645,air
LA4647,36-683,dual_annealing,240.0,0.2546644708074256,38.868966474679745,9.834649287050258,13.868966474679745,38.868966474679745,air
LA4647,36-683,dual_annealing,250.0,0.26149767652630057,38.72939811432381,9.70762030620605,13.729398114323809,38.72939811432381,air
LA4647,36-683,dual_annealing,260.0,0.2334981289147583,38.73541956118737,9.712774708593775,13.735419561187372,38.73541956118737,air
LA4647,36-683,dual_annealing,270.0,0.2509981863562319,38.73928821368356,9.73093011915807,13.739288213683556,38.73928821368356,air
LA4647,36-683,dual_annealing,280.0,0.2159985797659287,38.82914832320097,9.822293498516682,13.829148323200968,38.82914832320097,air
LA4647,36-683,dual_annealing,290.0,0.22949862971447352,38.73919040979378,9.708670538019867,13.73919040979378,38.73919040979378,air
LA4647,36-683,dual_annealing,300.0,0.2369987211777163,38.73765994431432,9.717260947690022,13.737659944314322,38.73765994431432,air
LA4647,36-683,nelder_mead,150.0,0.0003632934529216244,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,160.0,0.000308321712561737,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,170.0,0.00043834335150384226,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,180.0,0.00047928126871834295,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,190.0,0.00025965617956330784,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,200.0,0.010495955480092571,34.90468907908914,9.701888165087421,9.90468907908914,34.90468907908914,air
LA4647,36-683,nelder_mead,210.0,0.012137730719122797,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,220.0,0.010320897146008106,34.80455885876448,9.703258826115455,9.804558858764477,34.80455885876448,air
LA4647,36-683,nelder_mead,230.0,0.0108998158342798,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,240.0,0.011448892514680424,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,250.0,0.010499962519455529,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,260.0,0.00699997738140437,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
LA4647,36-683,nelder_mead,270.0,0.009499972236905048,34.810490959674006,9.701867282447918,9.810490959674006,34.810490959674006,air
