lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,medium
36-681,36-681,differential_evolution,150.0,0.24,34.904689664140626,10.075323486093065,12.904689664140626,34.904689664140626,argon
36-681,36-681,differential_evolution,160.0,0.267,34.93037696630805,10.080270938464322,12.930376966308053,34.93037696630805,argon
36-681,36-681,differential_evolution,170.0,0.2465,34.93868853342069,10.072405488603113,12.938688533420688,34.93868853342069,argon
36-681,36-681,differential_evolution,180.0,0.236,34.958083368226326,10.069531843374428,12.958083368226326,34.958083368226326,argon
36-681,36-681,differential_evolution,190.0,0.2535,34.95838317778031,10.086970544319367,12.958383177780313,34.95838317778031,argon
36-681,36-681,differential_evolution,200.0,0.2665,34.90435420094293,10.07295682838487,12.904354200942933,34.90435420094293,argon
36-681,36-681,differential_evolution,210.0,0.2525,35.026043731413274,10.07146833509745,13.026043731413274,35.026043731413274,argon
36-681,36-681,differential_evolution,220.0,0.235,34.909403984747605,10.072797634100052,12.909403984747605,34.909403984747605,argon
36-681,36-681,differential_evolution,230.0,0.249,34.99445699721707,10.076380118057898,12.994456997217071,34.99445699721707,argon
36-681,36-681,differential_evolution,240.0,0.2375,34.94588321012637,10.075735679851245,12.945883210126368,34.94588321012637,argon
36-681,36-681,differential_evolution,250.0,0.242,34.90453191702835,10.068988603194866,12.90453191702835,34.90453191702835,argon
36-681,36-681,differential_evolution,260.0,0.253,34.911776830420834,10.074894704662558,12.911776830420834,34.911776830420834,argon
36-681,36-681,differential_evolution,270.0,0.24,34.93611459768178,10.093142704769456,12.93611459768178,34.93611459768178,argon
36-681,36-681,differential_evolution,280.0,0.2545,34.94431230763479,10.069821074065551,12.944312307634789,34.94431230763479,argon
36-681,36-681,differential_evolution,290.0,0.241,34.99206636086987,10.071009886513572,12.99206636086987,34.99206636086987,argon
36-681,36-681,differential_evolution,300.0,0.25,34.972791133577324,10.064993474972011,12.972791133577324,34.972791133577324,argon
36-681,36-681,dual_annealing,150.0,0.2485,34.91110050298609,10.081777754167312,12.911100502986091,34.91110050298609,argon
36-681,36-681,dual_annealing,160.0,0.2525,34.980722045649266,10.145001581641697,12.980722045649268,34.980722045649266,argon
36-681,36-681,dual_annealing,170.0,0.236,34.89573869504904,10.073090192054217,12.895738695049038,34.89573869504904,argon
36-681,36-681,dual_annealing,180.0,0.256,34.96024008082109,10.123482496829446,12.96024008082109,34.96024008082109,argon
36-681,36-681,dual_annealing,190.0,0.25,34.98026820373761,10.139247185322308,12.980268203737612,34.98026820373761,argon
36-681,36-681,dual_annealing,200.0,0.25,34.912491126392226,10.080505511627333,12.912491126392226,34.912491126392226,argon
36-681,36-681,dual_annealing,210.0,0.255,34.91394240380289,10.07695694047575,12.91394240380289,34.91394240380289,argon
36-681,36-681,dual_annealing,220.0,0.262,34.94145438990648,10.107860089850213,12.94145438990648,34.94145438990648,argon
36-681,36-681,dual_annealing,230.0,0.2445,37.05399484968789,10.003448861354691,15.05399484968789,37.05399484968789,argon
36-681,36-681,dual_annealing,240.0,0.24,35.02813569760703,10.194250587087701,13.028135697607027,35.02813569760703,argon
36-681,36-681,dual_annealing,250.0,0.249,34.94582566980431,10.127417655936501,12.945825669804309,34.94582566980431,argon
36-681,36-681,dual_annealing,260.0,0.246,34.917890823843706,10.085254163052557,12.917890823843702,34.917890823843706,argon
36-681,36-681,dual_annealing,270.0,0.236,35.41272356324153,10.080505511627333,13.412723563241524,35.41272356324153,argon
36-681,36-681,dual_annealing,280.0,0.252,34.89405003489905,10.080505511627333,12.894050034899053,34.89405003489905,argon
36-681,36-681,dual_annealing,290.0,0.229,34.924275437264804,10.115893596215894,12.924275437264805,34.924275437264804,argon
36-681,36-681,dual_annealing,300.0,0.24,34.943748168632425,10.063594109355506,12.943748168632423,34.943748168632425,argon
36-681,36-681,nelder_mead,150.0,0.234,34.88905162598774,10.07587948235822,12.88905162598774,34.88905162598774,argon
36-681,36-681,nelder_mead,160.0,0.0055,31.82136507015684,9.716566646955878,9.82136507015684,31.82136507015684,argon
36-681,36-681,nelder_mead,170.0,0.0085,31.859688800333434,9.708279271317458,9.859688800333434,31.859688800333434,argon
