lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
LA4002,48-024,25.0,25.0,12.18831129667352,15.788820992146245,40.78882099214624,40.78882099214624,0.274
LA4002,84-277,25.0,25.0,12.206626400323259,15.764053637496952,40.76405363749695,40.76405363749695,0.2725
36-681,36-681,22.0,22.0,10.0817345955042,12.9249350357937,34.9249350357937,34.9249350357937,0.2615
84-277,LA4002,25.0,25.0,12.128547756483334,16.16893178209369,41.16893178209369,41.16893178209369,0.2545
LA4647,48-024,20.1,25.0,9.704852194896848,13.805257473377262,38.80525747337726,38.80525747337726,0.2535
LA4002,LA4936,25.0,30.1,12.53464923697782,26.611908889200965,56.71190888920097,56.71190888920097,0.2535
LA4647,84-277,20.1,25.0,9.702022322979975,13.834336753237597,38.834336753237594,38.834336753237594,0.2515
36-682,45-695,20.0,27.0,9.714415142796986,12.471711064307131,39.47171106430713,39.47171106430713,0.2515
36-682,48-024,20.0,25.0,9.714372253355716,12.691617849401837,37.69161784940184,37.69161784940184,0.251
LA4002,LA4002,25.0,25.0,12.300632049818958,15.85756594110733,40.85756594110733,40.85756594110733,0.25
LA4002,84-278,25.0,30.0,12.512788914991091,26.673189604138898,56.6731896041389,56.6731896041389,0.249
48-024,LA4002,25.0,25.0,11.718057934581994,26.348346587455083,51.34834658745508,51.34834658745508,0.248
36-681,48-024,22.0,25.0,10.867218848310788,13.727366055957864,38.727366055957866,38.727366055957866,0.2475
36-682,36-683,20.0,25.0,9.700960787854086,12.498838621986952,37.49883862198695,37.49883862198695,0.247
48-024,84-277,25.0,25.0,12.13330406129075,15.925000382173293,40.925000382173295,40.925000382173295,0.2455
36-682,LA4002,20.0,25.0,9.712519418040392,12.515615758026005,37.515615758026,37.515615758026,0.2435
36-683,36-683,25.0,25.0,12.021326285526204,15.21255974393022,40.21255974393022,40.21255974393022,0.2435
36-683,84-277,25.0,25.0,12.149264396843371,15.050922006021182,40.05092200602118,40.05092200602118,0.242
36-681,LA4002,22.0,25.0,10.615878310736484,13.507552979112804,38.5075529791128,38.5075529791128,0.2415
84-277,84-277,25.0,25.0,12.142771173552472,16.208962757790815,41.208962757790815,41.208962757790815,0.2415
84-278,84-278,30.0,30.0,15.366299817815772,19.44902928083239,49.44902928083239,49.44902928083239,0.2415
36-682,84-277,20.0,25.0,9.701916836545045,12.692231889297098,37.6922318892971,37.6922318892971,0.2395
LA4647,36-683,20.1,25.0,9.709220924679231,13.749703300777602,38.749703300777604,38.749703300777604,0.239
84-278,LA4003,30.0,35.0,15.290704353190304,41.84582134471938,76.84582134471938,76.84582134471938,0.239
36-681,36-682,22.0,20.0,9.723977388708922,12.57562060977594,32.57562060977594,32.57562060977594,0.2385
36-682,LA4936,20.0,30.1,10.010648342278913,12.746899650979067,42.84689965097907,42.84689965097907,0.2385
36-681,LA4936,22.0,30.1,11.142039859517022,14.101636644544291,44.201636644544294,44.201636644544294,0.2385
LA4647,LA4936,20.1,30.1,9.976674393958216,16.026605361636765,46.12660536163676,46.12660536163676,0.2385
LA4936,LA4936,30.1,30.1,15.507526233307276,18.715864521184155,48.81586452118415,48.81586452118415,0.238
48-025,84-278,30.0,30.0,15.379337761888875,19.105033161914392,49.10503316191439,49.10503316191439,0.238
LA4647,36-681,20.1,22.0,9.707336681705746,13.758174670811949,35.75817467081195,35.75817467081195,0.2375
36-681,84-277,22.0,25.0,10.603105606060966,13.496742334031264,38.49674233403127,38.49674233403127,0.2375
84-277,48-025,25.0,30.0,12.75680162146366,16.66008449370439,46.66008449370439,46.66008449370439,0.2365
84-277,48-024,25.0,25.0,11.904804936253171,21.43748494551622,46.43748494551622,46.43748494551622,0.236
84-277,84-278,25.0,30.0,12.749352971192303,16.804719254676332,46.80471925467633,46.80471925467633,0.236
36-681,LA4647,22.0,20.1,9.85083928450047,12.786543199294794,32.88654319929479,32.88654319929479,0.2355
36-683,LA4002,25.0,25.0,12.12905249635617,15.64047964801232,40.64047964801232,40.64047964801232,0.2355
48-024,48-025,25.0,30.0,12.767200388973206,16.407019820204606,46.40701982020461,46.40701982020461,0.2355
48-024,48-024,25.0,25.0,12.30939677051457,16.059685399241964,41.059685399241964,41.059685399241964,0.235
36-681,36-683,22.0,25.0,10.50899154662564,13.370945903556452,38.37094590355645,38.37094590355645,0.2345
36-683,48-024,25.0,25.0,12.194955973166413,15.07036779087448,40.07036779087448,40.07036779087448,0.2345
84-277,LA4936,25.0,30.1,12.536069145386392,24.897049345402092,54.99704934540209,54.99704934540209,0.233
LA4647,LA4002,20.1,25.0,9.717675715193828,13.826206134608224,38.82620613460823,38.82620613460823,0.2325
LA4647,48-025,20.1,30.0,10.02599219452217,14.063523842598983,44.06352384259898,44.06352384259898,0.2315
36-683,84-278,25.0,30.0,12.7999045890393,15.59343106920376,45.59343106920376,45.59343106920376,0.231
36-686,48-025,27.0,30.0,13.89782577933645,19.047040423068967,49.047040423068964,49.047040423068964,0.2295
LA4021,84-278,30.0,30.0,15.288965333346523,25.20949813881619,55.20949813881619,55.20949813881619,0.2295
36-682,LA4647,20.0,20.1,9.70087717436457,12.579826396331327,32.67982639633133,32.67982639633133,0.229
49-959,LA4130,30.0,40.1,15.60752638659057,58.78249614976261,98.8824961497626,98.8824961497626,0.229
