lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
49-961,84-279,40.0,45.0,22.75083412370261,26.82561204478977,71.82561204478978,71.82561204478978,0.172
49-961,84-278,40.0,30.0,20.052583440451972,26.465538103285226,56.465538103285226,56.465538103285226,0.1605
49-961,84-277,40.0,25.0,18.904268053533674,23.266588617229154,48.266588617229154,48.266588617229154,0.153
49-962,84-279,50.0,45.0,28.069793553945566,31.796972017685682,76.79697201768568,76.79697201768568,0.152
49-961,LA4042,40.0,60.0,24.16961170142325,28.18428563668904,88.18428563668904,88.18428563668904,0.134
36-690,48-024,40.0,25.0,18.721042397172386,25.86227752349078,50.862277523490775,50.862277523490775,0.1325
49-962,LA4936,50.0,30.1,24.531853577469676,28.321525087931217,58.421525087931215,58.421525087931215,0.131
49-962,84-278,50.0,30.0,24.469208142600156,28.242758729024576,58.24275872902457,58.24275872902457,0.1295
49-962,LA4003,50.0,35.0,25.8437518570405,29.580514456326373,64.58051445632637,64.58051445632637,0.123
49-961,84-281,40.0,75.0,25.151122724240835,29.31411505878001,104.31411505878,104.31411505878,0.122
49-962,LA4130,50.0,40.1,27.151575478415825,30.867115125425766,70.96711512542576,70.96711512542576,0.1215
49-961,LA4327,40.0,75.3,25.139000350089233,29.22624805898045,104.52624805898044,104.52624805898044,0.119
49-962,48-024,50.0,25.0,22.490050923689473,27.466846624298825,52.466846624298825,52.466846624298825,0.107
49-962,48-669,50.0,36.0,26.111594116738612,29.85971853946882,65.85971853946882,65.85971853946882,0.1035
36-690,36-682,40.0,20.0,15.827515168979852,26.111021975086906,46.111021975086906,46.111021975086906,0.1015
49-962,LA4765,50.0,50.2,28.590271726994796,40.22814040528215,90.42814040528215,90.42814040528215,0.0995
36-690,48-668,40.0,18.0,14.681137637528888,26.075915914232702,44.0759159142327,44.0759159142327,0.099
36-690,36-681,40.0,22.0,17.015956688414658,27.118132817385405,49.1181328173854,49.1181328173854,0.099
49-962,48-025,50.0,30.0,24.9055461510626,28.673803330803725,58.67380333080372,58.67380333080372,0.09
49-962,48-668,50.0,18.0,18.317833798254583,22.564054492955744,40.56405449295575,40.56405449295575,0.0825
49-962,45-691,50.0,12.0,11.278129191497253,16.212953439881016,28.212953439881016,28.212953439881016,0.082
36-690,LA4917,40.0,15.1,12.765893481160692,20.08193733859596,35.18193733859596,35.18193733859596,0.082
49-962,LA4280,50.0,10.0,9.746235392811158,13.66053204471136,23.66053204471136,23.66053204471136,0.0795
36-690,48-666,40.0,12.0,10.07681066847426,18.916327893424445,30.916327893424445,30.916327893424445,0.0765
49-962,48-027,50.0,50.0,28.839328479700754,33.7464149853136,83.7464149853136,83.7464149853136,0.071
49-962,48-666,50.0,12.0,12.358895422454768,17.198462764893872,29.198462764893872,29.198462764893872,0.07
49-962,48-028,50.0,100.0,32.875388175225574,36.751564780558404,136.7515647805584,136.7515647805584,0.0665
49-962,36-681,50.0,22.0,22.38632011216484,26.287124694363836,48.28712469436384,48.28712469436384,0.0635
36-690,36-679,40.0,21.0,16.795082768928633,23.94517348994171,44.94517348994171,44.94517348994171,0.052
49-962,48-664,50.0,15.0,15.562474046980348,19.4093469252616,34.4093469252616,34.4093469252616,0.0445
49-962,89-412,50.0,15.0,14.525768426875974,18.588616018494978,33.588616018494974,33.588616018494974,0.0375
36-690,36-680,40.0,36.0,21.01914392516138,28.211077929869443,64.21107792986945,64.21107792986945,0.036
49-961,84-280,40.0,60.0,34.71304688711601,34.838249502786496,94.8382495027865,94.8382495027865,0.0225
49-962,45-692,50.0,18.0,9.857121936313385,13.811152595662874,31.811152595662875,31.811152595662875,0.0105
49-962,84-280,50.0,60.0,44.20975672779116,44.56964889664875,104.56964889664874,104.56964889664874,0.0095
49-962,36-682,50.0,20.0,40.60487836179273,44.576308373533394,64.5763083735334,64.5763083735334,0.009
49-962,48-026,50.0,40.0,9.715031257606551,10.492537252747525,50.492537252747525,50.492537252747525,0.0075
36-690,89-414,40.0,25.0,9.892266887947763,11.16085862699206,36.16085862699206,36.16085862699206,0.007
49-962,36-680,50.0,36.0,11.265406936545325,11.371201745028918,47.37120174502892,47.37120174502892,0.007
36-690,48-667,40.0,36.0,9.7075978791104,10.28912428746397,46.28912428746397,46.28912428746397,0.0065
36-690,LA4194,40.0,20.1,9.729089638454884,10.17068396402031,30.27068396402031,30.27068396402031,0.006
49-962,48-667,50.0,36.0,9.706389406905286,10.095086504741351,46.09508650474135,46.09508650474135,0.006
36-690,48-665,40.0,24.0,9.716334382081165,14.552111302550752,38.552111302550756,38.552111302550756,0.0055
49-962,48-665,50.0,24.0,9.70255000128762,10.642057951787498,34.6420579517875,34.6420579517875,0.005
36-690,LA4966,40.0,30.1,9.903252294799314,14.287886331918937,44.387886331918935,44.387886331918935,0.005
49-962,LA4194,50.0,20.1,9.703108606988966,9.917295683169307,30.01729568316931,30.01729568316931,0.0045
49-962,36-683,50.0,25.0,9.758130501202157,10.070684594773935,35.07068459477394,35.07068459477394,0.0045
36-690,45-692,40.0,18.0,9.834099263109444,10.077712180856077,28.077712180856075,28.077712180856075,0.004
49-962,89-413,50.0,20.0,9.804769161382968,9.928710327532485,29.928710327532485,29.928710327532485,0.004
36-690,45-695,40.0,27.0,9.751954931449559,10.420546670493863,37.42054667049386,37.42054667049386,0.004
36-690,36-683,40.0,25.0,34.0,34.414489824121034,59.414489824121034,59.414489824121034,0.004
49-962,LA4042,50.0,60.0,9.702446763372432,11.071184694992162,71.07118469499216,71.07118469499216,0.004
36-690,89-413,40.0,20.0,27.145897974843997,27.262337452748593,47.262337452748596,47.262337452748596,0.0035
49-962,LA4966,50.0,30.1,37.763931974844,38.22406062004043,68.32406062004043,68.32406062004043,0.0035
36-690,89-412,40.0,15.0,18.86474499519793,18.986037154487377,33.98603715448738,33.98603715448738,0.003
49-962,LA4002,50.0,25.0,9.761420134862101,12.866315233680451,37.86631523368045,37.86631523368045,0.003
49-962,45-694,50.0,18.0,9.730659963268497,9.834390981309815,27.834390981309816,27.834390981309816,0.0025
36-690,45-694,40.0,18.0,24.527863908984738,24.630604411013167,42.63060441101317,42.63060441101317,0.0025
49-962,36-684,50.0,72.0,9.765753984978366,9.925083182360165,81.92508318236017,81.92508318236017,0.0025
49-962,84-281,50.0,75.0,9.91755234667171,10.479005413775543,85.47900541377554,85.47900541377554,0.0025
36-690,89-411,40.0,10.0,9.700763557586521,10.344376438697791,20.344376438697793,20.344376438697793,0.002
36-690,45-691,40.0,12.0,9.746385549037385,10.17196437983652,22.17196437983652,22.17196437983652,0.002
49-962,36-679,50.0,21.0,9.715239016307708,10.25336779848032,31.25336779848032,31.25336779848032,0.002
49-962,89-414,50.0,25.0,42.0,42.414489824121034,67.41448982412103,67.41448982412103,0.002
36-690,LA4039,40.0,9.0,9.702457169511838,10.01278845460999,19.01278845460999,19.01278845460999,0.0015
49-962,45-693,50.0,13.5,9.765511337930196,9.904665864440574,23.404665864440574,23.404665864440574,0.0015
49-962,70-886,50.0,8.0,9.823491843540177,10.423491677066913,18.423491677066913,18.423491677066913,0.001
36-690,45-690,40.0,9.0,9.737325524479107,9.870044893140484,18.870044893140484,18.870044893140484,0.001
36-690,70-885,40.0,9.0,9.751954931449559,10.1876665503925,19.1876665503925,19.1876665503925,0.001
49-962,89-411,50.0,10.0,9.705046914820073,9.819791854097119,19.81979185409712,19.81979185409712,0.001
36-690,LA4280,40.0,10.0,9.732657915512611,11.140202771457876,21.140202771457876,21.140202771457876,0.001
36-690,45-693,40.0,13.5,9.771446208596869,14.618209498559034,28.118209498559033,28.118209498559033,0.001
49-962,84-277,50.0,25.0,9.75720115526109,10.442744330571374,35.44274433057137,35.44274433057137,0.001
36-690,48-664,40.0,15.0,23.21884708918016,23.325203888196246,38.32520388819624,38.32520388819624,0.001
49-962,45-695,50.0,27.0,43.0,43.162560275124534,70.16256027512453,70.16256027512453,0.001
49-962,LA4327,50.0,75.3,9.715968229790837,10.119996001372156,85.41999600137216,85.41999600137216,0.001
49-962,70-884,50.0,6.0,9.70412400378097,10.386030336219166,16.386030336219164,16.386030336219164,0.0005
36-690,70-883,40.0,6.0,9.708137472886376,11.762239393748164,17.762239393748164,17.762239393748164,0.0005
36-690,70-886,40.0,8.0,9.862427305806735,10.317724866604525,18.317724866604525,18.317724866604525,0.0005
36-690,LA4249,40.0,10.0,9.944130092126608,10.280138333549537,20.280138333549537,20.280138333549537,0.0005
36-690,70-888,40.0,12.0,33.0,33.24523899500421,45.24523899500421,45.24523899500421,0.0005
49-962,LA4039,50.0,9.0,39.75077643466147,39.94125490300317,48.94125490300317,48.94125490300317,0.0005
49-962,70-888,50.0,12.0,40.381966025156,40.61743483067413,52.61743483067413,52.61743483067413,0.0005
49-962,LA4917,50.0,15.1,41.381966025156,41.53056840977444,56.63056840977444,56.63056840977444,0.0005
49-962,36-685,50.0,84.0,9.860814618967805,13.231072705881958,97.23107270588196,97.23107270588196,0.0005
36-690,LA4024,40.0,4.0,9.700763582742526,10.065930923142423,14.065930923142423,14.065930923142423,0.0
49-962,70-882,50.0,4.0,9.703088533605644,10.23915644555964,14.23915644555964,14.23915644555964,0.0
49-962,LA4024,50.0,4.0,9.703728081410917,10.239796018510914,14.239796018510914,14.239796018510914,0.0
36-690,70-882,40.0,4.0,9.732657915512611,11.150691814888607,15.150691814888607,15.150691814888607,0.0
49-962,LA4026,50.0,6.0,9.876945589044867,10.121157919234747,16.121157919234747,16.121157919234747,0.0
49-962,70-883,50.0,6.0,9.70412400378097,10.386030336219166,16.386030336219164,16.386030336219164,0.0
36-690,70-884,40.0,6.0,10.334368538420193,10.478640437786195,16.478640437786197,16.478640437786197,0.0
49-962,LA4036,50.0,6.0,9.703243021721903,10.767115328994102,16.7671153289941,16.7671153289941,0.0
36-690,LA4036,40.0,6.0,9.719906467207629,11.836771012783164,17.836771012783164,17.836771012783164,0.0
36-690,LA4026,40.0,6.0,9.70107538762363,12.373924640545605,18.373924640545603,18.373924640545603,0.0
49-962,LA4249,50.0,10.0,9.703243021721903,10.450646307527819,20.45064630752782,20.45064630752782,0.0
49-962,LA4647,50.0,20.1,9.725667255575337,10.16645047552451,30.26645047552451,30.26645047552451,0.0
49-962,70-885,50.0,9.0,42.0,42.10156642116514,51.10156642116514,51.10156642116514,0.0
49-962,45-690,50.0,9.0,42.0,42.140680386597175,51.140680386597175,51.140680386597175,0.0
49-962,LA4001,50.0,15.0,41.0,41.14680543906705,56.14680543906705,56.14680543906705,0.0
