lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,LA4002,grid_search,0.255,63.86666666666666,9.7,38.86666666666666,63.86666666666666,22.0,25.0,1.6043829917907715
36-681,LA4002,dual_annealing,0.2405,38.60084354803981,10.753049249780567,13.60084354803981,38.60084354803981,22.0,25.0,56.06060862541199
36-681,LA4002,powell,0.2375,38.457224790223634,10.586111232400427,13.457224790223634,38.457224790223634,22.0,25.0,5.0625810623168945
36-681,LA4002,differential_evolution,0.217,38.46355111949756,10.602303278964678,13.46355111949756,38.46355111949756,22.0,25.0,7.678570985794067
36-681,LA4002,nelder_mead,0.0045,34.921731951271994,9.700049674143834,9.921731951271994,34.921731951271994,22.0,25.0,1.4786601066589355
