lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
48-024,LA4936,differential_evolution,150.0,2.6482544444325952e-05,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,160.0,1.858508982357237e-05,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,170.0,1.0661389292953027e-05,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,180.0,7.383447404811687e-06,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,190.0,5.263739276097768e-06,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,200.0,0.24412630389105172,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,210.0,0.2781663283147215,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,220.0,0.31425369130324327,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,230.0,0.2499938621870351,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,240.0,0.32164138598027575,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,250.0,0.3029967331981087,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,260.0,0.33499673110019235,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,270.0,0.3089972762299221,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,280.0,0.2869977117971549,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,290.0,0.2989978410455652,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,differential_evolution,300.0,0.2929980862602309,45.98026462621606,11.436676838502784,15.88026462621606,45.98026462621606,SfccfF,air
48-024,LA4936,dual_annealing,150.0,2.1418320527437417e-05,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,160.0,1.5531008092706617e-05,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,170.0,7.642161061089452e-06,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,180.0,4.652271715279079e-06,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,190.0,3.875800993122465e-06,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,200.0,0.22424364291364654,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,210.0,0.23738644944034096,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,220.0,0.243683153445122,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,230.0,0.2799618607872323,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,240.0,0.27616455169992765,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,250.0,0.2549971808161703,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,260.0,0.2619973814541088,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,270.0,0.2609976399634891,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,280.0,0.27099778214814574,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,290.0,0.2739979735734812,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,dual_annealing,300.0,0.3079979379949134,47.0236014774885,11.376395448486196,16.923601477488493,47.0236014774885,SfccfF,air
48-024,LA4936,nelder_mead,150.0,1.1859934746724657e-05,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,160.0,8.341501150615813e-06,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,170.0,4.3331788540580125e-06,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,180.0,2.66463737849733e-06,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,190.0,2.336993708198046e-06,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,200.0,0.2447700340932715,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,210.0,0.26256517743764357,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,220.0,0.2646988913892049,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,230.0,0.25623458209317346,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,240.0,0.24343508513912016,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,250.0,0.27699677350546953,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,260.0,0.2629972259454331,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,270.0,0.2649974697884172,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,280.0,0.2659977049598923,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,290.0,0.28999773463156653,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,nelder_mead,300.0,0.2909979420155698,49.47772537263737,11.303490917795557,19.37772537263737,49.47772537263737,SfccfF,air
48-024,LA4936,powell,150.0,2.3881111738673758e-05,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,160.0,1.7236930421039007e-05,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,170.0,9.82608761700925e-06,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,180.0,6.420834529906327e-06,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,190.0,5.105238896145717e-06,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,200.0,0.24222420035498626,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,210.0,0.23964758090390087,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,220.0,0.253415884277478,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,230.0,0.27525186135254814,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,240.0,0.2525657549200096,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,250.0,0.2819969453839784,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,260.0,0.27899726614410275,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,270.0,0.2769975418569058,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,280.0,0.2739978024025241,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,290.0,0.281997952976241,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,powell,300.0,0.28499812693918325,46.18720255638119,11.413412629590464,16.087202556381186,46.18720255638119,SfccfF,air
48-024,LA4936,grid_search,150.0,8.301190455232788e-06,49.8125,13.175,19.7125,49.8125,ScffcF,air
48-024,LA4936,grid_search,160.0,5.3078863131166655e-06,49.8125,13.175,19.7125,49.8125,ScffcF,air
48-024,LA4936,grid_search,170.0,3.1675642619138522e-06,49.8125,13.175,19.7125,49.8125,ScffcF,air
48-024,LA4936,grid_search,180.0,1.86333349902558e-06,49.8125,13.175,19.7125,49.8125,ScffcF,air
48-024,LA4936,grid_search,190.0,1.473013950412349e-06,49.8125,13.175,19.7125,49.8125,ScffcF,air
