lens1,lens2,method,wavelength_nm,coupling,total_len_mm,z_l1,z_l2,z_fiber,orientation,medium
36-686,LA4936,differential_evolution,150.0,0.282,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,160.0,0.309,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,170.0,0.321,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,180.0,0.289,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,190.0,0.269,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,200.0,0.307,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,210.0,0.291,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,220.0,0.306,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,230.0,0.326,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,240.0,0.307,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,250.0,0.318,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,260.0,0.291,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,270.0,0.298,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,280.0,0.322,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,290.0,0.299,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,differential_evolution,300.0,0.303,47.87765614950818,11.50393383694508,17.777656149508175,47.87765614950818,SfccfF,argon
36-686,LA4936,dual_annealing,150.0,0.376,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,160.0,0.352,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,170.0,0.381,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,180.0,0.359,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,190.0,0.354,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,200.0,0.376,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,210.0,0.392,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,220.0,0.383,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,230.0,0.398,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,240.0,0.384,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
36-686,LA4936,dual_annealing,250.0,0.388,49.51927257565082,11.61572651808278,19.419272575650815,49.51927257565082,SfccfF,argon
