lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
48-024,LA4936,dual_annealing,0.3585,46.00947401270785,11.48940158584076,15.909474012707848,46.00947401270785,25.0,30.1,SfccfF,3.107879638671875
48-024,LA4936,powell,0.356,50.105157925385576,11.282722690196232,20.005157925385575,50.105157925385576,25.0,30.1,SfccfF,0.07549619674682617
48-024,LA4936,differential_evolution,0.335,46.15552872599697,11.411165896443197,16.05552872599697,46.15552872599697,25.0,30.1,SfccfF,0.6960842609405518
48-024,LA4936,nelder_mead,0.3275,49.352389272751175,11.306167059040412,19.252389272751174,49.352389272751175,25.0,30.1,SfccfF,0.20592927932739258
48-024,LA4936,grid_search,0.303,64.88333333333333,10.858333333333333,34.78333333333333,64.88333333333333,25.0,30.1,SfccfF,0.37543320655822754
48-024,LA4936,bayesian,0.279,66.48864749525626,12.218858880012418,36.38864749525625,66.48864749525626,25.0,30.1,SfccfF,15.415822267532349
