lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4002,LA4765,grid_search,0.4,67.8875,13.175,17.6875,67.8875,25.0,50.2,SfccfF,0.25870609283447266
LA4002,LA4765,nelder_mead,0.395,67.38423870957877,12.963775982680232,17.18423870957877,67.38423870957877,25.0,50.2,SfccfF,0.19747114181518555
LA4002,LA4765,powell,0.3875,71.75211157604295,12.925687989437208,21.552111576042954,71.75211157604295,25.0,50.2,SfccfF,0.22411584854125977
LA4002,LA4765,differential_evolution,0.379,67.53158044257505,12.965034303903263,17.331580442575046,67.53158044257505,25.0,50.2,SfccfF,0.766016960144043
LA4002,LA4765,dual_annealing,0.3775,67.37864827203751,12.97855048589792,17.17864827203751,67.37864827203751,25.0,50.2,SfccfF,3.2975709438323975
LA4002,LA4765,bayesian,0.263,94.5065559825199,13.671697538229953,44.306555982519896,94.5065559825199,25.0,50.2,SfccfF,32.7801251411438
