lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,orientation,time_seconds
LA4148,48-670,nelder_mead,0.2177109006805958,67.29790038482132,27.000569086509937,33.30535274745816,93.29790038482132,50.2,60.0,SfccfF,0.5129697322845459
LA4148,48-670,powell,0.2165578711123151,67.32153807562702,27.00094618299922,33.33189230652653,93.32153807562702,50.2,60.0,SfccfF,0.4531338214874267
LA4148,48-670,dual_annealing,0.2150824134557001,67.14652747696776,27.072433197303653,33.372460670556244,93.14652747696776,50.2,60.0,SfccfF,9.725357294082642
LA4148,48-670,differential_evolution,0.2131785574909274,67.13610762514256,27.11164152908429,33.484911925692586,93.13610762514256,50.2,60.0,SfccfF,2.3149847984313965
LA4148,48-670,grid_search,0.2096793756678763,69.66521333621417,27.0,35.837500000000006,95.66521333621417,50.2,60.0,SfccfF,0.5512893199920654
