lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
84-282,84-283,50.0,60.0,27.001552643950845,34.522527912604446,92.53710859647796,66.53710859647796,0.2233697786729459,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.180053979690125,33.83182594287234,93.79638043316834,67.79638043316834,0.2223738731008826,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.058960356481855,33.37700677391901,93.37643694097872,67.37643694097872,0.2215599617190127,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.0,35.837500000000006,95.85090763893284,69.85090763893284,0.2204205725027906,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.06449741345503,34.56454795201304,92.06460604532968,66.06460604532968,0.2193570165647306,SfccfF,optimized
84-282,84-283,50.0,60.0,27.17447936721313,34.67453977057561,92.23052151097184,66.23052151097184,0.2192193097897141,SfccfF,optimized
84-282,84-283,50.0,60.0,27.02019792684552,34.57406167604664,92.5372096063606,66.5372096063606,0.2190150575141575,SfccfF,optimized
84-282,48-670,50.0,60.0,27.0,35.837500000000006,93.267493078281,67.267493078281,0.2187669941492649,SfccfF,optimized
84-282,84-283,50.0,60.0,27.00018180525956,34.52017678333161,92.53842747924364,66.53842747924364,0.2185652893803233,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.005864969797926,34.712158590216745,92.36065252667876,66.36065252667876,0.2181491529924906,SfccfF,optimized
84-282,48-670,50.0,60.0,27.032196507344207,34.53222119051156,91.93039443849403,65.93039443849403,0.2179608934861914,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.000569086509937,33.30535274745816,93.29790038482132,67.29790038482132,0.2177109006805958,SfccfF,optimized
84-282,48-670,50.0,60.0,27.00018180525956,34.52017678333161,92.0035304656855,66.0035304656855,0.2175538064930903,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.001552643950845,34.521929134624855,92.18961858167968,66.18961858167968,0.2174977524374885,SfccfF,optimized
84-282,84-283,50.0,60.0,27.0,35.837500000000006,93.8024720849152,67.8024720849152,0.2172986538229185,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.000361050009214,34.50168685677242,92.17335875259052,66.17335875259052,0.2168986396225302,SfccfF,optimized
84-282,LA4022,50.0,60.0,27.0,35.837500000000006,93.45559123442936,67.45559123442936,0.216768994148406,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.00094618299922,33.33189230652653,93.32153807562702,67.32153807562702,0.2165578711123151,SfccfF,optimized
84-282,48-670,50.0,60.0,27.005498683637946,34.531260399985,92.00006799934582,66.00006799934582,0.2162597920977257,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.06213367070351,33.46611152002063,93.45039864992216,67.45039864992216,0.2152469202421364,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.072433197303653,33.372460670556244,93.14652747696776,67.14652747696776,0.2150824134557001,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.059975634889163,33.366650370820985,93.3637210051022,67.3637210051022,0.2148225244174362,SfccfF,optimized
LA4148,LA4022,50.2,60.0,27.076572489847862,33.51647618907829,93.4548240715246,67.4548240715246,0.2144460399283042,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.180007358256475,33.48003731986311,93.46599985492452,67.46599985492452,0.2144354644491899,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.0,44.575,104.3951250123034,78.3951250123034,0.2143506437126602,SfccfF,optimized
84-282,48-670,50.0,60.0,27.00044285347952,34.50282546613563,91.98619547825096,65.98619547825096,0.2135355914207644,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.11164152908429,33.484911925692586,93.13610762514256,67.13610762514256,0.2131785574909274,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.08793530983604,37.60414291157567,97.60354993320496,71.60354993320496,0.211876488253681,SfccfF,optimized
LA4148,84-283,50.2,60.0,27.17891156134587,33.47955835483164,93.46874401462873,67.46874401462873,0.2099340555170915,SfccfF,optimized
LA4148,48-670,50.2,60.0,27.0,35.837500000000006,95.66521333621417,69.66521333621417,0.2096793756678763,SfccfF,optimized
48-274,LA4464,50.0,60.2,28.93471888061299,35.6477265614783,95.84766148310156,69.84766148310156,0.2073282743487382,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.19957263429677,35.70363513230845,95.89422177567874,69.89422177567874,0.2070555717346833,SfccfF,optimized
LA4148,LA4464,50.2,60.2,29.08609118467844,35.424389046622935,95.6116753443862,69.6116753443862,0.2037179412861526,SfccfF,optimized
84-282,LA4078,50.0,75.3,28.15430583903521,35.65442271141984,110.7662387253241,84.7662387253241,0.2037016886235591,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.20187924500829,35.78726463428634,95.97105713059491,69.97105713059491,0.2027583744343571,SfccfF,optimized
48-274,LA4464,50.0,60.2,28.99054569543211,35.334987337519024,95.41477009371908,69.41477009371908,0.2024087092121057,SfccfF,optimized
LA4148,48-275,50.2,75.0,28.21267869266361,34.51298889041972,109.3794425670938,83.3794425670938,0.2018153322911137,SfccfF,optimized
84-282,LA4725,50.0,75.3,27.3154261998477,34.8517975164188,110.09764210039532,84.09764210039532,0.2014244005360285,SfccfF,optimized
LA4148,67-223,50.2,75.0,28.85730077580954,35.60931581916768,110.54956123464191,84.54956123464191,0.2007736124460779,SfccfF,optimized
48-274,LA4464,50.0,60.2,28.920045239751,37.405296302812616,97.60527573698808,71.60527573698808,0.200454647758149,SfccfF,optimized
48-274,LA4725,50.0,75.3,29.0,39.55,110.62769183874788,84.62769183874788,0.2001541433009318,SfccfF,optimized
84-282,LA4725,50.0,75.3,27.304614522647142,34.80625626767922,110.10454486170592,84.10454486170592,0.1999099675911601,SfccfF,optimized
84-282,48-275,50.0,75.0,27.322587248047764,35.387713261780945,110.26835867584596,84.26835867584596,0.19976908064334,SfccfF,optimized
84-282,67-223,50.0,75.0,27.96544958343957,35.46680250307159,110.45797411903578,84.45797411903578,0.1996751105904415,SfccfF,optimized
LA4148,LA4464,50.2,60.2,29.186336358269653,35.486336581976296,95.44859823180616,69.44859823180616,0.1995808990680668,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.18946602857863,34.49396848273428,109.76608424891232,83.76608424891232,0.1995645729709634,SfccfF,optimized
84-282,67-223,50.0,75.0,27.93204984445897,38.63592887604185,113.63592887604185,87.63592887604185,0.1991447406523811,SfccfF,focal_length
84-282,LA4725,50.0,75.3,27.295034213560616,35.47488862123131,110.77488751334432,84.77488751334432,0.199003379855745,SfccfF,optimized
84-282,48-275,50.0,75.0,27.46146424804216,34.98091825771614,109.26425854093478,83.26425854093478,0.1982919688525779,SfccfF,optimized
48-274,LA4725,50.0,75.3,27.737620586463898,34.07962720766852,110.85928551555548,84.85928551555548,0.1980025921749917,SfccfF,optimized
84-282,LA4078,50.0,75.3,28.10429586259226,35.9819967256168,111.28189698502467,85.28189698502467,0.1979889763487025,SfccfF,optimized
LA4148,LA4464,50.2,60.2,29.08091581323033,35.39128476351114,95.5908346811848,69.5908346811848,0.1978623565305506,SfccfF,optimized
48-274,LA4725,50.0,75.3,28.050649430263967,34.4059810340578,109.68665347676588,83.68665347676588,0.1978124306455675,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.233187028446917,34.53320630855896,109.60445848635932,83.60445848635932,0.197692524078429,SfccfF,optimized
LA4148,67-223,50.2,75.0,28.851938681482743,35.151972980708564,110.13193090975584,84.13193090975584,0.1974887417255452,SfccfF,optimized
84-282,67-223,50.0,75.0,27.983462961599624,35.79605032982491,110.70105383978157,84.70105383978157,0.1973453492664977,SfccfF,optimized
LA4148,LA4078,50.2,75.3,28.99255801724747,35.30757871012809,110.60625915253326,84.60625915253326,0.1971050487437414,SfccfF,optimized
84-282,67-223,50.0,75.0,27.96299645893596,35.4965300204915,110.49651634829176,84.49651634829176,0.1970325358877508,SfccfF,optimized
84-282,48-275,50.0,75.0,27.309447445478355,34.81126364142918,109.78716469838432,83.78716469838432,0.1968822745629149,SfccfF,optimized
LA4148,LA4078,50.2,75.3,28.971154937325775,37.56587670241312,112.86780840255172,86.86780840255172,0.1967342807435613,SfccfF,optimized
48-274,LA4464,50.0,60.2,29.005720931189565,35.34671435262092,95.39218871636024,69.39218871636024,0.1963752356277901,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.195048165184616,35.825510163052435,96.02405666235654,70.02405666235654,0.1958487094653354,SfccfF,optimized
LA4148,LA4464,50.2,60.2,29.168627024162937,35.93655226694068,95.9303196731742,69.9303196731742,0.1956805051569105,SfccfF,optimized
84-282,48-275,50.0,75.0,27.20187734720942,42.03273602291394,117.0355382180626,91.0355382180626,0.1954243700279925,SfccfF,optimized
LA4148,48-275,50.2,75.0,28.291206658438984,36.14662284805519,110.56728344187052,84.56728344187052,0.1954031883190096,SfccfF,optimized
84-282,LA4078,50.0,75.3,28.1174529736588,35.86939877919488,111.12073726908454,85.12073726908454,0.1952079938702739,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.219222568703696,34.85988127519404,109.97425320928576,83.97425320928576,0.1951477452750881,SfccfF,optimized
84-282,LA4078,50.0,75.3,28.11052822243561,35.6473525942549,110.93430992939528,84.93430992939528,0.1951220664500298,SfccfF,optimized
LA4148,67-223,50.2,75.0,28.84357654374017,35.51878173655603,110.51795873533447,84.51795873533447,0.1950820494946947,SfccfF,optimized
LA4148,LA4725,50.2,75.3,28.17771999173329,34.90169289772179,110.2016408950941,84.2016408950941,0.1950216985580543,SfccfF,optimized
LA4464,67-223,60.2,75.0,27.00712252178924,47.81456083192407,121.09730188606312,95.09730188606312,0.1947914013658511,SfccfF,optimized
48-274,LA4725,50.0,75.3,28.06841583149302,35.88942267421585,110.99698494134358,84.99698494134358,0.1946962517188265,SfccfF,optimized
LA4148,LA4078,50.2,75.3,28.993590345309087,35.30219432669682,110.59695134640847,84.59695134640847,0.1946571622236202,SfccfF,optimized
84-282,LA4464,50.0,60.2,28.309756866635773,35.933542728188755,95.87242186134613,69.87242186134613,0.1944857465871667,SfccfF,optimized
LA4148,LA4078,50.2,75.3,29.012500000000003,39.55,114.62051052085722,88.62051052085722,0.1942239429552496,SfccfF,optimized
LA4148,LA4078,50.2,75.3,28.971802654291896,37.54891026563025,112.84890064696768,86.84890064696768,0.1934013388411861,SfccfF,optimized
LA4148,48-275,50.2,75.0,28.18485127204179,34.49454077338599,109.4876375150208,83.4876375150208,0.19274798302934,SfccfF,optimized
LA4148,48-275,50.2,75.0,28.178204556153936,34.8699082420905,109.86956107072557,83.86956107072557,0.1925445070956642,SfccfF,optimized
48-274,LA4725,50.0,75.3,28.083269752976367,34.42778229450453,109.55784633866328,83.55784633866328,0.1921113229825506,SfccfF,optimized
LA4148,67-223,50.2,75.0,28.8547245814034,35.193511895306365,110.16056600373214,84.16056600373214,0.192067032310664,SfccfF,optimized
84-282,LA4725,50.0,75.3,27.201062115597225,42.13448134332289,117.43431836303878,91.43431836303878,0.1916284559383478,SfccfF,optimized
84-282,48-275,50.0,75.0,27.0,59.87500000000001,134.6003427611917,108.60034276119171,0.1912710398712242,SfccfF,optimized
LA4464,67-223,60.2,75.0,27.00403688766164,47.30415120543468,120.61014932624607,94.61014932624607,0.1891948999695057,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.000212888423277,47.304612790953634,121.49870504243889,95.49870504243889,0.1889069178587018,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.001704348244445,47.3072704367988,121.49738979642106,95.49738979642106,0.1881344389496627,SfccfF,optimized
LA4464,67-223,60.2,75.0,27.112209669970053,47.412561339188905,120.43074380773903,94.43074380773903,0.1870186140965167,SfccfF,optimized
LA4022,LA4022,60.0,60.0,33.19298906570697,38.793068609866914,98.77140667248028,72.77140667248028,0.1853254681208924,SfccfF,optimized
LA4022,LA4022,60.0,60.0,33.080119605320945,38.692550468502446,98.91967706231137,72.91967706231137,0.1842952550546855,SfccfF,optimized
84-282,LA4725,50.0,75.3,27.0,64.65,139.38623068210683,113.38623068210683,0.1842761392030256,SfccfF,optimized
LA4464,67-223,60.2,75.0,27.002798998459408,47.31393917281677,120.62293735676216,94.62293735676216,0.183266565572556,SfccfF,optimized
LA4464,67-223,60.2,75.0,27.0,48.95,122.2179872677622,96.2179872677622,0.1832444256737874,SfccfF,optimized
84-283,LA4022,60.0,60.0,32.62590774052214,39.15861513449427,99.14101344910452,73.14101344910452,0.183181134785195,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.0,49.0375,123.18057897719056,97.18057897719056,0.1830126681369906,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.00375359621102,47.34484106028803,121.5283686856256,95.5283686856256,0.1823339798431434,SfccfF,optimized
84-283,67-223,60.0,75.0,35.11266524678612,41.680661170852574,116.66446244686044,90.66446244686044,0.1816113802743462,SfccfF,optimized
84-283,67-223,60.0,75.0,35.100231590864155,42.15811739137301,117.158117391373,91.158117391373,0.1803669384014566,SfccfF,focal_length
84-283,LA4022,60.0,60.0,32.623680143402694,39.36928016291961,99.34250282319218,73.34250282319218,0.1803583131751995,SfccfF,optimized
84-283,LA4078,60.0,75.3,35.31364369551123,41.838825217765375,117.13545555260356,91.13545555260356,0.1780615095841627,SfccfF,optimized
84-283,67-223,60.0,75.0,35.11239797153604,42.0523701364048,117.02193395970764,91.02193395970764,0.1777781275336831,SfccfF,optimized
84-283,LA4078,60.0,75.3,35.31809404336823,41.81810449451776,117.10292927854816,91.10292927854816,0.1765380212963076,SfccfF,optimized
84-283,67-223,60.0,75.0,35.04543631968555,46.4971132359116,121.47588208805612,95.47588208805612,0.1765280602469421,SfccfF,optimized
LA4464,LA4078,60.2,75.3,27.01113279331217,47.693905237509455,121.8473501315931,95.8473501315931,0.1765239530722163,SfccfF,optimized
LA4022,67-223,60.0,75.0,35.70242901075173,41.37821780928664,116.28302947625056,90.28302947625056,0.1762977139067482,SfccfF,optimized
84-283,LA4078,60.0,75.3,35.33453127745537,41.86481269537208,117.10179754215056,91.10179754215056,0.1762291772732892,SfccfF,optimized
LA4022,67-223,60.0,75.0,35.44582439482463,41.04733581072925,116.70961478842548,90.70961478842548,0.1757270484753027,SfccfF,optimized
LA4148,48-275,50.2,75.0,29.012500000000003,64.5,135.01539481846507,109.01539481846507,0.1743750231689768,SfccfF,optimized
LA4022,LA4022,60.0,60.0,33.160898909157055,39.5299313819578,99.52774450066924,73.52774450066924,0.1743527046906778,SfccfF,optimized
LA4022,67-223,60.0,75.0,35.665952698330834,41.60117545484695,116.6011739972384,90.6011739972384,0.1741545680436141,SfccfF,optimized
