z_l1,z_l2,z_fiber,coupling,lens1,lens2,f1_mm,f2_mm,total_len_mm
5.433333333333333,69.9,100.0,0.3781666666666666,LA4001,LA4966,15.0,30.1,100.0
5.433333333333333,69.9,100.0,0.3715,48-664,LA4966,15.0,30.1,100.0
5.433333333333333,69.9,100.0,0.3453333333333333,89-412,LA4966,15.0,30.1,100.0
5.433333333333333,55.53333333333333,80.53333333333333,0.3443333333333333,LA4001,36-683,15.0,25.0,80.53333333333333
9.7,162.7,216.7,0.3308333333333333,36-681,36-688,22.0,54.0,216.7
9.7,189.7,249.7,0.3298333333333333,36-681,49-963,22.0,60.0,249.7
5.433333333333333,69.9,100.0,0.3291666666666666,89-412,LA4936,15.0,30.1,100.0
9.7,189.7,249.7,0.327,36-681,LA4042,22.0,60.0,249.7
5.433333333333333,69.9,100.0,0.3265,48-664,LA4936,15.0,30.1,100.0
5.433333333333333,69.7,99.7,0.324,48-664,84-278,15.0,30.0,99.7
9.7,122.2,167.2,0.3226666666666666,36-681,84-279,22.0,45.0,167.2
5.433333333333333,69.7,99.7,0.3186666666666666,89-412,48-025,15.0,30.0,99.7
5.433333333333333,55.53333333333333,80.53333333333333,0.318,48-664,36-683,15.0,25.0,80.53333333333333
5.433333333333333,69.7,99.7,0.3153333333333333,48-664,48-025,15.0,30.0,99.7
9.7,189.7,249.7,0.3141666666666666,36-681,84-280,22.0,60.0,249.7
9.7,54.85,84.95,0.3135,36-681,LA4966,22.0,30.1,84.95
9.7,59.86666666666667,89.96666666666667,0.313,36-681,LA4936,22.0,30.1,89.96666666666667
5.433333333333333,69.7,99.7,0.311,89-412,84-278,15.0,30.0,99.7
5.433333333333333,122.2,167.2,0.309,89-412,84-279,15.0,45.0,167.2
6.499999999999999,104.7,134.7,0.3078333333333333,89-412,49-959,15.0,30.0,134.7
6.499999999999999,84.7,109.7,0.3068333333333333,LA4001,84-277,15.0,25.0,109.7
5.433333333333333,153.7,207.7,0.3068333333333333,89-412,36-688,15.0,54.0,207.7
6.499999999999999,104.7,134.7,0.3066666666666666,LA4001,49-959,15.0,30.0,134.7
9.7,189.7,249.7,0.3065,36-681,48-670,22.0,60.0,249.7
5.433333333333333,69.7,99.7,0.3056666666666666,LA4001,48-025,15.0,30.0,99.7
6.499999999999999,104.7,134.7,0.3056666666666666,48-664,49-959,15.0,30.0,134.7
6.499999999999999,84.7,109.7,0.3055,48-664,84-277,15.0,25.0,109.7
5.433333333333333,55.53333333333333,80.53333333333333,0.3048333333333333,89-412,36-683,15.0,25.0,80.53333333333333
9.7,59.7,89.7,0.3038333333333333,36-681,48-025,22.0,30.0,89.7
8.258333333333333,123.7,161.7,0.3038333333333333,45-694,48-273,18.0,38.0,161.7
6.499999999999999,53.25000000000001,73.35000000000001,0.3031666666666666,LA4001,LA4647,15.0,20.1,73.35000000000001
5.433333333333333,122.2,167.2,0.3023333333333333,48-664,84-279,15.0,45.0,167.2
5.433333333333333,122.2,167.2,0.3015,LA4001,84-279,15.0,45.0,167.2
6.499999999999999,53.25000000000001,73.35000000000001,0.3006666666666667,89-412,LA4647,15.0,20.1,73.35000000000001
9.7,99.7,129.7,0.3003333333333333,36-682,LA4021,20.0,30.0,129.7
6.499999999999999,104.7,134.7,0.2998333333333333,48-664,LA4021,15.0,30.0,134.7
6.499999999999999,53.25000000000001,73.35000000000001,0.2996666666666667,48-664,LA4647,15.0,20.1,73.35000000000001
9.7,99.7,129.7,0.2993333333333333,89-413,LA4021,20.0,30.0,129.7
6.499999999999999,84.7,109.7,0.2991666666666667,LA4001,LA4002,15.0,25.0,109.7
6.499999999999999,130.03333333333333,168.03333333333333,0.2985,89-412,48-273,15.0,38.0,168.03333333333333
5.433333333333333,179.7,239.7,0.2981666666666667,48-664,LA4042,15.0,60.0,239.7
6.499999999999999,80.53333333333333,105.53333333333332,0.298,89-412,48-024,15.0,25.0,105.53333333333332
