z_l1,z_l2,z_fiber,coupling,accepted,lens1,lens2,f1_mm,f2_mm,total_len_mm
5.433333333333333,69.9,100.0,0.37816666666666665,[ True False False ...  True False  True],LA4001,LA4966,15.0,30.1,100.0
5.433333333333333,55.53333333333333,80.53333333333333,0.3443333333333333,[ True False  True ... False False False],LA4001,36-683,15.0,25.0,80.53333333333333
6.499999999999999,84.7,109.7,0.30683333333333335,[ True False False ...  True  True False],LA4001,84-277,15.0,25.0,109.7
6.499999999999999,104.7,134.7,0.30666666666666664,[False False False ...  True  True False],LA4001,49-959,15.0,30.0,134.7
5.433333333333333,69.7,99.7,0.30566666666666664,[False False False ... False False  True],LA4001,48-025,15.0,30.0,99.7
6.499999999999999,53.25000000000001,73.35000000000001,0.30316666666666664,[False False  True ...  True False False],LA4001,LA4647,15.0,20.1,73.35000000000001
5.433333333333333,122.19999999999999,167.2,0.3015,[False False False ... False  True False],LA4001,84-279,15.0,45.0,167.2
6.499999999999999,84.7,109.7,0.2991666666666667,[False False  True ... False False  True],LA4001,LA4002,15.0,25.0,109.7
5.433333333333333,69.9,100.0,0.297,[False  True False ... False False False],LA4001,LA4936,15.0,30.1,100.0
6.499999999999999,130.03333333333333,168.03333333333333,0.2966666666666667,[False False False ...  True  True False],LA4001,48-273,15.0,38.0,168.03333333333333
5.433333333333333,69.7,99.7,0.29283333333333333,[False  True False ... False False  True],LA4001,84-278,15.0,30.0,99.7
8.258333333333333,99.7,129.7,0.2915,[False False False ... False False False],48-668,LA4021,18.0,30.0,129.7
6.499999999999999,84.7,109.7,0.291,[False  True False ... False  True False],LA4001,48-024,15.0,25.0,109.7
6.499999999999999,199.7,259.7,0.29083333333333333,[False False False ... False  True  True],LA4001,LA4022,15.0,60.0,259.7
6.499999999999999,189.7,249.7,0.2901666666666667,[False False  True ...  True  True False],LA4001,49-963,15.0,60.0,249.7
8.258333333333333,59.7,89.7,0.2896666666666667,[False False False ... False False False],48-668,49-959,18.0,30.0,89.7
6.499999999999999,199.7,259.7,0.2896666666666667,[ True  True False ... False  True  True],LA4001,84-283,15.0,60.0,259.7
5.433333333333333,179.7,239.7,0.289,[False False  True ... False False False],LA4001,LA4042,15.0,60.0,239.7
8.258333333333333,104.7,142.7,0.2885,[False False False ... False False  True],48-668,48-273,18.0,38.0,142.7
6.499999999999999,162.7,216.7,0.2861666666666667,[ True  True False ...  True False False],LA4001,36-688,15.0,54.0,216.7
6.499999999999999,46.550000000000004,66.65,0.2856666666666667,[ True False False ... False False False],LA4001,LA4194,15.0,20.1,66.65
8.258333333333333,55.53333333333333,80.53333333333333,0.2843333333333333,[False False  True ... False False False],48-668,48-024,18.0,25.0,80.53333333333333
6.499999999999999,189.7,249.7,0.2835,[False False False ... False False False],LA4001,84-280,15.0,60.0,249.7
6.499999999999999,199.7,259.7,0.2811666666666667,[ True False  True ... False False  True],LA4001,48-670,15.0,60.0,259.7
6.499999999999999,104.7,134.7,0.2806666666666667,[False False False ...  True False  True],LA4001,LA4021,15.0,30.0,134.7
8.258333333333333,26.366666666666667,51.36666666666667,0.28,[False False False ... False False False],48-668,84-277,18.0,25.0,51.36666666666667
8.258333333333333,44.7,74.7,0.2765,[ True False False ... False False  True],48-668,84-278,18.0,30.0,74.7
8.258333333333333,18.03333333333333,43.03333333333333,0.2753333333333333,[False  True False ... False  True False],48-668,36-683,18.0,25.0,43.03333333333333
6.499999999999999,55.53333333333333,80.53333333333333,0.2753333333333333,[ True False False ...  True False  True],LA4001,89-414,15.0,25.0,80.53333333333333
8.258333333333333,47.2,72.2,0.27166666666666667,[False False False ...  True False False],48-668,LA4002,18.0,25.0,72.2
8.258333333333333,39.8,69.9,0.2708333333333333,[False False False ... False  True False],48-668,LA4966,18.0,30.1,69.9
8.258333333333333,44.81666666666666,74.91666666666666,0.2705,[ True False False ... False False False],48-668,LA4936,18.0,30.1,74.91666666666666
8.258333333333333,44.7,74.7,0.2703333333333333,[False False  True ... False False False],48-668,48-025,18.0,30.0,74.7
8.258333333333333,13.866666666666665,38.86666666666667,0.2635,[False False False ... False  True False],48-668,89-414,18.0,25.0,38.86666666666667
6.8166666666666655,21.7,39.7,0.261,[False False False ... False False False],48-668,45-692,18.0,18.0,39.7
8.258333333333333,13.049999999999999,33.15,0.254,[False  True False ... False False False],48-668,LA4194,18.0,20.1,33.15
8.258333333333333,12.7,30.7,0.2345,[ True  True False ... False  True  True],48-668,48-668,18.0,18.0,30.7
8.258333333333333,12.7,30.7,0.233,[False  True False ...  True False False],48-668,45-694,18.0,18.0,30.7
7.5666666666666655,66.7,84.7,0.21883333333333332,[False False False ...  True False False],LA4001,48-668,15.0,18.0,84.7
7.5666666666666655,66.7,84.7,0.20266666666666666,[False  True  True ... False False False],LA4001,45-694,15.0,18.0,84.7
6.8166666666666655,11.95,25.45,0.2015,[False False False ...  True False False],48-668,45-693,18.0,13.5,25.45
9.7,73.35000000000001,93.45000000000002,0.1875,[False False False ... False  True False],48-668,LA4647,18.0,20.1,93.45000000000002
5.374999999999999,13.7,25.7,0.18216666666666667,[False  True False ...  True  True False],48-668,70-888,18.0,12.0,25.7
5.374999999999999,13.7,25.7,0.18133333333333335,[False  True False ... False False False],48-668,45-691,18.0,12.0,25.7
6.8166666666666655,389.7,509.7,0.17983333333333335,[ True False False ... False False False],48-668,84-285,18.0,120.0,509.7
9.7,54.699999999999996,108.69999999999999,0.178,[False False False ...  True False False],48-668,36-688,18.0,54.0,108.69999999999999
6.499999999999999,42.7,60.7,0.17783333333333334,[False False False ... False False False],LA4001,45-692,15.0,18.0,60.7
9.7,99.69999999999999,159.7,0.177,[False  True False ... False False False],48-668,84-280,18.0,60.0,159.7
9.7,99.69999999999999,159.7,0.175,[False False False ... False False  True],48-668,84-283,18.0,60.0,159.7
9.7,89.69999999999999,149.7,0.17266666666666666,[ True False False ... False False False],48-668,LA4022,18.0,60.0,149.7
5.374999999999999,9.7,19.7,0.1685,[False  True  True ... False False False],48-668,LA4249,18.0,10.0,19.7
5.374999999999999,9.7,19.7,0.16583333333333333,[False  True False ... False False False],48-668,89-411,18.0,10.0,19.7
9.7,89.69999999999999,149.7,0.165,[False False False ... False  True False],48-668,49-963,18.0,60.0,149.7
6.8166666666666655,11.7,23.7,0.16416666666666666,[ True False False ... False False False],48-668,48-666,18.0,12.0,23.7
5.374999999999999,9.7,19.7,0.16383333333333333,[False False False ... False False False],48-668,LA4280,18.0,10.0,19.7
9.7,18.575,63.575,0.16183333333333333,[False False False ... False False False],48-668,84-279,18.0,45.0,63.575
9.7,89.69999999999999,149.7,0.1615,[False False False ... False False False],48-668,48-670,18.0,60.0,149.7
9.7,79.69999999999999,139.7,0.15966666666666668,[False False False ... False False False],48-668,LA4042,18.0,60.0,139.7
5.433333333333333,389.7,509.7,0.15633333333333332,[False False False ... False False False],LA4001,84-285,15.0,120.0,509.7
8.633333333333333,52.45,65.95,0.154,[ True  True False ... False False False],LA4001,45-693,15.0,13.5,65.95
3.9333333333333327,8.366666666666667,16.366666666666667,0.15033333333333335,[False False False ... False False  True],48-668,70-886,18.0,8.0,16.366666666666667
9.7,47.7,59.7,0.14183333333333334,[ True False False ... False  True False],LA4001,48-666,15.0,12.0,59.7
9.7,200.33333333333331,260.5333333333333,0.13683333333333333,[False False False ... False False False],48-668,LA4464,18.0,60.2,260.5333333333333
8.633333333333333,200.33333333333331,260.5333333333333,0.13166666666666665,[False False False ... False False False],LA4001,LA4464,15.0,60.2,260.5333333333333
9.7,47.7,59.7,0.1055,[False False False ... False False  True],LA4001,45-691,15.0,12.0,59.7
8.633333333333333,47.7,59.7,0.10383333333333333,[ True False False ... False  True  True],LA4001,70-888,15.0,12.0,59.7
8.633333333333333,563.8666666666667,738.8666666666667,0.09633333333333334,[False False False ...  True False False],LA4001,LA4005,15.0,175.0,738.8666666666667
8.633333333333333,505.53333333333336,680.5333333333333,0.0955,[ True  True False ... False False False],LA4001,48-279,15.0,175.0,680.5333333333333
10.766666666666666,41.366666666666674,51.366666666666674,0.09516666666666666,[False False False ... False  True False],LA4001,LA4280,15.0,10.0,51.366666666666674
8.633333333333333,563.8666666666667,738.8666666666667,0.0915,[False False False ... False False False],LA4001,LA4034,15.0,175.0,738.8666666666667
10.766666666666666,41.366666666666674,51.366666666666674,0.0885,[ True False False ... False False False],LA4001,LA4249,15.0,10.0,51.366666666666674
10.766666666666666,41.366666666666674,51.366666666666674,0.08366666666666667,[False False False ... False False False],LA4001,89-411,15.0,10.0,51.366666666666674
9.7,563.8666666666667,738.8666666666667,0.08016666666666666,[False False False ... False  True False],48-668,LA4005,18.0,175.0,738.8666666666667
4.558333333333334,11.033333333333333,19.03333333333333,0.07783333333333334,[False False False ... False False False],LA4042,70-886,60.0,8.0,19.03333333333333
31.156249999999996,38.13333333333334,68.23333333333335,0.07733333333333334,[False False False ... False False False],LA4042,LA4966,60.0,30.1,68.23333333333335
9.7,14.7,24.7,0.077,[False False  True ... False False False],LA4042,89-411,60.0,10.0,24.7
11.141666666666666,534.7,709.7,0.0765,[False False False ... False False False],48-668,48-279,18.0,175.0,709.7
11.141666666666666,563.8666666666667,738.8666666666667,0.07516666666666667,[False False False ... False False False],48-668,LA4034,18.0,175.0,738.8666666666667
0.0,8.7,14.7,0.07016666666666667,[False False False ... False False False],LA4042,LA4036,60.0,6.0,14.7
13.675,17.700000000000003,29.700000000000003,0.0655,[False False False ... False False False],LA4042,45-691,60.0,12.0,29.700000000000003
18.693749999999998,29.08333333333333,47.08333333333333,0.06516666666666666,[False  True False ... False False False],LA4042,45-692,60.0,18.0,47.08333333333333
0.0,8.7,14.7,0.0645,[ True False False ... False False False],LA4042,70-883,60.0,6.0,14.7
24.924999999999997,29.78333333333333,49.88333333333333,0.06366666666666666,[False False False ... False False False],LA4042,LA4194,60.0,20.1,49.88333333333333
0.0,8.7,14.7,0.0635,[False False False ... False False False],LA4042,LA4026,60.0,6.0,14.7
24.924999999999997,31.416666666666664,56.416666666666664,0.06333333333333334,[False False False ... False False False],LA4042,89-414,60.0,25.0,56.416666666666664
13.675,17.7,29.7,0.06166666666666667,[False False False ... False False False],LA4042,70-888,60.0,12.0,29.7
3.9333333333333327,10.7,16.7,0.059666666666666666,[False False False ... False  True False],48-668,LA4036,18.0,6.0,16.7
0.0,8.7,14.7,0.058833333333333335,[False False False ... False False False],LA4042,70-884,60.0,6.0,14.7
9.116666666666667,16.366666666666664,26.366666666666664,0.058833333333333335,[False False False ... False False False],LA4042,LA4280,60.0,10.0,26.366666666666664
9.116666666666667,16.366666666666667,26.366666666666667,0.058833333333333335,[False False False ... False False  True],LA4042,LA4249,60.0,10.0,26.366666666666667
3.9333333333333327,10.7,16.7,0.05566666666666667,[False False False ... False  True False],48-668,70-884,18.0,6.0,16.7
12.899999999999999,37.166666666666664,45.166666666666664,0.05433333333333333,[False False False ... False False False],LA4001,70-886,15.0,8.0,45.166666666666664
5.433333333333333,12.7,18.7,0.041666666666666664,[False False False ... False False False],LA4001,70-884,15.0,6.0,18.7
5.433333333333333,12.7,18.7,0.041,[False False False ... False False False],LA4001,LA4026,15.0,6.0,18.7
5.433333333333333,16.7,22.7,0.031,[False False False ... False False False],LA4001,70-883,15.0,6.0,22.7
5.433333333333333,18.7,24.7,0.027166666666666665,[False False False ...  True False False],LA4001,LA4036,15.0,6.0,24.7
5.433333333333333,13.033333333333333,17.03333333333333,0.018,[False False False ... False False False],LA4001,70-882,15.0,4.0,17.03333333333333
5.433333333333333,13.033333333333333,17.03333333333333,0.0145,[False False False ... False False False],LA4001,LA4024,15.0,4.0,17.03333333333333
4.558333333333334,10.366666666666667,14.366666666666667,0.013833333333333333,[False False  True ... False False False],LA4042,70-882,60.0,4.0,14.366666666666667
0.0,10.366666666666667,14.366666666666667,0.013,[False False False ... False False False],LA4042,LA4024,60.0,4.0,14.366666666666667
