z_l1,z_l2,z_fiber,coupling,accepted,lens1,lens2,f1_mm,f2_mm,total_len_mm
29.775000000000002,503.1333333333333,678.1333333333333,0.14783333333333334,[ True False False ... False False False],48-670,LA4034,60.0,175.0,678.1333333333333
29.775000000000002,503.1333333333333,678.1333333333333,0.14683333333333334,[False False False ... False  True False],LA4022,LA4034,60.0,175.0,678.1333333333333
36.46666666666667,561.4666666666667,736.4666666666667,0.13616666666666666,[False False False ... False False False],LA4022,48-279,60.0,175.0,736.4666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.13466666666666666,[False False False ...  True  True False],48-670,LA4022,60.0,60.0,106.46666666666667
36.46666666666667,316.4666666666667,436.4666666666667,0.1345,[False False  True ... False False False],LA4022,84-285,60.0,120.0,436.4666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.132,[False False  True ... False False False],48-670,49-963,60.0,60.0,106.46666666666667
36.46666666666667,561.4666666666667,736.4666666666667,0.1305,[False  True False ... False False False],48-670,48-279,60.0,175.0,736.4666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.13016666666666668,[False False False ... False False False],LA4022,84-283,60.0,60.0,106.46666666666667
36.46666666666667,66.46666666666667,126.46666666666667,0.13,[False False False ... False False False],LA4022,49-963,60.0,60.0,126.46666666666667
36.46666666666667,66.46666666666667,126.46666666666667,0.13,[False False False ... False False False],LA4022,LA4022,60.0,60.0,126.46666666666667
36.46666666666667,66.46666666666667,126.46666666666667,0.1285,[False False False ... False False False],48-670,48-670,60.0,60.0,126.46666666666667
36.46666666666667,316.4666666666667,436.4666666666667,0.12833333333333333,[False False False ... False False False],48-670,84-285,60.0,120.0,436.4666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12683333333333333,[False  True False ... False False  True],48-670,84-283,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12466666666666666,[False False False ... False False False],LA4022,48-670,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12183333333333334,[False False False ... False False False],LA4022,LA4042,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.12133333333333333,[False False False ... False False False],48-670,84-280,60.0,60.0,106.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.11616666666666667,[False False False ... False False  True],LA4022,84-280,60.0,60.0,106.46666666666667
36.46666666666667,45.46666666666667,99.46666666666667,0.10983333333333334,[False  True False ... False False False],LA4022,36-688,60.0,54.0,99.46666666666667
36.46666666666667,45.46666666666667,99.46666666666667,0.10883333333333334,[False False False ... False False False],48-670,36-688,60.0,54.0,99.46666666666667
36.46666666666667,46.46666666666667,106.46666666666667,0.10833333333333334,[False False False ... False False False],48-670,LA4042,60.0,60.0,106.46666666666667
36.46666666666667,186.96666666666667,247.16666666666669,0.108,[False False False ...  True False False],LA4022,LA4464,60.0,60.2,247.16666666666669
29.775000000000002,88.96666666666667,133.96666666666667,0.107,[False False False ... False False False],LA4022,84-279,60.0,45.0,133.96666666666667
29.775000000000002,88.96666666666667,133.96666666666667,0.099,[False False False ... False False False],48-670,84-279,60.0,45.0,133.96666666666667
29.775000000000002,36.46666666666667,66.46666666666667,0.09433333333333334,[False False False ... False False False],LA4022,49-959,60.0,30.0,66.46666666666667
36.46666666666667,126.76666666666667,186.96666666666667,0.0935,[False False False ... False False False],48-670,LA4464,60.0,60.2,186.96666666666667
29.775000000000002,36.46666666666667,66.46666666666667,0.0885,[False False False ... False False False],48-670,49-959,60.0,30.0,66.46666666666667
36.46666666666667,42.8,80.8,0.087,[False False False ... False False False],LA4022,48-273,60.0,38.0,80.8
24.924999999999997,35.58333333333333,60.58333333333333,0.08566666666666667,[ True False False ... False False False],LA4022,36-683,60.0,25.0,60.58333333333333
36.46666666666667,42.8,80.8,0.0845,[False False False ... False False  True],48-670,48-273,60.0,38.0,80.8
24.924999999999997,35.58333333333333,60.58333333333333,0.08116666666666666,[False False False ... False False False],48-670,36-683,60.0,25.0,60.58333333333333
4.558333333333334,12.366666666666667,20.366666666666667,0.07566666666666666,[False False False ... False False False],LA4022,70-886,60.0,8.0,20.366666666666667
24.924999999999997,39.74999999999999,64.75,0.0755,[False False False ... False False  True],84-283,36-683,60.0,25.0,64.75
31.156249999999996,48.16666666666667,78.26666666666668,0.07516666666666667,[False False False ... False  True False],LA4022,LA4936,60.0,30.1,78.26666666666668
24.924999999999997,39.75,64.75,0.075,[False False  True ... False False False],48-670,LA4002,60.0,25.0,64.75
31.156249999999996,48.16666666666667,78.26666666666668,0.07483333333333334,[False False False ... False False False],48-670,LA4936,60.0,30.1,78.26666666666668
31.156249999999996,48.08333333333333,78.08333333333333,0.07433333333333333,[False False False ... False False  True],LA4022,84-278,60.0,30.0,78.08333333333333
31.156249999999996,48.08333333333333,78.08333333333333,0.07316666666666667,[False False False ...  True False  True],LA4022,48-025,60.0,30.0,78.08333333333333
24.924999999999997,39.75,64.75,0.07266666666666667,[False False False ... False False False],LA4022,48-024,60.0,25.0,64.75
31.156249999999996,48.08333333333333,78.08333333333333,0.0715,[ True False False ... False False False],48-670,84-278,60.0,30.0,78.08333333333333
24.924999999999997,39.75,64.75,0.07066666666666667,[False False  True ... False False False],LA4022,LA4002,60.0,25.0,64.75
24.924999999999997,39.75,64.75,0.0705,[False False  True ... False False False],48-670,48-024,60.0,25.0,64.75
24.924999999999997,31.416666666666664,56.416666666666664,0.07016666666666667,[False False False ... False False False],84-283,89-414,60.0,25.0,56.416666666666664
4.558333333333334,12.366666666666667,20.366666666666667,0.07,[False False False ...  True False False],84-283,70-886,60.0,8.0,20.366666666666667
31.156249999999996,48.16666666666667,78.26666666666668,0.06933333333333333,[False False False ...  True False False],84-283,LA4966,60.0,30.1,78.26666666666668
23.083333333333332,33.13333333333333,53.233333333333334,0.0685,[False  True False ... False False  True],LA4022,LA4194,60.0,20.1,53.233333333333334
24.924999999999997,31.416666666666664,56.416666666666664,0.06816666666666667,[False False False ... False False False],LA4022,89-414,60.0,25.0,56.416666666666664
31.156249999999996,48.16666666666667,78.26666666666668,0.06816666666666667,[False False False ... False False False],LA4022,LA4966,60.0,30.1,78.26666666666668
31.156249999999996,48.16666666666667,78.26666666666668,0.068,[False False False ... False False False],48-670,LA4966,60.0,30.1,78.26666666666668
24.924999999999997,43.916666666666664,68.91666666666666,0.06766666666666667,[False False False ... False False False],LA4022,84-277,60.0,25.0,68.91666666666666
31.156249999999996,48.08333333333333,78.08333333333333,0.06733333333333333,[False False False ... False False False],48-670,48-025,60.0,30.0,78.08333333333333
24.924999999999997,43.916666666666664,68.91666666666666,0.06683333333333333,[False False False ... False False False],48-670,84-277,60.0,25.0,68.91666666666666
9.116666666666667,16.366666666666664,26.366666666666664,0.066,[False False False ... False False  True],LA4022,89-411,60.0,10.0,26.366666666666664
18.693749999999998,29.08333333333333,47.08333333333333,0.06583333333333333,[False False False ... False False False],84-283,45-692,60.0,18.0,47.08333333333333
24.924999999999997,31.416666666666664,56.416666666666664,0.06583333333333333,[False False  True ... False False False],48-670,89-414,60.0,25.0,56.416666666666664
18.693749999999998,29.08333333333333,47.08333333333333,0.06466666666666666,[False False False ...  True False False],48-670,45-692,60.0,18.0,47.08333333333333
18.693749999999998,29.08333333333333,47.08333333333333,0.06466666666666666,[ True False False ... False False False],LA4022,45-692,60.0,18.0,47.08333333333333
9.116666666666667,16.366666666666664,26.366666666666664,0.06383333333333334,[False False False ... False  True False],84-283,89-411,60.0,10.0,26.366666666666664
9.116666666666667,16.366666666666664,26.366666666666664,0.06266666666666666,[False False False ... False False False],LA4022,LA4249,60.0,10.0,26.366666666666664
13.675,19.700000000000003,31.700000000000003,0.062,[False False False ... False False False],84-283,70-888,60.0,12.0,31.700000000000003
18.693749999999998,36.483333333333334,56.583333333333336,0.062,[False False False ... False False False],48-670,LA4194,60.0,20.1,56.583333333333336
9.116666666666667,16.366666666666667,26.366666666666667,0.06133333333333333,[False False False ... False False  True],48-670,89-411,60.0,10.0,26.366666666666667
36.46666666666667,41.46666666666667,71.46666666666667,0.060333333333333336,[False False False ... False False False],48-670,LA4021,60.0,30.0,71.46666666666667
13.675,19.700000000000003,31.700000000000003,0.06,[False False False ... False False False],84-283,45-691,60.0,12.0,31.700000000000003
18.693749999999998,32.08333333333333,50.08333333333333,0.06,[False False False ... False False False],LA4022,45-694,60.0,18.0,50.08333333333333
23.083333333333332,33.13333333333333,53.233333333333334,0.0595,[False False False ... False False  True],48-670,LA4647,60.0,20.1,53.233333333333334
9.116666666666667,16.366666666666664,26.366666666666664,0.058833333333333335,[False False False ...  True False False],48-670,LA4249,60.0,10.0,26.366666666666664
18.693749999999998,36.483333333333334,56.583333333333336,0.058833333333333335,[False False False ... False False False],84-283,LA4194,60.0,20.1,56.583333333333336
13.675,19.700000000000003,31.700000000000003,0.058666666666666666,[False False False ... False False False],LA4022,45-691,60.0,12.0,31.700000000000003
18.693749999999998,32.08333333333333,50.08333333333333,0.057666666666666665,[False False False ... False False False],84-283,45-694,60.0,18.0,50.08333333333333
9.7,18.03333333333333,28.03333333333333,0.056,[False False False ... False False False],48-670,LA4280,60.0,10.0,28.03333333333333
9.7,23.700000000000003,35.7,0.0555,[False False False ...  True False False],LA4022,70-888,60.0,12.0,35.7
23.083333333333332,33.13333333333333,53.233333333333334,0.0555,[False False False ... False False False],LA4022,LA4647,60.0,20.1,53.233333333333334
9.7,18.03333333333333,28.03333333333333,0.0545,[False False False ... False False False],84-283,LA4249,60.0,10.0,28.03333333333333
36.46666666666667,51.46666666666667,81.46666666666667,0.0545,[False  True False ... False False False],LA4022,LA4021,60.0,30.0,81.46666666666667
13.675,19.700000000000003,31.700000000000003,0.05366666666666667,[False False False ... False  True False],48-670,45-691,60.0,12.0,31.700000000000003
18.693749999999998,32.08333333333333,50.08333333333333,0.053,[False False False ...  True False False],48-670,45-694,60.0,18.0,50.08333333333333
18.693749999999998,35.08333333333333,53.08333333333333,0.052833333333333336,[False False False ... False False False],LA4022,48-668,60.0,18.0,53.08333333333333
9.116666666666667,18.03333333333333,28.03333333333333,0.049833333333333334,[ True False False ... False False False],84-283,LA4280,60.0,10.0,28.03333333333333
13.675,25.450000000000003,38.95,0.049166666666666664,[False False False ... False False False],48-670,45-693,60.0,13.5,38.95
13.675,25.450000000000003,38.95,0.04883333333333333,[False False False ... False False False],LA4022,45-693,60.0,13.5,38.95
18.693749999999998,35.08333333333333,53.08333333333333,0.04816666666666667,[False False False ... False False False],48-670,48-668,60.0,18.0,53.08333333333333
13.675,25.450000000000003,38.95,0.048,[False False False ... False False False],84-283,45-693,60.0,13.5,38.95
9.116666666666667,18.03333333333333,28.03333333333333,0.04783333333333333,[False False False ... False False False],LA4022,LA4280,60.0,10.0,28.03333333333333
13.675,23.700000000000003,35.7,0.04766666666666667,[False False False ... False False False],LA4022,48-666,60.0,12.0,35.7
13.675,21.700000000000003,33.7,0.04716666666666667,[False False False ... False False False],48-670,48-666,60.0,12.0,33.7
43.15833333333333,123.96666666666665,298.96666666666664,0.04583333333333333,[False False False ... False False False],48-670,LA4005,60.0,175.0,298.96666666666664
43.15833333333333,123.96666666666665,298.96666666666664,0.042833333333333334,[False False False ... False False False],LA4022,LA4005,60.0,175.0,298.96666666666664
13.675,23.700000000000003,35.7,0.03983333333333333,[False False False ... False False False],84-283,48-666,60.0,12.0,35.7
4.558333333333334,12.7,18.7,0.0365,[False False False ... False False False],LA4022,LA4026,60.0,6.0,18.7
4.558333333333334,12.7,18.7,0.035666666666666666,[False False False ... False False False],LA4022,LA4036,60.0,6.0,18.7
