z_l1,z_l2,z_fiber,coupling,accepted,lens1,lens2,f1_mm,f2_mm,total_len_mm
29.775,503.1333333333333,678.1333333333333,0.1516666666666666,[False False False ... False False False],84-283,LA4034,60.0,175.0,678.1333333333333
36.46666666666667,46.46666666666667,106.46666666666668,0.1346666666666666,[ True False False ... False False  True],84-283,84-283,60.0,60.0,106.46666666666668
36.46666666666667,46.46666666666667,106.46666666666668,0.1303333333333333,[False  True False ... False False False],84-283,LA4022,60.0,60.0,106.46666666666668
36.46666666666667,316.4666666666667,436.4666666666667,0.1303333333333333,[False False  True ... False False False],84-283,84-285,60.0,120.0,436.4666666666667
36.46666666666667,561.4666666666667,736.4666666666667,0.1291666666666666,[ True False False ... False False False],84-283,48-279,60.0,175.0,736.4666666666667
36.46666666666667,66.46666666666667,126.46666666666668,0.1265,[False  True False ... False False False],84-283,84-280,60.0,60.0,126.46666666666668
36.46666666666667,46.46666666666667,106.46666666666668,0.1241666666666666,[False False  True ... False False False],84-283,48-670,60.0,60.0,106.46666666666668
36.46666666666667,45.46666666666667,99.46666666666668,0.1228333333333333,[False False False ... False False False],84-283,36-688,60.0,54.0,99.46666666666668
36.46666666666667,46.46666666666667,106.46666666666668,0.1213333333333333,[False False False ... False False False],84-283,LA4042,60.0,60.0,106.46666666666668
36.46666666666667,46.46666666666667,106.46666666666668,0.121,[False False False ... False False False],84-283,49-963,60.0,60.0,106.46666666666668
36.46666666666667,197.0,257.2,0.0988333333333333,[False False False ... False False False],84-283,LA4464,60.0,60.2,257.2
29.775,88.96666666666667,133.96666666666667,0.0986666666666666,[False False False ... False False False],84-283,84-279,60.0,45.0,133.96666666666667
29.775,36.46666666666667,66.46666666666667,0.093,[False False False ... False False False],84-283,49-959,60.0,30.0,66.46666666666667
36.46666666666667,55.46666666666667,93.46666666666668,0.0915,[False False False ... False False False],84-283,48-273,60.0,38.0,93.46666666666668
24.925,39.75,64.75,0.0778333333333333,[ True False False ... False False False],84-283,48-024,60.0,25.0,64.75
31.15625,48.08333333333333,78.08333333333333,0.0748333333333333,[False False False ... False False False],84-283,84-278,60.0,30.0,78.08333333333333
31.15625,48.08333333333333,78.08333333333333,0.0686666666666666,[False False False ... False False False],84-283,48-025,60.0,30.0,78.08333333333333
24.925,39.75,64.75,0.0685,[False False False ... False False False],84-283,LA4002,60.0,25.0,64.75
24.925,43.91666666666666,68.91666666666666,0.0661666666666666,[False False False ... False False False],84-283,84-277,60.0,25.0,68.91666666666666
31.15625,48.16666666666667,78.26666666666668,0.0658333333333333,[False False False ... False False False],84-283,LA4936,60.0,30.1,78.26666666666668
23.08333333333333,33.13333333333333,53.23333333333333,0.064,[False False False ... False False False],84-283,LA4647,60.0,20.1,53.23333333333333
5.433333333333333,8.7,14.7,0.0506666666666666,[False False False ... False False False],89-412,70-883,15.0,6.0,14.7
6.499999999999999,20.7,26.7,0.0233333333333333,,89-412,70-883,15.0,6.0,26.7
6.499999999999999,9.7,15.7,0.04125,,89-412,70-883,15.0,6.0,15.7
