z_l1,z_l2,z_fiber,coupling,accepted,lens1,lens2,f1_mm,f2_mm,total_len_mm
33.46666666666667,558.4666666666667,733.4666666666667,0.11583333333333333,[False False False ... False False False],36-688,48-279,54.0,175.0,733.4666666666667
36.46666666666667,66.46666666666667,126.46666666666667,0.1155,[False False False ... False False False],49-963,49-963,60.0,60.0,126.46666666666667
33.46666666666667,43.46666666666667,103.46666666666667,0.11483333333333333,[False False False ... False False False],36-688,LA4022,54.0,60.0,103.46666666666667
33.46666666666667,43.46666666666667,103.46666666666667,0.11366666666666667,[ True False False ... False False False],36-688,84-280,54.0,60.0,103.46666666666667
18.083333333333332,38.91666666666666,63.91666666666666,0.11333333333333333,[ True  True False ...  True False False],49-961,48-024,40.0,25.0,63.91666666666666
22.275,43.08333333333333,73.08333333333333,0.11266666666666666,[False False False ...  True False False],49-961,84-278,40.0,30.0,73.08333333333333
33.46666666666667,43.46666666666667,103.46666666666667,0.11216666666666666,[False  True False ... False False False],36-688,49-963,54.0,60.0,103.46666666666667
36.46666666666667,45.46666666666667,99.46666666666667,0.10816666666666666,[False False False ...  True False False],49-963,36-688,60.0,54.0,99.46666666666667
33.46666666666667,42.46666666666667,96.46666666666667,0.10533333333333333,[False False False ... False False False],36-688,36-688,54.0,54.0,96.46666666666667
18.083333333333332,38.91666666666666,63.91666666666666,0.10483333333333333,[False False False ... False False False],49-961,84-277,40.0,25.0,63.91666666666666
27.525000000000002,33.46666666666667,63.46666666666667,0.1035,[False False False ... False False False],36-688,49-959,54.0,30.0,63.46666666666667
18.083333333333332,30.583333333333332,55.58333333333333,0.1015,[False False False ... False False False],49-961,89-414,40.0,25.0,55.58333333333333
18.083333333333332,24.78333333333333,44.88333333333333,0.0995,[False False False ... False False False],49-961,LA4194,40.0,20.1,44.88333333333333
29.775000000000002,88.96666666666667,133.96666666666667,0.09666666666666666,[False False  True ...  True False False],49-963,84-279,60.0,45.0,133.96666666666667
33.46666666666667,39.8,77.8,0.09633333333333334,[ True False False ... False False False],36-688,48-273,54.0,38.0,77.8
18.083333333333332,24.78333333333333,44.88333333333333,0.0945,[False False  True ... False False False],49-961,LA4647,40.0,20.1,44.88333333333333
26.466666666666665,347.3,522.3,0.093,[False  True False ... False  True  True],49-961,LA4005,40.0,175.0,522.3
13.891666666666666,27.08333333333333,45.08333333333333,0.09166666666666666,[False False False ... False False False],49-961,45-692,40.0,18.0,45.08333333333333
36.46666666666667,42.8,80.8,0.0895,[False False False ... False False False],49-963,48-273,60.0,38.0,80.8
26.466666666666665,405.6333333333333,580.6333333333333,0.087,[False False False ... False False False],49-961,48-279,40.0,175.0,580.6333333333333
29.775000000000002,36.46666666666667,66.46666666666667,0.08666666666666667,[False False False ... False False False],49-963,49-959,60.0,30.0,66.46666666666667
13.891666666666666,30.08333333333333,48.08333333333333,0.08216666666666667,[False False  True ... False False False],49-961,45-694,40.0,18.0,48.08333333333333
28.343749999999996,46.58333333333333,76.58333333333333,0.081,[False False False ... False False False],36-688,84-278,54.0,30.0,76.58333333333333
9.924999999999999,17.7,29.7,0.079,[ True False False ... False False False],49-961,45-691,40.0,12.0,29.7
9.924999999999999,15.7,27.7,0.07833333333333334,[False False False ... False False False],49-961,70-888,40.0,12.0,27.7
18.083333333333332,27.083333333333332,45.08333333333333,0.0765,[False False  True ... False  True False],49-961,48-668,40.0,18.0,45.08333333333333
13.233333333333333,18.700000000000003,32.2,0.07533333333333334,[False False False ... False False False],49-961,45-693,40.0,13.5,32.2
24.924999999999997,35.58333333333333,60.58333333333333,0.07483333333333334,[False False False ... False False False],49-963,36-683,60.0,25.0,60.58333333333333
31.156249999999996,48.08333333333333,78.08333333333333,0.07433333333333333,[False False False ... False False False],49-963,48-025,60.0,30.0,78.08333333333333
24.924999999999997,39.75,64.75,0.07383333333333333,[False False False ... False False False],49-963,LA4002,60.0,25.0,64.75
3.308333333333333,12.366666666666667,20.366666666666667,0.0735,[False False False ... False False False],49-961,70-886,40.0,8.0,20.366666666666667
22.674999999999997,42.416666666666664,67.41666666666666,0.07333333333333333,[False False False ... False False False],36-688,84-277,54.0,25.0,67.41666666666666
9.7,14.7,24.7,0.073,[False False False ... False False False],49-963,89-411,60.0,10.0,24.7
24.924999999999997,39.75,64.75,0.07283333333333333,[False False False ... False False False],49-963,48-024,60.0,25.0,64.75
9.7,14.7,24.7,0.072,[False False False ... False  True False],49-961,LA4280,40.0,10.0,24.7
9.7,14.7,24.7,0.0705,[False False False ... False False False],49-961,89-411,40.0,10.0,24.7
31.156249999999996,48.16666666666667,78.26666666666668,0.0695,[False False False ... False False False],49-963,LA4936,60.0,30.1,78.26666666666668
31.156249999999996,48.16666666666667,78.26666666666668,0.06933333333333333,[False False False ... False False False],49-963,LA4966,60.0,30.1,78.26666666666668
13.675,17.700000000000003,29.700000000000003,0.06883333333333333,[False False False ... False False False],49-963,45-691,60.0,12.0,29.700000000000003
9.7,14.7,24.7,0.068,[False False False ... False False False],49-961,LA4249,40.0,10.0,24.7
13.233333333333333,17.700000000000003,29.700000000000003,0.067,[False False False ... False False False],49-961,48-666,40.0,12.0,29.700000000000003
13.675,17.7,29.7,0.06533333333333333,[False False False ... False False False],49-963,70-888,60.0,12.0,29.7
23.083333333333332,33.13333333333333,53.233333333333334,0.065,[False False False ... False False False],49-963,LA4194,60.0,20.1,53.233333333333334
18.693749999999998,29.08333333333333,47.08333333333333,0.06416666666666666,[False False False ... False False False],49-963,45-692,60.0,18.0,47.08333333333333
33.46666666666667,38.46666666666667,68.46666666666667,0.0635,[False False False ... False False False],36-688,LA4021,54.0,30.0,68.46666666666667
31.156249999999996,48.08333333333333,78.08333333333333,0.06283333333333334,[False False False ... False  True False],49-963,84-278,60.0,30.0,78.08333333333333
9.116666666666667,16.366666666666664,26.366666666666664,0.06216666666666667,[False False False ... False False False],49-963,LA4249,60.0,10.0,26.366666666666664
24.924999999999997,31.416666666666664,56.416666666666664,0.06216666666666667,[False False False ... False False False],49-963,89-414,60.0,25.0,56.416666666666664
24.924999999999997,39.75,64.75,0.062,[False False False ... False False False],49-963,84-277,60.0,25.0,64.75
4.558333333333334,12.366666666666667,20.366666666666667,0.0615,[False False False ... False False False],49-963,70-886,60.0,8.0,20.366666666666667
9.116666666666667,16.366666666666664,26.366666666666664,0.059833333333333336,[False False False ... False False False],49-963,LA4280,60.0,10.0,26.366666666666664
18.693749999999998,32.08333333333333,50.08333333333333,0.058,[False False False ... False False False],49-963,45-694,60.0,18.0,50.08333333333333
36.46666666666667,41.46666666666667,71.46666666666667,0.057833333333333334,[False False False ... False False False],49-963,LA4021,60.0,30.0,71.46666666666667
24.924999999999997,29.78333333333333,49.88333333333333,0.05566666666666667,[False False False ... False False False],49-963,LA4647,60.0,20.1,49.88333333333333
3.308333333333333,10.7,16.7,0.0555,[False False False ... False False False],49-961,70-884,40.0,6.0,16.7
3.308333333333333,10.7,16.7,0.05516666666666667,[False False False ... False False  True],49-961,LA4036,40.0,6.0,16.7
3.308333333333333,10.7,16.7,0.050333333333333334,[False False False ... False False False],49-961,LA4026,40.0,6.0,16.7
13.675,25.450000000000003,38.95,0.049833333333333334,[False False False ... False False False],49-963,45-693,60.0,13.5,38.95
3.308333333333333,10.7,16.7,0.049,[False False False ... False False False],49-961,70-883,40.0,6.0,16.7
23.083333333333332,32.08333333333333,50.08333333333333,0.049,[False False False ... False False False],49-963,48-668,60.0,18.0,50.08333333333333
43.15833333333333,123.96666666666665,298.96666666666664,0.048666666666666664,[False False False ... False False False],49-963,LA4005,60.0,175.0,298.96666666666664
13.675,21.700000000000003,33.7,0.04833333333333333,[False False False ... False False False],49-963,48-666,60.0,12.0,33.7
0.0,10.7,16.7,0.0465,[False False False ... False False False],49-963,LA4036,60.0,6.0,16.7
0.0,10.7,16.7,0.04533333333333334,[False False False ... False False False],49-963,LA4026,60.0,6.0,16.7
0.0,10.7,16.7,0.04516666666666667,[ True False False ... False False False],49-963,70-883,60.0,6.0,16.7
0.0,10.7,16.7,0.036833333333333336,[False False False ... False  True False],49-963,70-884,60.0,6.0,16.7
3.308333333333333,11.7,15.7,0.014833333333333334,[False False False ... False False False],49-961,70-882,40.0,4.0,15.7
4.558333333333334,11.7,15.7,0.014333333333333333,[False False False ... False False False],49-963,70-882,60.0,4.0,15.7
3.308333333333333,11.7,15.7,0.013666666666666667,[False False False ... False False False],49-961,LA4024,40.0,4.0,15.7
4.558333333333334,11.7,15.7,0.012666666666666666,[False False False ... False False False],49-963,LA4024,60.0,4.0,15.7
