lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling
36-682,LA4021,20.0,30.0,9.7,84.7,114.7,114.7,0.291
36-681,LA4002,22.0,25.0,9.7,38.86666666666667,63.86666666666667,63.86666666666667,0.268
36-681,84-277,22.0,25.0,9.7,38.86666666666667,63.86666666666667,63.86666666666667,0.262
36-681,LA4647,22.0,20.1,9.834705917129845,12.767035560016318,32.86703556001632,32.86703556001632,0.26
36-681,LA4647,22.0,20.1,9.7,19.75,39.85,39.85,0.254
36-681,36-683,22.0,25.0,10.670833333333333,22.2,47.2,47.2,0.253
36-681,36-683,22.0,25.0,10.495818024491587,13.320046540251562,38.32004654025156,38.32004654025156,0.25
36-681,36-683,22.0,25.0,10.237354503464987,28.72454550712114,53.724545507121135,53.724545507121135,0.2495
36-681,LA4002,22.0,25.0,10.583557283408876,13.620819771372524,38.620819771372524,38.620819771372524,0.2485
36-681,36-683,22.0,25.0,10.494880527034564,13.332208937511494,38.332208937511496,38.332208937511496,0.2465
36-681,LA4002,22.0,25.0,10.237354503464987,28.72454550712114,53.724545507121135,53.724545507121135,0.2445
36-681,36-683,22.0,25.0,10.490464663989002,13.391370547880037,38.39137054788004,38.39137054788004,0.243
36-681,84-277,22.0,25.0,10.583595721485288,13.501251941980954,38.501251941980954,38.501251941980954,0.243
36-681,LA4647,22.0,20.1,9.831465213208986,12.73825647621437,32.83825647621437,32.83825647621437,0.242
36-681,LA4002,22.0,25.0,10.588792828951792,13.448639166996479,38.44863916699648,38.44863916699648,0.242
36-681,84-277,22.0,25.0,10.588630949485273,13.569355739359203,38.5693557393592,38.5693557393592,0.2415
36-681,84-277,22.0,25.0,10.237354503464987,28.72454550712114,53.724545507121135,53.724545507121135,0.2415
36-681,LA4647,22.0,20.1,9.838648316089971,12.787637203618427,32.887637203618425,32.887637203618425,0.241
36-681,LA4647,22.0,20.1,9.845343602970164,12.738396969474875,32.83839696947488,32.83839696947488,0.2385
36-682,LA4021,20.0,30.0,10.433166757433384,13.386950178265037,43.38695017826504,43.38695017826504,0.235
36-682,LA4021,20.0,30.0,10.38878601554898,13.31148121499568,43.31148121499568,43.31148121499568,0.233
36-682,LA4021,20.0,30.0,10.392269028188519,13.335441993747274,43.335441993747274,43.335441993747274,0.2275
36-681,84-277,22.0,25.0,10.747298526462846,15.059912982220347,40.05991298222035,40.05991298222035,0.2245
36-681,LA4002,22.0,25.0,10.615024066819181,13.383016436706203,38.3830164367062,38.3830164367062,0.224
36-681,84-277,22.0,25.0,10.604261754891,13.494756358540092,38.494756358540094,38.494756358540094,0.2235
36-681,LA4002,22.0,25.0,10.586150878829732,13.436469102103562,38.43646910210356,38.43646910210356,0.216
36-682,LA4021,20.0,30.0,10.391168672706552,13.2916743513182,43.2916743513182,43.2916743513182,0.2135
36-681,LA4647,22.0,20.1,10.07201367673099,17.784862171687593,37.884862171687594,37.884862171687594,0.2115
36-682,LA4021,20.0,30.0,10.218453441323547,20.280012380818626,50.280012380818626,50.280012380818626,0.19
36-681,36-683,22.0,25.0,9.740161355766176,9.840839669005028,34.84083966900503,34.84083966900503,0.0135
