lens1,lens2,method,coupling,total_len_mm,z_l1,z_l2,z_fiber,f1_mm,f2_mm,time_seconds
36-681,LA4647,differential_evolution,0.26,32.86703556001632,9.834705917129845,12.767035560016318,32.86703556001632,22.0,20.1,9.174846649169922
36-681,LA4647,grid_search,0.254,39.85,9.7,19.75,39.85,22.0,20.1,1.4322922229766846
36-681,LA4647,dual_annealing,0.242,32.83825647621437,9.831465213208986,12.73825647621437,32.83825647621437,22.0,20.1,27.398958444595337
36-681,LA4647,powell,0.241,32.887637203618425,9.838648316089971,12.787637203618427,32.887637203618425,22.0,20.1,1.9856507778167725
36-681,LA4647,nelder_mead,0.2385,32.83839696947488,9.845343602970164,12.738396969474875,32.83839696947488,22.0,20.1,1.2604949474334717
36-681,LA4647,bayesian,0.2115,37.884862171687594,10.07201367673099,17.784862171687593,37.884862171687594,22.0,20.1,19.95060634613037
