lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-680,45-691,36.0,12.0,9.779490374733067,12.303050495850629,24.303050495850627,24.303050495850627,0.0995,SfccfF
36-680,45-693,36.0,13.5,10.975876320212528,13.664573822703197,27.164573822703197,27.164573822703197,0.0995,SfccfF
36-680,45-694,36.0,18.0,12.055640527338012,25.373954866044084,43.37395486604409,43.37395486604409,0.0925,SfccfF
36-680,LA4917,36.0,15.1,11.735876352518739,15.511065423053228,30.611065423053226,30.611065423053226,0.089,SfccfF
36-680,36-682,36.0,20.0,12.768499555562435,29.472589113438463,49.47258911343846,49.47258911343846,0.085,SfccfF
48-664,LA4001,15.0,15.0,9.725813064549868,12.228420676986715,27.228420676986715,27.228420676986715,0.0835,SfccfF
36-680,LA4249,36.0,10.0,9.815964728087785,12.372241733964701,22.3722417339647,22.3722417339647,0.08,SfccfF
36-680,48-024,36.0,25.0,12.821285927335794,49.65195903313818,74.65195903313818,74.65195903313818,0.0795,SfccfF
36-680,48-666,36.0,12.0,9.712935839565437,17.957857734789947,29.957857734789947,29.957857734789947,0.0755,SfccfF
36-680,LA4280,36.0,10.0,9.702737143584018,12.362666677816227,22.36266667781623,22.36266667781623,0.0745,SfccfF
36-680,89-411,36.0,10.0,9.828696062171137,12.335177214512063,22.335177214512065,22.335177214512065,0.0695,SfccfF
36-680,45-692,36.0,18.0,13.711806799688679,16.212232909570638,34.21223290957064,34.21223290957064,0.068,SfccfF
36-680,48-668,36.0,18.0,14.51723428496727,17.28587975580494,35.28587975580494,35.28587975580494,0.0675,SfccfF
36-680,LA4647,36.0,20.1,14.656394496659766,22.384859982996872,42.48485998299687,42.48485998299687,0.067,SfccfF
36-680,LA4194,36.0,20.1,14.620624613109959,17.978118643105113,38.078118643105114,38.078118643105114,0.066,SfccfF
48-664,48-668,15.0,18.0,9.715752253447361,12.241711394457397,30.241711394457397,30.241711394457397,0.063,SfccfF
36-680,48-664,36.0,15.0,10.147507236565836,20.210081177214466,35.21008117721446,35.21008117721446,0.063,SfccfF
48-664,45-691,15.0,12.0,9.73203616027581,12.282879368402895,24.282879368402895,24.282879368402895,0.0625,SfccfF
48-664,48-666,15.0,12.0,9.760643119767279,12.282879368401096,24.282879368401098,24.282879368401098,0.06,SfccfF
36-680,36-681,36.0,22.0,16.310817280154943,18.81143722173896,40.811437221738956,40.811437221738956,0.057,SfccfF
48-664,45-693,15.0,13.5,9.737357721036572,12.329872683150324,25.829872683150324,25.829872683150324,0.0565,SfccfF
