lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
84-277,36-682,25.0,20.0,9.70066629594306,14.495397629192283,34.49539762919228,34.49539762919228,0.2455,SfccfF
84-277,36-683,25.0,25.0,10.508506246913992,15.31012024446986,40.31012024446986,40.31012024446986,0.2235,SfccfF
84-277,36-681,25.0,22.0,9.716126724090286,17.185457434639133,39.18545743463913,39.18545743463913,0.2,SfccfF
84-277,45-694,25.0,18.0,9.792646474166446,14.553599139343856,32.55359913934386,32.55359913934386,0.1875,SfccfF
84-277,45-695,25.0,27.0,10.678912318108896,15.44536207397384,42.44536207397384,42.44536207397384,0.183,SfccfF
84-277,48-667,25.0,36.0,11.677606818174013,16.64078526518418,52.64078526518418,52.64078526518418,0.163,SfccfF
84-277,LA4194,25.0,20.1,9.814220651698623,14.56878708854425,34.66878708854425,34.66878708854425,0.1135,SfccfF
84-277,LA4917,25.0,15.1,9.720879564858974,14.595577222383165,29.695577222383164,29.695577222383164,0.11,SfccfF
84-277,36-679,25.0,21.0,9.700892859712656,14.665046501552478,35.66504650155248,35.66504650155248,0.104,SfccfF
LA4042,LA4936,60.0,30.1,28.119908969680218,31.47849708685965,61.578497086859656,61.578497086859656,0.104,SfccfF
84-277,45-692,25.0,18.0,9.771585567446467,14.53247487990005,32.53247487990005,32.53247487990005,0.1005,SfccfF
84-277,LA4966,25.0,30.1,11.074044643304843,15.847572350489486,45.94757235048949,45.94757235048949,0.0995,SfccfF
84-277,48-665,25.0,24.0,10.040100875360093,14.790580620179155,38.790580620179156,38.790580620179156,0.098,SfccfF
84-277,45-693,25.0,13.5,9.842202449120922,14.693421891159167,28.19342189115917,28.19342189115917,0.0965,SfccfF
LA4042,84-277,60.0,25.0,25.54176373334049,28.58370695691583,53.58370695691583,53.58370695691583,0.0965,SfccfF
84-277,48-664,25.0,15.0,9.711423206745255,14.834933239859469,29.834933239859467,29.834933239859467,0.0955,SfccfF
LA4042,84-279,60.0,45.0,32.54786697735674,40.51851892906405,85.51851892906404,85.51851892906404,0.09,SfccfF
84-277,48-666,25.0,12.0,9.801761475952063,14.567184059044317,26.567184059044315,26.567184059044315,0.0815,SfccfF
LA4042,84-280,60.0,60.0,35.64317408734173,39.217888714579686,99.21788871457969,99.21788871457969,0.081,SfccfF
84-277,45-691,25.0,12.0,9.750193990157312,14.51953252132429,26.51953252132429,26.51953252132429,0.0755,SfccfF
84-277,36-680,25.0,36.0,11.491077205364732,17.921991523661912,53.921991523661916,53.921991523661916,0.0735,SfccfF
