lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
45-692,LA4042,18.0,60.0,9.713082245546568,12.284708256708779,72.28470825670878,72.28470825670878,0.146,SfccfF
48-665,LA4917,24.0,15.1,9.797524051373426,12.301301145525802,27.4013011455258,27.4013011455258,0.129,SfccfF
45-692,84-278,18.0,30.0,9.750813030319383,12.251451049862753,42.25145104986275,42.25145104986275,0.129,SfccfF
45-692,45-694,18.0,18.0,9.787287500922925,12.39868195157348,30.39868195157348,30.39868195157348,0.128,SfccfF
45-692,36-679,18.0,21.0,9.750813020710646,12.263932374873278,33.26393237487328,33.26393237487328,0.126,SfccfF
45-692,LA4002,18.0,25.0,9.74560475844751,12.247158899433149,37.247158899433146,37.247158899433146,0.1255,SfccfF
45-692,84-281,18.0,75.0,9.749557181878364,12.307460532695428,87.30746053269543,87.30746053269543,0.1255,SfccfF
45-692,LA4917,18.0,15.1,9.712890328411493,12.216526285952295,27.316526285952293,27.316526285952293,0.1245,SfccfF
45-692,84-277,18.0,25.0,9.724481287480899,12.266525121778434,37.266525121778436,37.266525121778436,0.124,SfccfF
45-692,84-279,18.0,45.0,9.778677081332331,12.290185364077008,57.290185364077004,57.290185364077004,0.124,SfccfF
45-692,LA4765,18.0,50.2,9.752845688206945,12.263061686434773,62.46306168643478,62.46306168643478,0.124,SfccfF
45-692,48-667,18.0,36.0,9.845048284583667,12.362014130890435,48.36201413089044,48.36201413089044,0.1235,SfccfF
45-692,48-026,18.0,40.0,9.701302871308341,12.201481338475675,52.20148133847567,52.20148133847567,0.1235,SfccfF
45-692,84-280,18.0,60.0,9.756911006778473,12.28470879190469,72.28470879190469,72.28470879190469,0.1235,SfccfF
48-665,45-694,24.0,18.0,9.725307004634002,12.961860989688736,30.961860989688738,30.961860989688738,0.1225,SfccfF
45-692,LA4966,18.0,30.1,9.70060060547462,12.213130542654227,42.31313054265423,42.31313054265423,0.1215,SfccfF
45-692,36-685,18.0,84.0,9.892546147282337,12.44064308159068,96.44064308159068,96.44064308159068,0.1215,SfccfF
48-665,LA4194,24.0,20.1,10.015329765951265,15.497399937773244,35.59739993777325,35.59739993777325,0.1205,SfccfF
45-692,LA4327,18.0,75.3,9.737657423950186,12.295263833564336,87.59526383356433,87.59526383356433,0.12,SfccfF
45-692,LA4003,18.0,35.0,9.771711077127868,12.27273779240147,47.27273779240147,47.27273779240147,0.1195,SfccfF
45-692,36-680,18.0,36.0,9.8409829571197,12.34353228390773,48.343532283907734,48.343532283907734,0.1175,SfccfF
45-692,LA4001,18.0,15.0,9.708057288972645,12.731042011102721,27.731042011102723,27.731042011102723,0.117,SfccfF
48-665,48-668,24.0,18.0,9.876408695868639,12.92288018211361,30.92288018211361,30.92288018211361,0.117,SfccfF
45-692,48-024,18.0,25.0,9.709405160697955,12.236376076955803,37.23637607695581,37.23637607695581,0.117,SfccfF
45-692,48-028,18.0,100.0,10.174575106831798,12.83769804621138,112.83769804621139,112.83769804621139,0.117,SfccfF
48-665,45-693,24.0,13.5,9.747558987443238,12.25462055061708,25.75462055061708,25.75462055061708,0.1165,SfccfF
48-665,45-692,24.0,18.0,9.747894051953786,12.285932206959126,30.285932206959124,30.285932206959124,0.116,SfccfF
45-692,45-692,18.0,18.0,9.80489666417358,12.306331591520806,30.306331591520806,30.306331591520806,0.116,SfccfF
45-692,LA4647,18.0,20.1,9.79290566646125,12.300647926417483,32.400647926417484,32.400647926417484,0.1155,SfccfF
45-692,36-684,18.0,72.0,9.861958624540074,12.471393356076696,84.4713933560767,84.4713933560767,0.1155,SfccfF
48-665,LA4001,24.0,15.0,9.727981539783201,12.22875170620625,27.22875170620625,27.22875170620625,0.115,SfccfF
