lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-679,45-692,21.0,18.0,9.735957971810134,12.24648985740021,30.24648985740021,30.24648985740021,0.126,SfccfF
36-679,LA4917,21.0,15.1,9.743015623738291,12.254368262219694,27.354368262219694,27.354368262219694,0.12,SfccfF
36-679,45-694,21.0,18.0,9.70361971413085,12.220117207072683,30.220117207072683,30.220117207072683,0.1175,SfccfF
36-679,LA4194,21.0,20.1,9.747309347274108,12.247623175660998,32.347623175661,32.347623175661,0.1175,SfccfF
36-679,36-680,21.0,36.0,10.648363556673308,13.197985279813741,49.19798527981374,49.19798527981374,0.115,SfccfF
36-679,48-665,21.0,24.0,9.700808128399501,12.201075816835719,36.20107581683572,36.20107581683572,0.114,SfccfF
36-679,45-695,21.0,27.0,9.87068006248918,12.417746214831347,39.41774621483135,39.41774621483135,0.111,SfccfF
36-679,LA4966,21.0,30.1,10.196565927301952,12.714507845109933,42.81450784510994,42.81450784510994,0.1105,SfccfF
36-679,36-679,21.0,21.0,9.841796031445002,12.363606985833055,33.36360698583306,33.36360698583306,0.1095,SfccfF
36-679,48-667,21.0,36.0,10.645280032649902,13.269499201865449,49.26949920186545,49.26949920186545,0.1095,SfccfF
36-679,48-664,21.0,15.0,9.707317526251451,12.641774897134674,27.641774897134674,27.641774897134674,0.109,SfccfF
89-413,LA4194,20.0,20.1,9.707244213236908,11.720308038052115,31.82030803805212,31.82030803805212,0.097,SfccfF
89-413,45-694,20.0,18.0,9.736326686463242,11.741780486021693,29.741780486021693,29.741780486021693,0.096,SfccfF
89-413,48-668,20.0,18.0,9.720607887595563,11.882932963909683,29.88293296390968,29.88293296390968,0.0955,SfccfF
36-679,45-691,21.0,12.0,9.841524278157626,12.392763141403586,24.392763141403584,24.392763141403584,0.095,SfccfF
89-413,48-669,20.0,36.0,10.2506179228252,12.279388870829138,48.27938887082914,48.27938887082914,0.095,SfccfF
89-413,45-691,20.0,12.0,9.705477628284124,11.719435952793848,23.719435952793848,23.719435952793848,0.0935,SfccfF
89-413,LA4001,20.0,15.0,9.760643038844414,11.810797015623583,26.810797015623585,26.810797015623585,0.0935,SfccfF
89-413,45-695,20.0,27.0,9.701626085777685,11.73409023567744,38.73409023567744,38.73409023567744,0.093,SfccfF
89-413,48-664,20.0,15.0,9.750194046416306,11.753149719145732,26.753149719145732,26.753149719145732,0.092,SfccfF
36-679,89-413,21.0,20.0,9.770879669554837,12.432932362050511,32.43293236205051,32.43293236205051,0.091,SfccfF
89-413,48-665,20.0,24.0,9.70162607616048,11.798081957231451,35.79808195723145,35.79808195723145,0.0895,SfccfF
89-413,48-024,20.0,25.0,9.70162607616048,11.730397479372636,36.730397479372634,36.730397479372634,0.088,SfccfF
89-413,84-277,20.0,25.0,9.753677055633611,11.75981433141549,36.75981433141549,36.75981433141549,0.0875,SfccfF
