lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-681,LA4647,22.0,20.1,9.708129309190126,13.257755171977498,33.3577551719775,33.3577551719775,0.2575,SfccfF
36-681,36-683,22.0,25.0,10.032669040547383,13.545085565502516,38.54508556550252,38.54508556550252,0.253,SfccfF
36-681,36-682,22.0,20.0,9.852329161790752,13.358437685531309,33.35843768553131,33.35843768553131,0.2465,SfccfF
36-681,36-681,22.0,22.0,9.824587272084852,13.342011371520641,35.34201137152064,35.34201137152064,0.2345,SfccfF
36-681,48-024,22.0,25.0,10.073255113996504,13.574009133344344,38.57400913334435,38.57400913334435,0.232,SfccfF
36-681,48-669,22.0,36.0,10.366114474035252,31.8374733324488,67.8374733324488,67.8374733324488,0.23,SfccfF
36-681,48-667,22.0,36.0,10.655728108774088,14.379589205898132,50.37958920589813,50.37958920589813,0.2275,SfccfF
36-681,45-695,22.0,27.0,10.03626130063575,13.544336269304496,40.544336269304495,40.544336269304495,0.2255,SfccfF
36-681,48-027,22.0,50.0,11.371376283444974,14.925227557147277,64.92522755714728,64.92522755714728,0.216,SfccfF
36-681,48-025,22.0,30.0,10.855434806491196,14.35954089841664,44.35954089841664,44.35954089841664,0.214,SfccfF
36-681,LA4130,22.0,40.1,10.9757231619923,14.476407741107751,54.57640774110775,54.57640774110775,0.2075,SfccfF
36-681,48-026,22.0,40.0,11.190055708042726,14.785366685724266,54.78536668572427,54.78536668572427,0.201,SfccfF
36-681,45-694,22.0,18.0,9.780728022001501,13.310613462661939,31.31061346266194,31.31061346266194,0.1965,SfccfF
36-681,48-668,22.0,18.0,9.780728031620239,13.302593028902534,31.302593028902535,31.302593028902535,0.193,SfccfF
45-694,36-684,18.0,72.0,9.700730919741543,14.926742319023175,86.92674231902318,86.92674231902318,0.173,SfccfF
36-681,48-028,22.0,100.0,12.343302095074694,16.20150154805722,116.20150154805722,116.20150154805722,0.173,SfccfF
45-694,36-685,18.0,84.0,9.7057207238249,13.222673066086625,97.22267306608663,97.22267306608663,0.171,SfccfF
36-681,36-685,22.0,84.0,12.42390328433557,15.998102522106713,99.9981025221067,99.9981025221067,0.1705,SfccfF
45-694,48-027,18.0,50.0,9.70039955014925,15.561148405899193,65.56114840589919,65.56114840589919,0.17,SfccfF
45-694,LA4130,18.0,40.1,9.711162924064352,13.214723837294743,53.31472383729474,53.31472383729474,0.1685,SfccfF
45-694,LA4647,18.0,20.1,9.70060060547462,13.20907092373451,33.30907092373451,33.30907092373451,0.168,SfccfF
45-694,48-025,18.0,30.0,9.70147946723069,13.22168473454794,43.22168473454794,43.22168473454794,0.162,SfccfF
45-694,48-028,18.0,100.0,9.701922931660226,14.11426880325484,114.11426880325484,114.11426880325484,0.161,SfccfF
45-694,84-277,18.0,25.0,9.701479470900903,13.205772034908133,38.20577203490814,38.20577203490814,0.1605,SfccfF
45-694,LA4327,18.0,75.3,9.708251560687811,13.385435624923957,88.68543562492395,88.68543562492395,0.158,SfccfF
45-694,48-669,18.0,36.0,9.72415934414457,13.23740230751791,49.23740230751791,49.23740230751791,0.157,SfccfF
45-694,LA4042,18.0,60.0,9.709405191731763,13.220116643236283,73.22011664323628,73.22011664323628,0.1545,SfccfF
45-694,48-024,18.0,25.0,9.744801831513168,13.245056834512644,38.245056834512646,38.245056834512646,0.154,SfccfF
45-694,84-280,18.0,60.0,9.813313025245861,13.32659350852837,73.32659350852838,73.32659350852838,0.1505,SfccfF
45-694,84-278,18.0,30.0,9.734362575828627,13.234416060696741,43.234416060696745,43.234416060696745,0.15,SfccfF
45-694,LA4003,18.0,35.0,9.700179590713217,13.243320965514616,48.24332096551461,48.24332096551461,0.15,SfccfF
45-694,LA4936,18.0,30.1,9.74423523140191,13.29178434731207,43.39178434731207,43.39178434731207,0.1485,SfccfF
45-694,84-281,18.0,75.0,9.701479470900903,13.242868631283299,88.2428686312833,88.2428686312833,0.148,SfccfF
45-694,84-279,18.0,45.0,9.702299139680722,13.202388391638078,58.20238839163808,58.20238839163808,0.147,SfccfF
45-694,45-695,18.0,27.0,9.702329898858872,13.254410057738328,40.254410057738326,40.254410057738326,0.1455,SfccfF
45-694,LA4002,18.0,25.0,9.734362560281363,13.234415867432624,38.234415867432624,38.234415867432624,0.145,SfccfF
45-694,36-683,18.0,25.0,9.720436541523343,13.265658513325159,38.26565851332516,38.26565851332516,0.145,SfccfF
45-694,LA4765,18.0,50.2,9.723143105212886,13.257023634017179,63.45702363401718,63.45702363401718,0.145,SfccfF
45-694,48-026,18.0,40.0,9.713396162055883,13.24332096738525,53.24332096738525,53.24332096738525,0.1445,SfccfF
36-681,LA4917,22.0,15.1,9.764427416838423,13.269149993175057,28.369149993175057,28.369149993175057,0.142,SfccfF
45-694,48-668,18.0,18.0,9.722234064036515,13.22528551236688,31.22528551236688,31.22528551236688,0.14,SfccfF
45-694,36-681,18.0,22.0,9.709099765863233,13.344579936026213,35.344579936026214,35.344579936026214,0.1385,SfccfF
45-694,48-667,18.0,36.0,9.709793482040421,13.312374923552673,49.312374923552674,49.312374923552674,0.1385,SfccfF
45-694,36-682,18.0,20.0,9.708057304519908,13.218195494909912,33.218195494909914,33.218195494909914,0.1375,SfccfF
45-694,LA4966,18.0,30.1,9.732449142796986,13.235253553863457,43.33525355386346,43.33525355386346,0.1365,SfccfF
45-694,LA4194,18.0,20.1,9.732169109287197,13.23340327718934,33.33340327718934,33.33340327718934,0.1355,SfccfF
36-681,LA4194,22.0,20.1,9.78769404106374,13.296582392069936,33.39658239206994,33.39658239206994,0.131,SfccfF
45-694,45-694,18.0,18.0,9.720048296293712,13.223716884846924,31.223716884846922,31.223716884846922,0.128,SfccfF
45-694,36-680,18.0,36.0,9.701112912741955,13.640654592109806,49.640654592109804,49.640654592109804,0.1165,SfccfF
36-681,LA4966,22.0,30.1,10.114708359193479,15.003865056647589,45.10386505664759,45.10386505664759,0.1145,SfccfF
45-694,36-679,18.0,21.0,9.740558018815765,13.26952932284606,34.26952932284606,34.26952932284606,0.113,SfccfF
36-681,48-665,22.0,24.0,9.704894983331428,15.634166570636278,39.63416657063628,39.63416657063628,0.112,SfccfF
45-694,48-664,18.0,15.0,9.738004639085997,13.375328364924622,28.37532836492462,28.37532836492462,0.1105,SfccfF
36-681,45-693,22.0,13.5,9.702377880041679,13.979385847121295,27.479385847121293,27.479385847121293,0.11,SfccfF
45-694,45-692,18.0,18.0,9.907354155828195,13.45988773326768,31.459887733267678,31.459887733267678,0.109,SfccfF
45-694,48-665,18.0,24.0,9.851626092066684,13.365266233626505,37.36526623362651,37.36526623362651,0.107,SfccfF
36-681,45-692,22.0,18.0,9.80346836201012,13.327297171780536,31.327297171780536,31.327297171780536,0.1065,SfccfF
36-681,48-664,22.0,15.0,9.70005582859878,13.217431334781969,28.21743133478197,28.21743133478197,0.1055,SfccfF
45-694,LA4001,18.0,15.0,9.795898037382067,13.298181017099502,28.298181017099502,28.298181017099502,0.1045,SfccfF
45-694,LA4917,18.0,15.1,9.797930664348817,13.375009377744409,28.475009377744406,28.475009377744406,0.104,SfccfF
36-681,36-679,22.0,21.0,9.701406172721457,14.501458567496003,35.501458567496,35.501458567496,0.1015,SfccfF
36-681,36-680,22.0,36.0,10.58233113901691,15.562014130890434,51.56201413089043,51.56201413089043,0.088,SfccfF
45-694,45-693,18.0,13.5,9.750813024713217,13.277310742480104,26.777310742480104,26.777310742480104,0.085,SfccfF
36-681,45-691,22.0,12.0,9.804914900869175,13.313082072323265,25.313082072323265,25.313082072323265,0.0845,SfccfF
36-681,89-414,22.0,25.0,9.748707048698295,13.279304980799346,38.279304980799346,38.279304980799346,0.083,SfccfF
36-681,48-666,22.0,12.0,9.83481245981334,13.403194125412002,25.403194125412,25.403194125412,0.08,SfccfF
45-694,89-414,18.0,25.0,9.8118627139299,13.314827643804687,38.31482764380469,38.31482764380469,0.077,SfccfF
45-694,89-412,18.0,15.0,9.723210124967647,13.251981649111427,28.25198164911143,28.25198164911143,0.0765,SfccfF
45-694,89-413,18.0,20.0,9.795897985514939,13.30382858428714,33.30382858428714,33.30382858428714,0.075,SfccfF
36-681,89-413,22.0,20.0,9.734066196849778,13.498858753248655,33.498858753248655,33.498858753248655,0.074,SfccfF
45-694,48-666,18.0,12.0,9.896711061541538,13.449090501715252,25.449090501715254,25.449090501715254,0.07,SfccfF
36-681,89-412,22.0,15.0,9.706431138903067,15.432083306484946,30.432083306484948,30.432083306484948,0.0695,SfccfF
45-694,45-691,18.0,12.0,9.720436499685922,13.38626594206818,25.386265942068178,25.386265942068178,0.0685,SfccfF
36-681,LA4249,22.0,10.0,9.90572795300774,13.435335287196343,23.435335287196345,23.435335287196345,0.057,SfccfF
36-681,89-411,22.0,10.0,9.749963291258059,17.658079992213622,27.658079992213622,27.658079992213622,0.053,SfccfF
45-694,LA4249,18.0,10.0,9.712248531364462,13.291229436619417,23.291229436619417,23.291229436619417,0.0525,SfccfF
45-694,LA4280,18.0,10.0,9.719854185179909,13.232083435604217,23.232083435604217,23.232083435604217,0.052,SfccfF
36-681,LA4280,22.0,10.0,9.754834575948648,13.363263750520732,23.36326375052073,23.36326375052073,0.0495,SfccfF
45-694,70-888,18.0,12.0,9.706504446683443,13.616274780368624,25.616274780368624,25.616274780368624,0.0485,SfccfF
36-681,70-888,22.0,12.0,9.70003915069226,13.200342940806792,25.20034294080679,25.20034294080679,0.0455,SfccfF
45-694,45-690,18.0,9.0,9.700519797315668,13.250702986565171,22.250702986565173,22.250702986565173,0.0435,SfccfF
36-681,45-690,22.0,9.0,9.856792625276244,13.365557972575685,22.365557972575687,22.365557972575687,0.043,SfccfF
45-694,89-411,18.0,10.0,9.75284567649514,13.39113708008095,23.391137080080952,23.391137080080952,0.04,SfccfF
36-681,70-886,22.0,8.0,9.72867709285037,13.401658748877436,21.401658748877438,21.401658748877438,0.0365,SfccfF
36-681,LA4039,22.0,9.0,9.76389545892268,13.502593264915266,22.502593264915266,22.502593264915266,0.032,SfccfF
45-694,70-886,18.0,8.0,9.804621747360322,13.311134363233514,21.311134363233514,21.311134363233514,0.0285,SfccfF
45-694,LA4039,18.0,9.0,9.941512379626682,13.580018061691346,22.580018061691348,22.580018061691348,0.028,SfccfF
36-681,70-885,22.0,9.0,9.80162606358095,13.627204995004211,22.627204995004213,22.627204995004213,0.021,SfccfF
36-681,LA4036,22.0,6.0,9.70055084686429,14.37268675811734,20.37268675811734,20.37268675811734,0.019,SfccfF
45-694,LA4036,18.0,6.0,9.724981678471243,13.429430515860624,19.429430515860624,19.429430515860624,0.0185,SfccfF
45-694,LA4026,18.0,6.0,9.815151573758296,13.329490142719159,19.32949014271916,19.32949014271916,0.018,SfccfF
45-694,70-884,18.0,6.0,9.719660126480948,13.419660063580947,19.41966006358095,19.41966006358095,0.017,SfccfF
45-694,70-885,18.0,9.0,9.793385510052921,13.326729249425563,22.32672924942556,22.32672924942556,0.0155,SfccfF
36-681,LA4026,22.0,6.0,9.714561963433482,13.768663913131478,19.768663913131476,19.768663913131476,0.015,SfccfF
36-681,70-884,22.0,6.0,9.833555566980223,14.842572542956844,20.842572542956844,20.842572542956844,0.015,SfccfF
36-681,70-882,22.0,4.0,9.7424875977969,14.087572560711836,18.087572560711834,18.087572560711834,0.0075,SfccfF
45-694,LA4024,18.0,4.0,9.949150352719476,14.74915038748421,18.74915038748421,18.74915038748421,0.006,SfccfF
36-681,LA4024,22.0,4.0,9.718787353811502,13.754855338274238,17.75485533827424,17.75485533827424,0.0055,SfccfF
36-681,70-883,22.0,6.0,19.6,23.180046621656878,29.180046621656878,29.180046621656878,0.0025,SfccfF
36-681,36-684,22.0,72.0,19.6,23.21788871456969,95.21788871456968,95.21788871456968,0.0005,SfccfF
