lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-669,36-679,36.0,21.0,15.075480077174102,18.20457361447692,39.20457361447692,39.20457361447692,0.0575,SfccfF
48-025,89-411,30.0,10.0,9.733502583760858,13.799614071273895,23.799614071273894,23.799614071273894,0.0555,SfccfF
48-669,89-412,36.0,15.0,11.249763006809717,14.87244807006273,29.87244807006273,29.87244807006273,0.0555,SfccfF
48-025,LA4280,30.0,10.0,9.700635611279715,15.577663558627563,25.577663558627563,25.577663558627563,0.054,SfccfF
48-025,89-414,30.0,25.0,12.55572792752384,16.641229363115933,41.64122936311593,41.64122936311593,0.0515,SfccfF
48-025,45-690,30.0,9.0,10.175405419547621,14.225651404864253,23.22565140486425,23.22565140486425,0.0505,SfccfF
48-025,89-413,30.0,20.0,11.103633118269743,15.352329772527456,35.352329772527455,35.352329772527455,0.05,SfccfF
48-669,LA4966,36.0,30.1,17.3165599803618,23.16598342337649,53.26598342337649,53.26598342337649,0.049,SfccfF
48-669,48-665,36.0,24.0,14.716050870096552,26.633127069847408,50.633127069847404,50.633127069847404,0.0455,SfccfF
48-669,45-690,36.0,9.0,9.740799362526277,15.185824669530051,24.18582466953005,24.18582466953005,0.044,SfccfF
48-669,70-886,36.0,8.0,9.76866383086161,14.986697798362012,22.986697798362012,22.986697798362012,0.041,SfccfF
48-669,LA4280,36.0,10.0,9.752745738914708,17.925635084127208,27.925635084127208,27.925635084127208,0.04,SfccfF
48-669,89-413,36.0,20.0,13.715019863512817,16.78749865255311,36.78749865255311,36.78749865255311,0.039,SfccfF
48-669,89-414,36.0,25.0,15.871946142423223,19.024412120728663,44.02441212072866,44.02441212072866,0.0355,SfccfF
48-025,70-886,30.0,8.0,9.71555840383527,13.866125134959859,21.86612513495986,21.86612513495986,0.035,SfccfF
48-669,LA4039,36.0,9.0,10.2128960682742,13.401367073563819,22.40136707356382,22.40136707356382,0.035,SfccfF
48-669,70-888,36.0,12.0,9.738817956981794,16.022955855550276,28.022955855550276,28.022955855550276,0.0345,SfccfF
48-025,LA4039,30.0,9.0,9.722791442685798,16.695680772577354,25.695680772577354,25.695680772577354,0.0275,SfccfF
48-669,LA4036,36.0,6.0,9.901211456181644,13.006423125185211,19.00642312518521,19.00642312518521,0.0235,SfccfF
48-669,70-885,36.0,9.0,9.773933779389743,12.80912904342251,21.80912904342251,21.80912904342251,0.0225,SfccfF
48-025,70-885,30.0,9.0,9.729691277232172,13.983733645136054,22.983733645136056,22.983733645136056,0.022,SfccfF
48-025,70-888,30.0,12.0,17.527863908984738,21.609117832439885,33.609117832439885,33.609117832439885,0.0215,SfccfF
48-669,70-884,36.0,6.0,9.755371021765825,12.807440360911635,18.807440360911635,18.807440360911635,0.0205,SfccfF
48-025,LA4036,30.0,6.0,9.831928012550497,13.886213300598097,19.886213300598097,19.886213300598097,0.017,SfccfF
48-669,LA4026,36.0,6.0,9.749848519854835,17.567882519854745,23.567882519854745,23.567882519854745,0.0135,SfccfF
48-025,70-884,30.0,6.0,10.544825939418848,14.59582232003065,20.59582232003065,20.59582232003065,0.0125,SfccfF
48-025,LA4026,30.0,6.0,9.719613998429294,14.91961397327329,20.91961397327329,20.91961397327329,0.0115,SfccfF
48-025,LA4024,30.0,4.0,9.719710816100775,14.373812790954776,18.373812790954776,18.373812790954776,0.0105,SfccfF
48-669,36-684,36.0,72.0,20.19667435208129,23.31682135706442,95.31682135706441,95.31682135706441,0.0095,SfccfF
48-025,70-883,30.0,6.0,10.145742520271861,14.27279351865153,20.272793518651532,20.272793518651532,0.005,SfccfF
48-025,70-882,30.0,4.0,9.719613963421278,14.373715938275279,18.37371593827528,18.37371593827528,0.0045,SfccfF
48-669,89-411,36.0,10.0,30.8,33.804745359696625,43.804745359696625,43.804745359696625,0.0045,SfccfF
48-669,36-680,36.0,36.0,9.71176199544923,12.940435283460516,48.940435283460516,48.940435283460516,0.003,SfccfF
