lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
89-414,48-664,25.0,15.0,9.878677865433207,11.915373621680239,26.91537362168024,26.91537362168024,0.0935,SfccfF
89-414,45-693,25.0,13.5,9.822949112160035,11.875293243106176,25.375293243106178,25.375293243106178,0.09,SfccfF
89-414,45-691,25.0,12.0,9.791293390962343,11.812675065996727,23.81267506599673,23.81267506599673,0.088,SfccfF
89-414,48-666,25.0,12.0,9.760135410195073,11.89342184085716,23.893421840857158,23.893421840857158,0.085,SfccfF
89-412,LA4001,15.0,15.0,9.828270572559582,12.031056476549255,27.031056476549253,27.031056476549253,0.083,SfccfF
89-414,89-412,25.0,15.0,9.748743796399673,11.78521785413611,26.78521785413611,26.78521785413611,0.082,SfccfF
89-414,LA4917,25.0,15.1,9.793162555506944,11.845894895661868,26.945894895661866,26.945894895661866,0.0785,SfccfF
89-414,45-694,25.0,18.0,10.289876827008953,12.842720426228784,30.842720426228784,30.842720426228784,0.078,SfccfF
89-414,89-414,25.0,25.0,11.735422476223194,13.794507905030963,38.79450790503096,38.79450790503096,0.0735,SfccfF
89-414,LA4280,25.0,10.0,9.760642974066498,11.792629627391863,21.79262962739186,21.79262962739186,0.0715,SfccfF
89-414,48-668,25.0,18.0,10.712389067424203,12.717248911162445,30.717248911162443,30.717248911162443,0.0715,SfccfF
89-414,45-692,25.0,18.0,9.80844350377428,11.847485803918639,29.847485803918637,29.847485803918637,0.0705,SfccfF
89-414,36-679,25.0,21.0,11.103840621252113,13.104041515298265,34.10404151529826,34.10404151529826,0.0705,SfccfF
89-414,LA4194,25.0,20.1,10.912593386845492,12.914536436169177,33.01453643616918,33.01453643616918,0.0695,SfccfF
89-412,48-666,15.0,12.0,9.715558149080756,11.958021174620049,23.95802117462005,23.95802117462005,0.0675,SfccfF
89-414,36-682,25.0,20.0,11.149034755045578,13.507478362045836,33.50747836204584,33.50747836204584,0.0675,SfccfF
89-414,LA4966,25.0,30.1,12.577474956094093,14.580752915907167,44.68075291590717,44.68075291590717,0.0645,SfccfF
89-414,48-024,25.0,25.0,11.972542859786913,14.09802229560818,39.09802229560818,39.09802229560818,0.0635,SfccfF
89-414,45-695,25.0,27.0,12.03909935570163,14.112671016056064,41.11267101605606,41.11267101605606,0.0635,SfccfF
89-412,45-691,15.0,12.0,9.73277907054055,11.9436490528438,23.9436490528438,23.9436490528438,0.0615,SfccfF
89-412,LA4647,15.0,20.1,9.711914535046752,11.956376063208117,32.05637606320812,32.05637606320812,0.0615,SfccfF
89-414,89-413,25.0,20.0,10.595833922678136,12.798494132182464,32.79849413218246,32.79849413218246,0.0615,SfccfF
89-414,48-665,25.0,24.0,11.56237467440859,13.579737037365877,37.579737037365874,37.579737037365874,0.0615,SfccfF
89-414,LA4249,25.0,10.0,9.910239860331568,11.949017471788615,21.949017471788615,21.949017471788615,0.06,SfccfF
89-412,89-412,15.0,15.0,9.777864044033,11.980904934552752,26.980904934552754,26.980904934552754,0.06,SfccfF
89-414,36-681,25.0,22.0,11.305565629495968,13.313390437015698,35.3133904370157,35.3133904370157,0.0595,SfccfF
89-412,45-693,15.0,13.5,9.735588139280345,12.138636923794234,25.638636923794234,25.638636923794234,0.0585,SfccfF
89-414,89-411,25.0,10.0,9.70125946987327,14.845237961447891,24.845237961447893,24.845237961447893,0.058,SfccfF
89-414,48-025,25.0,30.0,12.663048173680208,14.671844273619596,44.6718442736196,44.6718442736196,0.058,SfccfF
89-414,36-683,25.0,25.0,11.91649624157316,13.936316405713793,38.9363164057138,38.9363164057138,0.057,SfccfF
