lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-670,84-278,60.0,30.0,26.416847281212437,31.511449294530706,61.511449294530706,61.511449294530706,0.1225,SfccfF
48-670,84-279,60.0,45.0,31.46463086764726,38.22096544926595,83.22096544926595,83.22096544926595,0.114,SfccfF
48-670,LA4130,60.0,40.1,30.375388388792185,35.38863891944741,75.48863891944741,75.48863891944741,0.107,SfccfF
48-670,LA4003,60.0,35.0,28.501331513786223,33.530166357214966,68.53016635721497,68.53016635721497,0.1045,SfccfF
48-670,LA4002,60.0,25.0,23.67494393834089,30.80650118328091,55.806501183280915,55.806501183280915,0.1005,SfccfF
48-670,84-280,60.0,60.0,34.4836929734226,39.722518705340775,99.72251870534078,99.72251870534078,0.0945,SfccfF
48-670,LA4936,60.0,30.1,23.774575302333925,47.724071187446725,77.82407118744672,77.82407118744672,0.0885,SfccfF
48-670,48-024,60.0,25.0,23.3837574662286,31.875766599887708,56.87576659988771,56.87576659988771,0.086,SfccfF
48-670,36-682,60.0,20.0,20.138174815378793,25.15716765810496,45.15716765810496,45.15716765810496,0.0855,SfccfF
48-670,48-668,60.0,18.0,18.509333825612377,23.68198372943208,41.681983729432076,41.681983729432076,0.083,SfccfF
48-670,84-277,60.0,25.0,22.49900767692134,35.6754352501543,60.6754352501543,60.6754352501543,0.083,SfccfF
48-670,48-025,60.0,30.0,26.653162295933146,31.800363418804217,61.80036341880422,61.80036341880422,0.083,SfccfF
48-670,LA4765,60.0,50.2,32.52778890317793,42.88498843910002,93.08498843910002,93.08498843910002,0.0815,SfccfF
48-670,LA4327,60.0,75.3,36.17840390609925,42.15833685162673,117.45833685162673,117.45833685162673,0.0735,SfccfF
48-670,45-694,60.0,18.0,18.306851587182354,23.412992339124134,41.41299233912413,41.41299233912413,0.071,SfccfF
48-275,LA4647,75.0,20.1,23.18723108465383,29.868366891105048,49.96836689110505,49.96836689110505,0.0705,SfccfF
48-670,48-669,60.0,36.0,28.583591761718942,34.82322968436105,70.82322968436105,70.82322968436105,0.07,SfccfF
48-275,45-694,75.0,18.0,21.37960280704554,26.31860260748928,44.31860260748928,44.31860260748928,0.0695,SfccfF
