lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
45-691,45-691,12.0,12.0,9.723318927620396,12.264032364022848,24.264032364022846,24.264032364022846,0.017,SfccfF
45-691,LA4036,12.0,6.0,9.727864072498736,12.357776512378788,18.357776512378788,18.357776512378788,0.0165,SfccfF
45-691,LA4026,12.0,6.0,9.842609141087603,12.345307279600053,18.345307279600053,18.345307279600053,0.0155,SfccfF
45-691,70-888,12.0,12.0,9.700819694320742,12.686508289299384,24.686508289299383,24.686508289299383,0.0145,SfccfF
45-691,45-693,12.0,13.5,9.741796078773989,12.25501535143936,25.75501535143936,25.75501535143936,0.014,SfccfF
45-691,LA4917,12.0,15.1,9.786881068053383,12.297114750965415,27.397114750965414,27.397114750965414,0.0135,SfccfF
45-691,LA4194,12.0,20.1,9.811456188837232,12.323192293126835,32.42319229312684,32.42319229312684,0.0135,SfccfF
48-665,LA4026,24.0,6.0,9.71756678316269,12.666046305810527,18.666046305810525,18.666046305810525,0.013,SfccfF
45-691,89-412,12.0,15.0,9.814745093758686,12.355128954195816,27.355128954195816,27.355128954195816,0.0125,SfccfF
45-691,70-884,12.0,6.0,10.036881059354425,12.763694440875483,18.763694440875483,18.763694440875483,0.0115,SfccfF
45-691,70-882,12.0,4.0,9.727864037734,12.319660148667685,16.319660148667687,16.319660148667687,0.011,SfccfF
48-665,70-882,24.0,4.0,9.819591632796488,12.32140108136647,16.32140108136647,16.32140108136647,0.0105,SfccfF
45-691,36-681,12.0,22.0,9.786881026646812,12.300254359736893,34.3002543597369,34.3002543597369,0.0105,SfccfF
45-691,45-694,12.0,18.0,9.724575172349052,12.225114791531379,30.22511479153138,30.22511479153138,0.01,SfccfF
45-691,48-668,12.0,18.0,9.76966013277148,12.282819709025363,30.28281970902536,30.28281970902536,0.01,SfccfF
45-691,89-413,12.0,20.0,9.932779080048062,12.447624535903,32.447624535903,32.447624535903,0.01,SfccfF
45-691,36-679,12.0,21.0,9.93277909022311,12.439702524887704,33.43970252488771,33.43970252488771,0.01,SfccfF
45-691,LA4024,12.0,4.0,9.755728139058947,13.555728139058948,17.55572813905895,17.55572813905895,0.0095,SfccfF
45-691,36-682,12.0,20.0,9.885774747787352,12.385998628337576,32.385998628337575,32.385998628337575,0.009,SfccfF
45-691,48-024,12.0,25.0,9.797524166809916,12.39047799594696,37.39047799594696,37.39047799594696,0.0085,SfccfF
48-665,LA4024,24.0,4.0,9.727610898378801,12.228844162283979,16.228844162283977,16.228844162283977,0.008,SfccfF
45-691,70-883,12.0,6.0,9.786881026636811,12.297272276242111,18.29727227624211,18.29727227624211,0.008,SfccfF
45-691,48-665,12.0,24.0,9.755728139058947,12.930104095337176,36.93010409533718,36.93010409533718,0.0075,SfccfF
48-665,70-883,24.0,6.0,10.367184319687567,12.893422219063568,18.893422219063567,18.893422219063567,0.0065,SfccfF
45-691,45-692,12.0,18.0,9.702226793278198,12.213935985410417,30.213935985410416,30.213935985410416,0.0065,SfccfF
45-691,LA4647,12.0,20.1,9.859830072846924,12.379828065695879,32.479828065695884,32.479828065695884,0.0065,SfccfF
45-691,89-414,12.0,25.0,9.716261245592003,12.854314641018059,37.85431464101806,37.85431464101806,0.0065,SfccfF
45-691,LA4002,12.0,25.0,9.741796081767,12.24723226839125,37.24723226839125,37.24723226839125,0.005,SfccfF
45-691,84-277,12.0,25.0,9.814745101116822,12.324208129845994,37.32420812984599,37.32420812984599,0.005,SfccfF
45-691,84-278,12.0,30.0,9.797524166809916,12.316116569776026,42.31611656977603,42.31611656977603,0.005,SfccfF
45-691,48-025,12.0,30.0,9.814745112424497,12.325886297010078,42.32588629701008,42.32588629701008,0.005,SfccfF
45-691,45-695,12.0,27.0,9.759017007431698,12.265266208470504,39.26526620847051,39.26526620847051,0.004,SfccfF
45-691,48-669,12.0,36.0,9.700905472803436,12.940930893992535,48.94093089399254,48.94093089399254,0.004,SfccfF
45-691,36-683,12.0,25.0,10.036881059354425,12.642353878103245,37.64235387810324,37.64235387810324,0.0035,SfccfF
45-691,LA4966,12.0,30.1,9.859830069178999,12.383249328725876,42.483249328725876,42.483249328725876,0.0035,SfccfF
45-691,LA4003,12.0,35.0,9.859830072846924,12.371844258072338,47.371844258072336,47.371844258072336,0.003,SfccfF
45-691,LA4765,12.0,50.2,10.44826390104853,12.961793165735832,63.16179316573584,63.16179316573584,0.003,SfccfF
45-691,48-026,12.0,40.0,9.845898050301999,12.593570656908065,52.593570656908064,52.593570656908064,0.0025,SfccfF
36-679,LA4327,21.0,75.3,17.8,20.639535683025997,95.939535683026,95.939535683026,0.0025,SfccfF
45-691,LA4936,12.0,30.1,12.7,15.200047914269868,45.30004791426987,45.30004791426987,0.002,SfccfF
45-691,36-680,12.0,36.0,9.859830063814501,12.365193448366762,48.36519344836676,48.36519344836676,0.002,SfccfF
45-691,LA4130,12.0,40.1,9.727864062879998,12.477502691672793,52.57750269167279,52.57750269167279,0.002,SfccfF
45-691,84-279,12.0,45.0,10.463932025156,13.221375014492265,58.22137501449227,58.22137501449227,0.002,SfccfF
45-691,36-684,12.0,72.0,10.036881049745688,12.715665267339746,84.71566526733974,84.71566526733974,0.002,SfccfF
36-679,48-028,21.0,100.0,17.8,20.31205940652305,120.31205940652305,120.31205940652305,0.0015,SfccfF
45-691,LA4042,12.0,60.0,10.463932025156,13.008058830750953,73.00805883075095,73.00805883075095,0.001,SfccfF
45-691,48-027,12.0,50.0,10.418847049745688,13.105627126363402,63.1056271263634,63.1056271263634,0.0005,SfccfF
45-691,84-280,12.0,60.0,9.873965891163536,12.47381235868435,72.47381235868436,72.47381235868436,0.0005,SfccfF
45-691,LA4327,12.0,75.3,9.900116578508813,12.440837047832726,87.74083704783273,87.74083704783273,0.0005,SfccfF
45-691,36-685,12.0,84.0,10.182779074901688,12.799195758096332,96.79919575809633,96.79919575809633,0.0005,SfccfF
45-691,48-667,12.0,36.0,9.8598300889605,12.365192801057457,48.36519280105746,48.36519280105746,0.0,SfccfF
45-691,84-281,12.0,75.0,11.7,14.535924730146082,89.53592473014608,89.53592473014608,0.0,SfccfF
45-691,48-028,12.0,100.0,9.845898050301999,12.373763704260412,112.37376370426041,112.37376370426041,0.0,SfccfF
