lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
LA4148,84-279,50.2,45.0,25.84529166460631,32.42302712392725,77.42302712392726,77.42302712392726,0.136,SfccfF
84-282,LA4002,50.0,25.0,19.44295723826661,26.943547352782666,51.943547352782666,51.943547352782666,0.131,SfccfF
LA4148,84-280,50.2,60.0,28.258805303830485,34.599133739433306,94.59913373943331,94.59913373943331,0.1285,SfccfF
84-282,84-280,50.0,60.0,27.139789705816508,34.86870339137909,94.86870339137909,94.86870339137909,0.1265,SfccfF
84-282,LA4003,50.0,35.0,22.799740175707132,30.442692892262954,65.44269289226295,65.44269289226295,0.1255,SfccfF
LA4148,84-278,50.2,30.0,20.96604228810816,37.02648982840268,67.02648982840267,67.02648982840267,0.1235,SfccfF
LA4148,84-281,50.2,75.0,29.205179514789997,35.553223119585084,110.55322311958508,110.55322311958508,0.123,SfccfF
84-282,LA4130,50.0,40.1,24.171734156788535,31.673114767781666,71.77311476778166,71.77311476778166,0.1165,SfccfF
LA4148,84-277,50.2,25.0,20.775521595941655,27.09261744061506,52.09261744061506,52.09261744061506,0.1155,SfccfF
84-282,84-281,50.0,75.0,28.487594273180175,36.02291201336381,111.02291201336381,111.02291201336381,0.11,SfccfF
84-282,LA4765,50.0,50.2,25.807042912028482,34.76885452784189,84.9688545278419,84.9688545278419,0.1095,SfccfF
84-282,84-278,50.0,30.0,19.148256440393045,44.16448774506724,74.16448774506725,74.16448774506725,0.108,SfccfF
84-282,48-025,50.0,30.0,20.832868073766953,32.526644785708726,62.526644785708726,62.526644785708726,0.1055,SfccfF
84-282,48-026,50.0,40.0,24.038506866619016,31.60038182605944,71.60038182605945,71.60038182605945,0.1045,SfccfF
84-282,36-682,50.0,20.0,16.01540343791092,23.634220000340317,43.63422000034032,43.63422000034032,0.1005,SfccfF
84-282,48-024,50.0,25.0,17.30946454083005,37.58066067866238,62.58066067866238,62.58066067866238,0.1005,SfccfF
84-283,48-024,60.0,25.0,23.200000166884585,29.750634063595054,54.75063406359506,54.75063406359506,0.0975,SfccfF
84-282,LA4042,50.0,60.0,26.875388158276397,42.120775922515044,102.12077592251504,102.12077592251504,0.0955,SfccfF
84-282,48-669,50.0,36.0,22.521642704447878,36.28259246066409,72.28259246066409,72.28259246066409,0.091,SfccfF
84-282,45-694,50.0,18.0,14.61448953979174,22.258187384994233,40.25818738499423,40.25818738499423,0.0885,SfccfF
84-283,45-694,60.0,18.0,16.959562905700114,24.27664720085176,42.276647200851755,42.276647200851755,0.0885,SfccfF
84-282,36-683,50.0,25.0,18.395611504806936,30.9225172866732,55.9225172866732,55.9225172866732,0.086,SfccfF
84-282,LA4327,50.0,75.3,28.606469716117136,37.21774095194212,112.51774095194212,112.51774095194212,0.0845,SfccfF
84-282,LA4917,50.0,15.1,11.639325330577552,19.140870137020407,34.24087013702041,34.24087013702041,0.0805,SfccfF
84-282,LA4647,50.0,20.1,13.229491788231838,35.69472883359307,55.79472883359307,55.79472883359307,0.0795,SfccfF
84-282,45-693,50.0,13.5,9.776127274589568,18.91294862001839,32.41294862001839,32.41294862001839,0.079,SfccfF
84-283,36-682,60.0,20.0,17.847093187210458,29.0968232059609,49.0968232059609,49.0968232059609,0.079,SfccfF
84-283,48-668,60.0,18.0,18.095984418462827,24.6221597807239,42.622159780723905,42.622159780723905,0.073,SfccfF
84-283,45-691,60.0,12.0,9.882857082923623,16.464403040487696,28.464403040487696,28.464403040487696,0.07,SfccfF
84-283,45-693,60.0,13.5,9.74985385083102,22.111018925887585,35.611018925887585,35.611018925887585,0.0685,SfccfF
84-282,36-681,50.0,22.0,16.402864939212954,29.8099851299432,51.8099851299432,51.8099851299432,0.0685,SfccfF
84-282,LA4001,50.0,15.0,13.648370945536023,21.236255766716553,36.23625576671655,36.23625576671655,0.068,SfccfF
84-282,48-664,50.0,15.0,11.773983811277681,19.335339859251985,34.33533985925199,34.33533985925199,0.0655,SfccfF
84-282,45-695,50.0,27.0,20.039063672986433,27.78967803456993,54.78967803456993,54.78967803456993,0.064,SfccfF
84-282,48-667,50.0,36.0,22.68035569430486,30.331585683154245,66.33158568315424,66.33158568315424,0.0635,SfccfF
