lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-684,48-664,72.0,15.0,9.887248537151025,12.921034710227556,27.921034710227556,27.921034710227556,0.006,SfccfF
48-668,70-882,18.0,4.0,9.949150377875476,14.985218352719475,18.985218352719475,18.985218352719475,0.0055,SfccfF
48-027,45-693,50.0,13.5,41.0,44.517374966178004,58.017374966178004,58.017374966178004,0.0055,SfccfF
48-668,70-883,18.0,6.0,9.868847059570262,14.371783014005816,20.371783014005814,20.371783014005814,0.005,SfccfF
48-027,LA4966,50.0,30.1,12.817672759386067,16.26641603366808,46.36641603366808,46.36641603366808,0.005,SfccfF
48-027,LA4249,50.0,10.0,41.0,44.77370239234893,54.77370239234893,54.77370239234893,0.005,SfccfF
48-027,LA4280,50.0,10.0,41.0,44.77370239234893,54.77370239234893,54.77370239234893,0.005,SfccfF
36-684,LA4917,72.0,15.1,58.981966025156,62.08333285950034,77.18333285950034,77.18333285950034,0.005,SfccfF
36-684,LA4194,72.0,20.1,58.6,61.71113690398896,81.81113690398897,81.81113690398897,0.005,SfccfF
48-668,LA4024,18.0,4.0,9.719660101324948,14.401626148657684,18.401626148657684,18.401626148657684,0.0045,SfccfF
36-684,LA4647,72.0,20.1,12.959312688980534,16.061484227889466,36.16148422788947,36.16148422788947,0.0045,SfccfF
36-684,48-668,72.0,18.0,9.787644251673528,12.830090043989054,30.830090043989053,30.830090043989053,0.004,SfccfF
36-684,45-692,72.0,18.0,9.764042846129476,12.976502782166808,30.976502782166808,30.976502782166808,0.004,SfccfF
36-684,48-024,72.0,25.0,9.705954035266089,12.905294940424723,37.905294940424724,37.905294940424724,0.004,SfccfF
36-684,LA4002,72.0,25.0,9.740077330937075,13.057452273839713,38.057452273839715,38.057452273839715,0.004,SfccfF
48-027,48-665,50.0,24.0,9.840035703310235,14.119117082762571,38.11911708276257,38.11911708276257,0.004,SfccfF
48-027,48-667,50.0,36.0,41.0,44.40208134242643,80.40208134242643,80.40208134242643,0.004,SfccfF
36-684,LA4130,72.0,40.1,59.6,62.65349109292947,102.75349109292947,102.75349109292947,0.004,SfccfF
36-684,36-681,72.0,22.0,9.97808783874866,13.969585204937374,35.969585204937374,35.969585204937374,0.0035,SfccfF
36-684,48-667,72.0,36.0,9.87144984443595,13.485940267424914,49.485940267424915,49.485940267424915,0.0035,SfccfF
48-027,LA4039,50.0,9.0,41.0,44.70983000960873,53.70983000960873,53.70983000960873,0.0035,SfccfF
48-027,89-411,50.0,10.0,41.0,44.77370239234893,54.77370239234893,54.77370239234893,0.003,SfccfF
48-027,LA4130,50.0,40.1,13.64920049374456,17.237829030263867,57.33782903026387,57.33782903026387,0.003,SfccfF
36-684,48-666,72.0,12.0,58.6,61.65512894598898,73.65512894598898,73.65512894598898,0.003,SfccfF
36-684,45-695,72.0,27.0,9.792129018755322,13.435142332358406,40.43514233235841,40.43514233235841,0.0025,SfccfF
36-684,84-278,72.0,30.0,9.76742237540022,13.230695176965602,43.230695176965604,43.230695176965604,0.0025,SfccfF
36-684,45-691,72.0,12.0,58.6,61.673761943749476,73.67376194374947,73.67376194374947,0.0025,SfccfF
36-684,45-693,72.0,13.5,58.6,61.635468830684125,75.13546883068412,75.13546883068412,0.0025,SfccfF
36-684,36-683,72.0,25.0,9.877198251836251,13.194573094104895,38.194573094104896,38.194573094104896,0.002,SfccfF
36-684,LA4966,72.0,30.1,9.921376150480341,13.118112146494836,43.21811214649484,43.21811214649484,0.0015,SfccfF
36-684,48-025,72.0,30.0,10.558023065945426,13.650423917937186,43.65042391793719,43.65042391793719,0.0015,SfccfF
36-684,84-280,72.0,60.0,60.99009661755842,64.23219068023097,124.23219068023097,124.23219068023097,0.0015,SfccfF
48-027,36-680,50.0,36.0,9.716151823865264,13.24376112141931,49.24376112141931,49.24376112141931,0.001,SfccfF
36-684,LA4765,72.0,50.2,9.823150541505248,12.916801808651964,63.11680180865197,63.11680180865197,0.001,SfccfF
36-684,36-684,72.0,72.0,10.054726026327717,13.098794057096987,85.09879405709698,85.09879405709698,0.0005,SfccfF
36-684,48-669,72.0,36.0,9.770937990362036,12.773130896425904,48.773130896425904,48.773130896425904,0.0,SfccfF
36-684,48-026,72.0,40.0,9.700770676425574,12.772805340594132,52.77280534059413,52.77280534059413,0.0,SfccfF
36-684,LA4042,72.0,60.0,9.844197823031596,13.033460391724326,73.03346039172433,73.03346039172433,0.0,SfccfF
36-684,84-281,72.0,75.0,9.89302344712326,13.080763045072526,88.08076304507253,88.08076304507253,0.0,SfccfF
36-684,LA4327,72.0,75.3,9.700510394970129,13.855816843131523,89.15581684313152,89.15581684313152,0.0,SfccfF
48-027,LA4327,50.0,75.3,9.806504870383607,19.23126781926572,94.53126781926572,94.53126781926572,0.0,SfccfF
36-684,36-685,72.0,84.0,9.822911949687994,12.847746482723583,96.84774648272358,96.84774648272358,0.0,SfccfF
36-684,48-028,72.0,100.0,9.716114833671917,12.895874095648661,112.89587409564867,112.89587409564867,0.0,SfccfF
