lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-024,84-278,25.0,30.0,11.26655822302898,19.876747710413024,49.87674771041303,49.87674771041303,0.362,SfccfF
48-024,LA4936,25.0,30.1,11.14987098547784,24.063240277422935,54.163240277422936,54.163240277422936,0.362,SfccfF
48-024,48-025,25.0,30.0,11.410097004865703,15.843945151865295,45.8439451518653,45.8439451518653,0.3355,SfccfF
48-024,48-024,25.0,25.0,10.810428763018757,15.242161247432747,40.24216124743275,40.24216124743275,0.332,SfccfF
48-024,48-669,25.0,36.0,11.92112467790469,16.357380381724884,52.35738038172488,52.35738038172488,0.325,SfccfF
48-024,LA4003,25.0,35.0,11.841814386890924,16.316343432530296,51.316343432530296,51.316343432530296,0.3245,SfccfF
48-024,LA4130,25.0,40.1,12.256144882722268,16.705871828675523,56.80587182867552,56.80587182867552,0.324,SfccfF
48-024,LA4002,25.0,25.0,10.76799722629574,15.447735996146656,40.447735996146655,40.447735996146655,0.3225,SfccfF
48-024,84-277,25.0,25.0,10.76372156217989,15.26920048709352,40.26920048709352,40.26920048709352,0.318,SfccfF
48-024,84-279,25.0,45.0,12.498248907124104,20.378759762663186,65.37875976266318,65.37875976266318,0.3115,SfccfF
48-024,48-026,25.0,40.0,12.253774512369368,16.70183432269594,56.701834322695944,56.701834322695944,0.3075,SfccfF
48-024,LA4765,25.0,50.2,12.79474339561144,17.352541134008344,67.55254113400835,67.55254113400835,0.292,SfccfF
48-024,LA4042,25.0,60.0,13.165736735163403,17.59985487512442,77.59985487512442,77.59985487512442,0.2895,SfccfF
48-024,84-280,25.0,60.0,13.137599680978706,17.563493648048244,77.56349364804825,77.56349364804825,0.285,SfccfF
48-024,48-027,25.0,50.0,12.799676050015186,17.22496328873497,67.22496328873497,67.22496328873497,0.2825,SfccfF
48-024,36-684,25.0,72.0,13.465268990610499,17.90285157829985,89.90285157829985,89.90285157829985,0.2785,SfccfF
48-024,LA4327,25.0,75.3,13.51446521895502,17.943071703603245,93.24307170360325,93.24307170360325,0.2775,SfccfF
48-024,84-281,25.0,75.0,13.530249687346265,17.95980235469444,92.95980235469443,92.95980235469443,0.276,SfccfF
48-025,84-278,30.0,30.0,13.890095100139062,27.45956904861603,57.45956904861603,57.45956904861603,0.2675,SfccfF
48-025,LA4936,30.0,30.1,14.34315224962863,18.613771214636998,48.713771214637,48.713771214637,0.258,SfccfF
48-024,36-685,25.0,84.0,13.835532444925931,18.259886883937835,102.25988688393784,102.25988688393784,0.2545,SfccfF
48-025,LA4002,30.0,25.0,13.536736844379657,17.600846313660085,42.600846313660085,42.600846313660085,0.253,SfccfF
48-024,LA4647,25.0,20.1,9.802509686086038,14.229620565582609,34.32962056558261,34.32962056558261,0.2525,SfccfF
48-025,84-277,30.0,25.0,13.460448129471779,17.524747815130908,42.52474781513091,42.52474781513091,0.2475,SfccfF
48-024,36-683,25.0,25.0,10.663427118577411,15.084058802003925,40.08405880200392,40.08405880200392,0.2455,SfccfF
48-024,48-028,25.0,100.0,13.948010599256051,18.387447632060606,118.3874476320606,118.3874476320606,0.2455,SfccfF
48-024,36-682,25.0,20.0,9.708591994587184,14.138721042671966,34.13872104267197,34.13872104267197,0.2425,SfccfF
48-025,84-279,30.0,45.0,15.797557740318695,26.58646345257001,71.58646345257,71.58646345257,0.2285,SfccfF
48-025,LA4042,30.0,60.0,16.67989709136023,25.857999333445328,85.85799933344532,85.85799933344532,0.222,SfccfF
48-024,36-681,25.0,22.0,10.084368426655862,14.567183655156418,36.56718365515642,36.56718365515642,0.206,SfccfF
48-025,LA4765,30.0,50.2,16.23831430160467,20.368498606650746,70.56849860665075,70.56849860665075,0.2055,SfccfF
48-024,45-695,25.0,27.0,10.919221610031444,15.450756383667677,42.45075638366768,42.45075638366768,0.1985,SfccfF
48-025,84-280,30.0,60.0,16.76881359923235,20.86062747897408,80.86062747897408,80.86062747897408,0.196,SfccfF
48-024,45-694,25.0,18.0,9.702631726417238,14.130156082936566,32.130156082936566,32.130156082936566,0.1925,SfccfF
48-024,48-668,25.0,18.0,9.702956374216745,14.167702024560958,32.16770202456096,32.16770202456096,0.1905,SfccfF
48-025,84-281,30.0,75.0,17.27457513568567,21.35757679720266,96.35757679720265,96.35757679720265,0.184,SfccfF
48-025,LA4327,30.0,75.3,17.573563788240353,21.668967137408124,96.96896713740813,96.96896713740813,0.173,SfccfF
48-024,48-667,25.0,36.0,11.929434140833932,16.374072053953064,52.374072053953064,52.374072053953064,0.1635,SfccfF
48-024,LA4001,25.0,15.0,9.771286099413288,14.203194329480912,29.20319432948091,29.20319432948091,0.1435,SfccfF
48-026,45-694,40.0,18.0,14.644793023915568,18.358177978053448,36.35817797805345,36.35817797805345,0.1265,SfccfF
48-024,LA4917,25.0,15.1,9.816371065356382,14.253890532287938,29.353890532287938,29.353890532287938,0.1135,SfccfF
48-024,LA4194,25.0,20.1,9.701641969446834,14.125526740393159,34.225526740393164,34.225526740393164,0.113,SfccfF
48-025,LA4001,30.0,15.0,9.943380526508426,18.92075070705588,33.92075070705588,33.92075070705588,0.109,SfccfF
48-026,45-693,40.0,13.5,11.075094793499924,14.809273583904252,28.30927358390425,28.30927358390425,0.103,SfccfF
48-024,48-665,25.0,24.0,10.237106984994876,14.659434240174987,38.65943424017499,38.65943424017499,0.098,SfccfF
48-024,45-692,25.0,18.0,10.199919861353374,14.784794534390885,32.78479453439088,32.78479453439088,0.0975,SfccfF
48-026,36-681,40.0,22.0,16.61510898618137,20.33863442290998,42.338634422909976,42.338634422909976,0.0955,SfccfF
48-024,LA4966,25.0,30.1,11.268596742161684,15.689561992659788,45.78956199265979,45.78956199265979,0.094,SfccfF
48-024,45-693,25.0,13.5,9.711568741516974,14.132065344749076,27.632065344749076,27.632065344749076,0.093,SfccfF
48-026,45-695,40.0,27.0,17.81394652691785,26.50794007543093,53.50794007543093,53.50794007543093,0.0915,SfccfF
48-026,LA4917,40.0,15.1,12.180443766470269,15.812146694767225,30.912146694767223,30.912146694767223,0.09,SfccfF
48-024,36-679,25.0,21.0,9.76064384323496,14.182932760092967,35.18293276009297,35.18293276009297,0.0895,SfccfF
48-024,48-664,25.0,15.0,9.753180401275193,15.656411578046256,30.656411578046256,30.656411578046256,0.084,SfccfF
48-024,89-413,25.0,20.0,9.706990838778651,14.431870649359636,34.43187064935964,34.43187064935964,0.0795,SfccfF
48-026,48-667,40.0,36.0,20.538210015627854,24.31919352735448,60.31919352735448,60.31919352735448,0.0775,SfccfF
48-024,48-666,25.0,12.0,9.857605649619005,14.381200751877175,26.381200751877174,26.381200751877174,0.073,SfccfF
48-026,LA4280,40.0,10.0,9.730902905284664,13.362179538276978,23.362179538276976,23.362179538276976,0.072,SfccfF
48-024,89-412,25.0,15.0,9.768773668717872,14.228826953337329,29.22882695333733,29.22882695333733,0.068,SfccfF
48-026,48-664,40.0,15.0,12.259848603351502,15.903726958412609,30.90372695841261,30.90372695841261,0.068,SfccfF
48-024,89-414,25.0,25.0,10.673761949688002,15.105943305660732,40.10594330566073,40.10594330566073,0.065,SfccfF
48-026,45-692,40.0,18.0,14.066371320290601,17.873106428021824,35.87310642802183,35.87310642802183,0.0645,SfccfF
48-026,LA4194,40.0,20.1,15.47791972689022,19.25306375369038,39.35306375369038,39.35306375369038,0.064,SfccfF
48-026,LA4249,40.0,10.0,9.70579200107922,13.424375514888427,23.424375514888425,23.424375514888425,0.0635,SfccfF
48-024,45-691,25.0,12.0,9.701439725203452,15.323061388485923,27.323061388485925,27.323061388485925,0.0635,SfccfF
48-024,36-680,25.0,36.0,11.435662020811519,18.851895793884328,54.851895793884324,54.851895793884324,0.0605,SfccfF
48-026,89-411,40.0,10.0,9.748624942118116,14.527652154482649,24.52765215448265,24.52765215448265,0.0585,SfccfF
48-026,48-666,40.0,12.0,9.829737717962184,23.02169325684273,35.02169325684273,35.02169325684273,0.058,SfccfF
48-024,LA4249,25.0,10.0,9.743422066912219,14.186852277029395,24.186852277029395,24.186852277029395,0.057,SfccfF
48-026,36-679,40.0,21.0,15.560538861538193,19.532668428844826,40.53266842884483,40.53266842884483,0.0535,SfccfF
48-024,89-411,25.0,10.0,9.718652034680586,14.992023335231975,24.992023335231977,24.992023335231977,0.05,SfccfF
48-026,45-690,40.0,9.0,10.177708916933588,14.006013926291185,23.006013926291185,23.006013926291185,0.0495,SfccfF
48-024,LA4280,25.0,10.0,10.269550269462519,14.760546918356594,24.760546918356596,24.760546918356596,0.048,SfccfF
48-026,LA4966,40.0,30.1,18.84752420469065,22.519249336760264,52.61924933676026,52.61924933676026,0.0475,SfccfF
48-026,89-412,40.0,15.0,11.62615828583368,15.4007976854698,30.4007976854698,30.4007976854698,0.042,SfccfF
48-026,45-691,40.0,12.0,9.706336288324712,24.0057887737935,36.0057887737935,36.0057887737935,0.0415,SfccfF
48-026,70-886,40.0,8.0,9.734594024999538,13.451352644378861,21.45135264437886,21.45135264437886,0.0405,SfccfF
48-026,89-413,40.0,20.0,14.527464195465898,18.158068416567243,38.15806841656725,38.15806841656725,0.0405,SfccfF
48-024,70-888,25.0,12.0,9.720770940920584,19.11923225039005,31.11923225039005,31.11923225039005,0.0365,SfccfF
48-024,45-690,25.0,9.0,9.701626006629475,14.257234838680084,23.257234838680084,23.257234838680084,0.034,SfccfF
48-024,70-886,25.0,8.0,9.761419569571604,14.364876069816704,22.364876069816702,22.364876069816702,0.0335,SfccfF
48-026,48-665,40.0,24.0,16.39260974594221,20.03414976192198,44.03414976192198,44.03414976192198,0.0315,SfccfF
48-026,89-414,40.0,25.0,15.856717762746127,23.63634594004097,48.63634594004097,48.63634594004097,0.0285,SfccfF
48-024,LA4039,25.0,9.0,9.701626879495839,14.236934353642805,23.236934353642805,23.236934353642805,0.023,SfccfF
48-026,70-885,40.0,9.0,10.58687171910582,14.287052054982727,23.287052054982727,23.287052054982727,0.021,SfccfF
48-026,70-888,40.0,12.0,9.76297267120809,23.424618437971827,35.42461843797183,35.42461843797183,0.02,SfccfF
48-024,LA4036,25.0,6.0,9.809313791812182,14.229417088172,20.229417088172,20.229417088172,0.0185,SfccfF
