lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
36-690,84-278,40.0,30.0,16.622018822913397,24.694253921540106,54.69425392154011,54.69425392154011,0.211,SfccfF
36-690,LA4936,40.0,30.1,16.96383669515358,24.972283148797665,55.072283148797666,55.072283148797666,0.2035,SfccfF
36-690,84-280,40.0,60.0,20.669331964921817,29.875252864393296,89.8752528643933,89.8752528643933,0.1985,SfccfF
36-690,84-279,40.0,45.0,19.34533668503804,27.36512246189277,72.36512246189277,72.36512246189277,0.195,SfccfF
36-690,LA4003,40.0,35.0,17.727688423932662,25.896809410072407,60.89680941007241,60.89680941007241,0.185,SfccfF
36-690,84-281,40.0,75.0,21.54175765720888,30.0129369135691,105.01293691356909,105.01293691356909,0.1775,SfccfF
36-690,LA4002,40.0,25.0,15.128853126241385,25.02733896005088,50.02733896005088,50.02733896005088,0.177,SfccfF
36-690,LA4130,40.0,40.1,18.53681293248811,29.728071218596135,69.82807121859614,69.82807121859614,0.167,SfccfF
36-690,48-025,40.0,30.0,16.673297302878282,24.76923232696722,54.76923232696722,54.76923232696722,0.1655,SfccfF
36-690,84-277,40.0,25.0,15.239176149934785,23.32856430729062,48.32856430729062,48.32856430729062,0.1615,SfccfF
36-690,LA4042,40.0,60.0,20.639078728645593,30.873864585058023,90.87386458505802,90.87386458505802,0.159,SfccfF
48-274,84-278,50.0,30.0,21.911342610260636,28.26265794345474,58.26265794345474,58.26265794345474,0.1505,SfccfF
48-274,84-279,50.0,45.0,25.814430437720002,32.30874590281374,77.30874590281374,77.30874590281374,0.1465,SfccfF
48-274,LA4936,50.0,30.1,22.045838805689165,28.53180431828725,58.63180431828725,58.63180431828725,0.141,SfccfF
36-690,LA4327,40.0,75.3,21.515881469755517,29.643247325241706,104.9432473252417,104.9432473252417,0.1375,SfccfF
36-690,48-669,40.0,36.0,18.078859681982948,26.146147252093492,62.14614725209349,62.14614725209349,0.134,SfccfF
48-274,84-280,50.0,60.0,27.814996923173503,34.19879070945771,94.19879070945771,94.19879070945771,0.128,SfccfF
48-274,LA4003,50.0,35.0,23.539064493918683,29.985011654997617,64.98501165499762,64.98501165499762,0.124,SfccfF
36-690,48-026,40.0,40.0,18.916041310273048,26.94162164861132,66.94162164861132,66.94162164861132,0.124,SfccfF
48-274,48-024,50.0,25.0,19.94609372387137,26.44964965533259,51.44964965533259,51.44964965533259,0.122,SfccfF
36-690,LA4647,40.0,20.1,13.020707197435335,22.8683163010601,42.9683163010601,42.9683163010601,0.119,SfccfF
48-274,84-281,50.0,75.0,29.32417404426422,35.785047044867895,110.7850470448679,110.7850470448679,0.1155,SfccfF
48-274,LA4130,50.0,40.1,24.815633961280597,31.21699437808662,71.31699437808662,71.31699437808662,0.1145,SfccfF
48-274,LA4042,50.0,60.0,27.771329463829154,34.25456421682888,94.25456421682888,94.25456421682888,0.1125,SfccfF
36-690,48-028,40.0,100.0,22.408654149648793,30.5698421698022,130.5698421698022,130.5698421698022,0.111,SfccfF
48-274,LA4765,50.0,50.2,26.504827992412245,37.3443891972285,87.5443891972285,87.5443891972285,0.1085,SfccfF
48-274,48-025,50.0,30.0,22.19051120829938,28.54400343119154,58.54400343119154,58.54400343119154,0.1065,SfccfF
48-274,45-694,50.0,18.0,15.304493843049618,21.649286389205365,39.649286389205365,39.649286389205365,0.097,SfccfF
48-274,48-668,50.0,18.0,15.605941378878898,21.961921825090727,39.96192182509073,39.96192182509073,0.097,SfccfF
48-274,LA4002,50.0,25.0,18.16944943951132,37.186122013983706,62.186122013983706,62.186122013983706,0.097,SfccfF
48-274,48-027,50.0,50.0,26.637563117662857,33.00850167390909,83.00850167390908,83.00850167390908,0.0955,SfccfF
36-690,LA4001,40.0,15.0,11.15056961460538,19.192762917257895,34.192762917257895,34.192762917257895,0.095,SfccfF
48-274,36-682,50.0,20.0,17.028306854497252,23.394418864597817,43.39441886459782,43.39441886459782,0.094,SfccfF
48-274,48-669,50.0,36.0,23.575290935773488,30.640630711676124,66.64063071167612,66.64063071167612,0.094,SfccfF
48-274,LA4327,50.0,75.3,29.346979546812282,35.749365642322736,111.04936564232273,111.04936564232273,0.092,SfccfF
48-274,LA4647,50.0,20.1,14.985708336706992,32.1469671985672,52.2469671985672,52.2469671985672,0.0815,SfccfF
48-274,36-685,50.0,84.0,29.68129902447385,36.088397440432864,120.08839744043286,120.08839744043286,0.0795,SfccfF
48-274,45-693,50.0,13.5,10.732664541655657,17.95527109816689,31.45527109816689,31.45527109816689,0.0775,SfccfF
48-274,LA4917,50.0,15.1,11.929745846399111,19.666174253051878,34.76617425305188,34.76617425305188,0.0765,SfccfF
48-274,36-684,50.0,72.0,28.817007528762137,35.16365421390056,107.16365421390056,107.16365421390056,0.075,SfccfF
48-274,LA4001,50.0,15.0,14.376585963454987,20.854117013061867,35.85411701306187,35.85411701306187,0.0725,SfccfF
36-689,45-692,35.0,18.0,9.928603811704432,19.0521493568857,37.0521493568857,37.0521493568857,0.0705,SfccfF
48-274,45-695,50.0,27.0,20.258823095018162,26.70034725841698,53.70034725841698,53.70034725841698,0.0675,SfccfF
36-689,48-664,35.0,15.0,9.713592915057747,18.736585336534382,33.73658533653438,33.73658533653438,0.0595,SfccfF
48-274,48-664,50.0,15.0,12.26860955909159,18.896413866363787,33.89641386636379,33.89641386636379,0.056,SfccfF
36-689,45-691,35.0,12.0,9.950369968715,19.27017728912748,31.27017728912748,31.27017728912748,0.055,SfccfF
48-274,36-681,50.0,22.0,16.292495095656953,32.452545375744975,54.452545375744975,54.452545375744975,0.054,SfccfF
48-274,LA4194,50.0,20.1,16.061796393201853,23.88061277714529,43.980612777145296,43.980612777145296,0.05,SfccfF
36-689,48-665,35.0,24.0,10.913486239597857,25.70536182300032,49.70536182300032,49.70536182300032,0.05,SfccfF
36-689,89-412,35.0,15.0,9.708153755589466,18.731161751066022,33.731161751066026,33.731161751066026,0.0485,SfccfF
36-689,36-680,35.0,36.0,14.382412401048889,23.480108273727406,59.48010827372741,59.48010827372741,0.047,SfccfF
36-689,36-679,35.0,21.0,9.70281744855787,25.586432189054168,46.586432189054165,46.586432189054165,0.0465,SfccfF
36-689,89-413,35.0,20.0,9.850957592129376,18.867431949853174,38.86743194985317,38.86743194985317,0.0445,SfccfF
36-689,89-414,35.0,25.0,11.325455152389695,20.330655510447478,45.33065551044748,45.33065551044748,0.0445,SfccfF
48-274,89-412,50.0,15.0,11.855817128780224,18.276406872613933,33.27640687261393,33.27640687261393,0.042,SfccfF
48-274,70-888,50.0,12.0,9.821989652275658,16.1701437751059,28.1701437751059,28.1701437751059,0.038,SfccfF
36-689,89-411,35.0,10.0,9.719991037293246,19.40015680005285,29.40015680005285,29.40015680005285,0.037,SfccfF
48-274,36-683,50.0,25.0,19.267896236948783,25.630382818087654,50.630382818087654,50.630382818087654,0.036,SfccfF
36-689,LA4249,35.0,10.0,9.722530954501968,21.03812579003958,31.03812579003958,31.03812579003958,0.0335,SfccfF
36-689,45-690,35.0,9.0,9.74163225194171,20.586717177039915,29.586717177039915,29.586717177039915,0.0325,SfccfF
48-274,70-886,50.0,8.0,9.720426367894383,16.07042634901738,24.07042634901738,24.07042634901738,0.031,SfccfF
48-274,36-679,50.0,21.0,12.035846249121319,37.302199984013534,58.302199984013534,58.302199984013534,0.0275,SfccfF
36-689,70-888,35.0,12.0,10.16460998405064,19.40189440092689,31.40189440092689,31.40189440092689,0.0255,SfccfF
48-274,89-411,50.0,10.0,9.708450684892307,28.325612008845926,38.32561200884592,38.32561200884592,0.024,SfccfF
48-274,LA4249,50.0,10.0,9.72496358913388,27.369988807233376,37.369988807233376,37.369988807233376,0.0215,SfccfF
48-274,LA4036,50.0,6.0,9.788804077457009,16.133925794145913,22.133925794145913,22.133925794145913,0.019,SfccfF
36-689,70-886,35.0,8.0,10.379453553401143,19.440946490376508,27.440946490376508,27.440946490376508,0.018,SfccfF
36-689,LA4039,35.0,9.0,9.724098635577839,18.878200597843733,27.878200597843733,27.878200597843733,0.0175,SfccfF
36-689,70-885,35.0,9.0,9.773490649879584,18.78169461214547,27.78169461214547,27.78169461214547,0.0155,SfccfF
48-274,70-884,50.0,6.0,9.706494349017387,17.52452832386139,23.52452832386139,23.52452832386139,0.014,SfccfF
48-274,89-414,50.0,25.0,16.03850686858457,23.3544694372694,48.3544694372694,48.3544694372694,0.0135,SfccfF
36-689,LA4036,35.0,6.0,9.745526651975823,18.76847616148877,24.76847616148877,24.76847616148877,0.013,SfccfF
36-689,70-884,35.0,6.0,9.710752858681252,20.14682130321825,26.14682130321825,26.14682130321825,0.012,SfccfF
48-274,LA4026,50.0,6.0,9.706494349017387,17.52452832386139,23.52452832386139,23.52452832386139,0.011,SfccfF
48-274,89-413,50.0,20.0,9.832442124875222,16.66114295175031,36.66114295175031,36.66114295175031,0.0105,SfccfF
36-689,LA4026,35.0,6.0,9.758754828481067,19.430891231107267,25.430891231107267,25.430891231107267,0.0095,SfccfF
48-274,45-692,50.0,18.0,42.0,48.4452389950042,66.4452389950042,66.4452389950042,0.008,SfccfF
48-274,84-277,50.0,25.0,41.381966025156,48.006945762097395,73.00694576209739,73.00694576209739,0.008,SfccfF
48-274,LA4024,50.0,4.0,9.703292108144998,17.357394839194555,21.357394839194555,21.357394839194555,0.0075,SfccfF
48-274,70-883,50.0,6.0,9.720866805365615,16.774968729897616,22.774968729897616,22.774968729897616,0.0075,SfccfF
48-274,45-691,50.0,12.0,41.0,47.375328507653784,59.375328507653784,59.375328507653784,0.0065,SfccfF
48-274,70-882,50.0,4.0,9.924804115281322,16.578906865914526,20.578906865914526,20.578906865914526,0.006,SfccfF
36-689,70-883,35.0,6.0,9.839182376240673,19.12935279607111,25.12935279607111,25.12935279607111,0.0055,SfccfF
48-274,LA4280,50.0,10.0,41.0,47.527864009608734,57.527864009608734,57.527864009608734,0.0055,SfccfF
48-274,45-690,50.0,9.0,41.0,47.47376206358094,56.47376206358094,56.47376206358094,0.0045,SfccfF
48-274,48-666,50.0,12.0,42.0,48.45572803843494,60.45572803843494,60.45572803843494,0.004,SfccfF
48-274,LA4966,50.0,30.1,42.0,48.53448982412104,78.63448982412103,78.63448982412103,0.004,SfccfF
48-274,48-665,50.0,24.0,10.03928368711854,17.934905879264548,41.93490587926455,41.93490587926455,0.0035,SfccfF
48-274,48-026,50.0,40.0,12.424538107633477,18.784411890640328,58.78441189064033,58.78441189064033,0.003,SfccfF
36-690,LA4765,40.0,50.2,32.04257252340842,40.08375949170979,90.28375949170979,90.28375949170979,0.0025,SfccfF
36-690,48-027,40.0,50.0,34.0,42.023660820995886,92.02366082099589,92.02366082099589,0.0025,SfccfF
48-274,48-667,50.0,36.0,9.823724892295594,16.47891878794931,52.47891878794931,52.47891878794931,0.002,SfccfF
48-274,70-885,50.0,9.0,41.0,47.47376206358094,56.47376206358094,56.47376206358094,0.002,SfccfF
48-274,36-680,50.0,36.0,9.745291299232008,16.739934607583645,52.73993460758365,52.73993460758365,0.0015,SfccfF
48-274,LA4039,50.0,9.0,41.0,47.47376206358094,56.47376206358094,56.47376206358094,0.0015,SfccfF
48-274,48-028,50.0,100.0,44.38213907022583,50.730419996429426,150.73041999642942,150.73041999642942,0.001,SfccfF
36-690,36-684,40.0,72.0,34.0,42.32609373310581,114.32609373310581,114.32609373310581,0.0005,SfccfF
36-689,70-882,35.0,4.0,28.0,32.8,36.8,36.8,0.0,SfccfF
36-689,LA4024,35.0,4.0,28.0,32.8,36.8,36.8,0.0,SfccfF
36-690,36-685,40.0,84.0,9.828786897075222,18.12413106886344,102.12413106886345,102.12413106886345,0.0,SfccfF
