lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
48-026,48-024,40.0,25.0,18.079806489654736,21.767912698629228,46.76791269862923,46.76791269862923,0.1665,SfccfF
48-026,LA4003,40.0,35.0,20.42562519915999,26.870692061694125,61.87069206169413,61.87069206169413,0.1625,SfccfF
48-026,84-278,40.0,30.0,19.61935471012737,23.291037713210336,53.291037713210336,53.291037713210336,0.155,SfccfF
48-026,LA4936,40.0,30.1,19.58564338738608,23.550437914469065,53.650437914469066,53.650437914469066,0.1485,SfccfF
48-026,48-025,40.0,30.0,19.475978912793884,23.114813512399515,53.114813512399515,53.114813512399515,0.1475,SfccfF
48-026,84-277,40.0,25.0,17.610042875063222,25.402285416074587,50.40228541607459,50.40228541607459,0.143,SfccfF
48-026,36-682,40.0,20.0,15.57179641324598,19.20575727981425,39.20575727981425,39.20575727981425,0.142,SfccfF
48-026,LA4002,40.0,25.0,18.370622579072435,22.001090968568416,47.00109096856842,47.00109096856842,0.142,SfccfF
48-026,48-026,40.0,40.0,21.72802502404693,25.547347319729763,65.54734731972977,65.54734731972977,0.141,SfccfF
48-026,LA4647,40.0,20.1,16.011813266537523,19.645080485730418,39.74508048573042,39.74508048573042,0.139,SfccfF
48-026,LA4130,40.0,40.1,21.287623993474625,29.350763213112852,69.45076321311285,69.45076321311285,0.1385,SfccfF
48-026,84-279,40.0,45.0,21.819596066132643,34.96497347783711,79.9649734778371,79.9649734778371,0.1325,SfccfF
48-026,LA4765,40.0,50.2,22.14199474818716,45.70366696736333,95.90366696736334,95.90366696736334,0.132,SfccfF
48-026,48-669,40.0,36.0,20.488397309480536,27.360186897351788,63.36018689735179,63.36018689735179,0.1295,SfccfF
48-026,48-668,40.0,18.0,14.698874599692179,18.389221582110707,36.38922158211071,36.38922158211071,0.125,SfccfF
48-026,LA4327,40.0,75.3,24.341173715298275,27.989088671763703,103.2890886717637,103.2890886717637,0.12,SfccfF
48-026,48-027,40.0,50.0,22.646118854227765,26.419437137369993,76.41943713737,76.41943713737,0.119,SfccfF
48-026,LA4042,40.0,60.0,23.471795290890956,27.108751373467335,87.10875137346733,87.10875137346733,0.115,SfccfF
48-026,36-683,40.0,25.0,17.923603409289512,21.591253388114332,46.59125338811433,46.59125338811433,0.1105,SfccfF
48-026,36-684,40.0,72.0,24.209826834320427,27.856014942795234,99.85601494279524,99.85601494279524,0.108,SfccfF
48-026,48-028,40.0,100.0,25.536113274780888,29.504465618084858,129.50446561808485,129.50446561808485,0.104,SfccfF
48-026,LA4001,40.0,15.0,13.626399363603902,19.03394424469507,34.03394424469507,34.03394424469507,0.084,SfccfF
36-685,LA4249,84.0,10.0,10.367365159572943,14.165738868176105,24.165738868176106,24.165738868176106,0.0705,SfccfF
36-684,LA4249,72.0,10.0,10.242860573843801,13.400680535975578,23.400680535975578,23.400680535975578,0.0685,SfccfF
