lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation
84-283,84-278,60.0,30.0,25.671504161476168,32.200254344465094,62.200254344465094,62.200254344465094,0.119,SfccfF
84-283,84-280,60.0,60.0,33.55536145601054,40.692633880407435,100.69263388040744,100.69263388040744,0.096,SfccfF
84-283,84-277,60.0,25.0,22.929180613965094,29.64317827598126,54.643178275981256,54.643178275981256,0.095,SfccfF
84-283,LA4002,60.0,25.0,23.05183148619319,29.64033349840741,54.640333498407415,54.640333498407415,0.0945,SfccfF
84-283,LA4130,60.0,40.1,28.490789377244784,45.98239827257541,86.0823982725754,86.0823982725754,0.0915,SfccfF
84-283,LA4765,60.0,50.2,31.937370033036924,38.61125015510362,88.81125015510362,88.81125015510362,0.0805,SfccfF
84-283,48-025,60.0,30.0,24.156541311942664,41.01969061668851,71.01969061668851,71.01969061668851,0.0755,SfccfF
84-283,LA4647,60.0,20.1,19.731022229423985,26.23159957863989,46.331599578639896,46.331599578639896,0.075,SfccfF
84-284,36-682,90.0,20.0,24.892392265973577,30.528661595157494,50.528661595157494,50.528661595157494,0.0725,SfccfF
84-283,48-027,60.0,50.0,31.474337285042154,41.907233637277244,91.90723363727724,91.90723363727724,0.0645,SfccfF
84-284,89-411,90.0,10.0,9.716933131759351,15.643984069435668,25.643984069435668,25.643984069435668,0.0625,SfccfF
84-284,LA4003,90.0,35.0,36.52997962023162,51.270373191463285,86.27037319146328,86.27037319146328,0.0585,SfccfF
84-284,45-691,90.0,12.0,9.710683069734854,20.279507220998962,32.279507220998966,32.279507220998966,0.056,SfccfF
84-284,48-668,90.0,18.0,22.982616662526496,28.594742141611444,46.59474214161145,46.59474214161145,0.056,SfccfF
84-284,LA4249,90.0,10.0,10.244217112373134,15.754355745129638,25.754355745129637,25.754355745129637,0.055,SfccfF
84-283,LA4001,60.0,15.0,16.303313620194253,22.905599043942875,37.90559904394287,37.90559904394287,0.0545,SfccfF
84-284,LA4280,90.0,10.0,9.87204524511998,15.403581800443932,25.40358180044393,25.40358180044393,0.0525,SfccfF
84-283,36-685,60.0,84.0,35.64343273895166,48.87506500481584,132.87506500481584,132.87506500481584,0.0455,SfccfF
84-284,45-693,90.0,13.5,9.919477082104025,26.768136374355958,40.26813637435596,40.26813637435596,0.0425,SfccfF
84-284,70-888,90.0,12.0,9.738427623841643,19.52039504282751,31.52039504282751,31.52039504282751,0.0275,SfccfF
84-284,70-886,90.0,8.0,9.706468075373483,17.295824908252396,25.295824908252396,25.295824908252396,0.026,SfccfF
84-284,70-885,90.0,9.0,9.82795766354294,16.009923638376947,25.009923638376947,25.009923638376947,0.017,SfccfF
84-284,48-666,90.0,12.0,10.093975867273313,32.61415003599127,44.61415003599127,44.61415003599127,0.016,SfccfF
84-284,LA4036,90.0,6.0,9.770827913785084,15.387235838337098,21.387235838337098,21.387235838337098,0.0145,SfccfF
84-284,48-664,90.0,15.0,9.987849196299997,16.515713054972753,31.515713054972753,31.515713054972753,0.0145,SfccfF
84-284,LA4026,90.0,6.0,9.778934766602045,16.215002716290048,22.215002716290048,22.215002716290048,0.011,SfccfF
84-284,70-884,90.0,6.0,9.713337812095311,16.149405786939326,22.149405786939326,22.149405786939326,0.0105,SfccfF
84-284,LA4001,90.0,15.0,9.756946819750864,16.09154255952311,31.09154255952311,31.09154255952311,0.0105,SfccfF
84-284,LA4917,90.0,15.1,9.707927167862238,15.528000358684581,30.62800035868458,30.62800035868458,0.009,SfccfF
84-284,70-883,90.0,6.0,9.809232609550527,15.863334584404535,21.863334584404534,21.863334584404534,0.007,SfccfF
84-284,89-413,90.0,20.0,9.782631499466802,16.33607441720344,36.33607441720344,36.33607441720344,0.007,SfccfF
84-284,70-882,90.0,4.0,9.709605815168008,16.127641319955615,20.127641319955615,20.127641319955615,0.0055,SfccfF
84-284,45-692,90.0,18.0,9.924832741436044,15.550411597391307,33.5504115973913,33.5504115973913,0.0055,SfccfF
84-284,LA4647,90.0,20.1,9.703310623464171,16.75871959151282,36.85871959151282,36.85871959151282,0.0055,SfccfF
84-284,LA4024,90.0,4.0,9.70331064862017,16.503312169113403,20.503312169113403,20.503312169113403,0.005,SfccfF
84-284,45-695,90.0,27.0,9.983750666077219,31.084351838741103,58.0843518387411,58.0843518387411,0.005,SfccfF
84-284,45-694,90.0,18.0,9.707325171338077,15.805040239764928,33.80504023976493,33.80504023976493,0.0045,SfccfF
84-284,36-679,90.0,21.0,9.782631499466802,16.300006602658407,37.30000660265841,37.30000660265841,0.0045,SfccfF
84-283,LA4936,60.0,30.1,50.0,56.53448982412104,86.63448982412103,86.63448982412103,0.004,SfccfF
